@relation eclipse

@attribute e_changed_log_length numeric
@attribute e_changed_loc_ numeric
@attribute e_loc_ numeric
@attribute e_chang_count_ numeric
@attribute e_bug_count_ numeric
@attribute m_MaxCyclomatic numeric
@attribute m_SumEssential numeric
@attribute m_SumCyclomatic numeric
@attribute m_CountLineBlank numeric
@attribute m_AvgCyclomatic numeric
@attribute m_AvgCyclomaticStrict numeric
@attribute m_AvgCyclomaticModified numeric
@attribute m_SumCyclomaticStrict numeric
@attribute m_CountStmtDecl numeric
@attribute m_CountLineCodeExe numeric
@attribute m_CountLineComment numeric
@attribute m_MaxCyclomaticStrict numeric
@attribute m_CountLineCode numeric
@attribute m_CountStmtExe numeric
@attribute m_MaxCyclomaticModified numeric
@attribute m_CountLineCodeDecl numeric
@attribute m_CountDeclFunction numeric
@attribute m_CountLine numeric
@attribute m_CountDeclClass numeric
@attribute m_CountStmt numeric
@attribute m_SumCyclomaticModified numeric
@attribute md_MaxCyclomatic numeric
@attribute md_SumEssential numeric
@attribute md_SumCyclomatic numeric
@attribute md_CountLineBlank numeric
@attribute md_AvgCyclomatic numeric
@attribute md_AvgCyclomaticStrict numeric
@attribute md_AvgCyclomaticModified numeric
@attribute md_SumCyclomaticStrict numeric
@attribute md_CountStmtDecl numeric
@attribute md_CountLineCodeExe numeric
@attribute md_CountLineComment numeric
@attribute md_MaxCyclomaticStrict numeric
@attribute md_CountLineCode numeric
@attribute md_CountStmtExe numeric
@attribute md_MaxCyclomaticModified numeric
@attribute md_CountLineCodeDecl numeric
@attribute md_CountDeclFunction numeric
@attribute md_CountLine numeric
@attribute md_CountDeclClass numeric
@attribute md_CountStmt numeric
@attribute md_SumCyclomaticModified numeric
@attribute bug {N,Y}

@data
26,2,495,16,4,9,25,52,45,4,4,4,59,38,207,172,13,307,126,9,62,13,494,1,164,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
26,13,1450,37,4,13,101,127,79,2,3,2,136,119,322,829,16,593,227,12,171,45,1449,1,346,122,0,0,3,5,0,1,0,3,3,4,4,0,8,6,0,3,0,13,0,9,3,N
26,13,876,16,3,25,80,157,82,6,5,5,134,106,362,199,23,605,264,21,127,25,875,1,370,132,0,0,2,0,0,0,0,2,1,6,1,0,9,5,0,1,0,9,0,6,2,N
26,2,1928,26,2,19,186,289,230,3,3,3,299,297,640,480,18,1276,504,15,387,84,1927,1,801,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
32,7,651,13,6,9,64,110,14,2,2,2,108,108,262,176,9,471,252,9,110,38,651,1,360,107,0,0,0,0,0,0,0,0,0,2,3,0,2,1,0,0,0,5,0,1,0,N
34,45,2817,11,5,22,69,252,82,6,6,5,256,401,1387,681,24,2097,1009,22,479,42,2816,1,1410,241,0,0,0,-3,0,0,0,0,0,0,-42,0,0,0,0,0,0,-45,0,0,0,N
26,49,2165,26,5,32,202,327,369,8,9,8,354,276,1063,210,37,1625,608,32,359,37,2166,2,884,319,0,5,5,0,0,0,0,5,2,8,0,0,15,7,0,1,0,15,0,9,5,N
26,6,976,15,6,72,127,194,20,6,6,5,199,149,414,238,91,722,368,72,140,32,976,1,517,176,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0,1,0,N
26,13,588,11,1,10,133,177,35,4,4,4,188,146,319,56,16,509,328,10,121,39,588,1,474,177,0,4,4,3,0,0,0,4,3,6,0,0,10,6,0,3,1,13,0,9,4,N
44,4,102,2,0,4,9,13,6,1,2,1,15,15,24,29,4,67,22,4,29,7,102,1,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
44,166,1247,15,1,16,153,235,35,3,3,3,233,219,458,336,15,887,411,14,220,68,1247,1,630,218,7,10,10,3,0,0,0,6,1,26,-7,1,33,18,5,2,-1,30,0,19,6,N
44,6,136,3,0,0,0,0,17,0,0,0,0,23,0,93,0,26,0,0,25,0,136,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
26,4,876,17,3,25,80,157,82,6,5,5,134,106,362,200,23,605,264,21,127,25,875,1,370,132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N
26,104,84,13,1,6,11,15,6,2,2,2,15,14,35,9,6,72,28,6,25,6,83,1,42,15,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,3,0,9,0,0,0,Y
26,103,84,12,1,6,11,15,5,2,2,2,15,14,34,9,6,73,28,6,27,6,83,1,42,15,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,3,0,8,0,0,0,Y
26,261,182,14,2,21,18,28,14,5,5,5,29,29,69,39,22,139,60,21,48,5,181,1,89,28,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,8,0,10,0,0,0,Y
26,2,41,11,1,0,0,0,5,0,0,0,0,25,0,19,0,30,0,0,29,0,41,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
26,173,118,11,1,13,12,21,8,4,4,4,22,23,54,24,13,99,42,13,30,5,117,2,65,21,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,Y
26,70,57,11,1,5,8,8,6,2,2,2,8,9,19,9,5,45,17,5,19,4,56,1,26,8,0,0,0,-1,0,0,0,0,0,2,0,0,4,0,0,3,0,3,0,0,0,Y
26,179,124,1,0,13,12,21,8,4,4,4,22,24,56,24,13,105,43,13,34,5,123,2,67,21,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,3,0,8,0,0,0,Y
26,199,140,10,1,8,12,17,12,2,3,2,19,19,61,21,9,116,43,8,43,6,139,1,62,17,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,0,0,18,0,0,0,Y
26,2,86,10,1,9,10,14,10,3,3,3,15,9,33,17,10,67,32,9,23,4,86,1,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
26,33,30,3,0,1,2,2,5,1,1,1,2,8,0,14,1,10,0,1,10,2,29,1,8,2,0,0,0,4,0,0,0,0,5,0,2,0,4,0,0,5,0,10,0,5,0,Y
26,430,285,10,2,17,26,49,26,3,3,3,50,37,117,77,16,197,96,15,44,15,284,1,133,47,0,0,0,1,0,0,0,0,0,23,0,0,25,0,0,3,0,27,0,0,0,Y
26,8,269,11,2,13,16,32,35,4,5,4,35,38,96,60,15,176,63,13,51,7,268,1,101,32,0,0,1,0,0,1,0,1,0,1,0,0,2,1,0,0,0,2,0,1,1,N
26,25,2810,12,5,22,69,249,84,5,6,5,253,401,1382,681,24,2089,1004,22,479,42,2809,1,1405,238,0,0,-3,2,-1,0,0,-3,0,-5,0,0,-8,-5,0,0,0,-7,0,-5,-3,N
45,2,65,10,1,6,3,9,5,3,3,3,11,5,22,29,6,38,18,6,8,3,66,1,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
33,3,2813,13,5,22,69,250,84,5,6,5,254,401,1384,682,24,2092,1006,22,479,42,2812,1,1407,239,0,0,1,0,0,0,0,1,0,2,1,0,3,2,0,0,0,3,0,2,1,N
26,3,352,4,1,1,22,22,27,1,1,1,22,23,0,286,1,38,0,1,38,22,351,1,23,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,N
45,49,637,12,1,10,139,186,41,4,4,4,197,158,337,62,16,546,349,10,134,40,637,1,507,186,0,6,9,6,0,0,0,9,12,18,6,0,37,21,0,13,1,49,0,33,9,N
45,4,534,16,2,15,48,79,38,5,5,5,78,71,215,125,15,379,157,15,107,14,535,2,228,75,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,N
26,33,526,12,1,5,38,60,50,2,2,2,62,69,252,109,5,394,206,5,83,28,527,1,275,60,0,6,4,2,0,0,0,2,3,16,1,0,21,12,0,3,0,23,0,15,4,N
45,10,881,26,7,91,110,175,43,7,8,7,188,127,492,186,96,764,455,91,139,23,882,3,582,175,0,0,0,2,0,0,0,0,3,1,3,0,5,1,0,4,0,8,0,4,0,N
26,8,140,10,4,7,13,17,9,2,2,2,17,19,49,38,7,100,30,7,34,7,140,1,49,17,0,0,0,1,0,0,0,0,3,1,3,0,6,1,0,5,0,8,0,4,0,N
26,487,295,12,3,9,18,39,19,3,3,3,41,41,115,77,9,205,80,9,53,12,294,1,121,39,0,0,0,5,0,0,0,0,3,21,3,0,29,1,0,8,0,35,0,4,0,N
26,162,140,11,2,7,12,16,8,2,2,2,16,22,51,35,7,103,31,7,38,6,139,1,53,16,0,0,0,4,0,0,0,0,3,16,5,0,28,1,0,13,0,33,0,4,0,N
26,9,953,13,2,17,126,194,32,3,3,3,192,179,353,291,9,651,356,9,179,54,953,3,535,185,0,0,0,3,0,0,0,0,3,1,3,0,5,1,0,4,0,9,0,4,0,N
26,10,99,10,2,9,11,13,5,2,2,2,13,17,32,32,9,68,27,9,24,5,99,1,44,13,0,0,0,3,0,0,0,0,3,1,3,0,6,1,0,5,0,10,0,4,0,N
45,2,917,11,1,28,83,132,76,2,2,2,141,131,420,198,32,670,357,28,138,58,918,1,488,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
45,2,388,15,3,19,39,73,35,4,4,4,76,79,140,81,19,284,135,19,88,16,388,1,214,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
45,10,165,2,0,7,16,19,13,2,2,2,17,15,54,38,7,118,35,7,49,7,165,1,50,18,0,1,1,1,0,0,0,1,0,2,2,0,3,2,0,0,0,4,0,2,1,N
45,5,1235,22,5,23,60,186,60,4,4,4,193,169,596,197,23,1001,427,21,230,43,1236,3,596,180,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,-1,0,-1,0,N
45,1,353,5,1,1,22,22,27,1,1,1,22,23,0,287,1,38,0,1,38,22,352,1,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,N
45,3,244,12,1,7,16,35,13,2,2,2,39,55,63,59,8,177,61,7,77,16,244,2,116,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,N
45,1,1025,17,2,14,100,182,57,3,3,3,187,178,367,286,14,722,322,14,194,54,1026,2,500,179,0,-2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,N
45,141,913,32,6,15,93,130,70,3,3,3,140,155,312,152,17,700,240,15,270,39,912,2,395,130,0,0,1,-1,0,0,0,1,2,-3,3,0,7,3,0,8,1,9,0,5,1,N
45,12,229,15,1,17,32,37,25,3,3,3,39,32,87,38,15,171,69,15,56,11,229,1,101,35,0,0,0,0,0,0,0,-1,0,4,0,0,6,-1,0,2,0,6,0,-1,0,N
45,11,164,12,1,6,25,27,18,2,1,1,25,19,54,42,6,106,39,4,32,13,164,1,58,21,0,0,0,0,0,-1,0,-1,-2,1,-1,0,0,1,0,-1,0,-1,0,-1,0,N
45,102,1303,21,1,73,118,290,67,9,5,5,167,153,801,159,39,1100,463,35,178,30,1304,1,616,165,0,-7,-16,0,0,0,0,-20,-18,-39,-15,0,-65,-34,0,-11,-2,-78,0,-52,-16,N
26,3,1880,13,1,25,128,305,125,6,6,6,323,393,581,561,25,1213,552,25,334,49,1880,1,945,300,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,3,0,1,0,N
45,7,7114,32,12,220,328,908,650,3,2,2,698,645,3027,2567,114,4537,2191,67,906,245,7127,1,2836,617,0,-2,-2,1,0,0,0,-2,0,-2,0,0,-6,-2,0,-2,-2,-5,0,-2,-2,N
45,5,1324,18,4,8,60,125,48,2,2,2,139,189,675,296,19,1002,408,8,202,55,1326,2,597,125,0,-1,-1,0,0,0,0,-1,0,-1,0,0,-5,-1,0,-3,-1,-5,0,-1,-1,N
45,8,388,16,3,19,39,73,35,4,4,4,76,78,141,81,19,284,136,19,87,16,388,1,214,73,0,0,0,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0,0,0,0,0,N
45,4,1237,23,5,23,60,186,60,4,4,4,193,169,596,198,23,1002,427,21,231,43,1238,3,596,180,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,N
45,2,195,7,0,9,18,28,20,3,3,3,29,29,62,49,10,127,57,9,43,8,195,1,86,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
45,4,620,2,1,9,34,73,21,2,2,2,82,87,204,201,11,405,170,9,131,32,620,1,257,73,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,N
45,4,219,11,2,2,21,25,10,1,1,1,25,36,53,85,2,127,41,2,49,21,219,1,77,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,N
45,4,76,11,1,4,3,6,11,2,2,2,7,11,11,29,5,39,10,4,23,3,76,1,21,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,N
26,4,1234,17,1,33,121,199,86,3,3,3,233,161,530,329,23,866,464,18,176,59,1234,1,625,181,0,-1,-1,0,0,0,0,-1,0,-1,-2,0,-3,-1,0,-1,-1,-4,0,-1,-1,N
26,11,2170,27,5,32,202,328,370,8,9,8,356,278,1065,210,37,1629,610,32,361,37,2171,2,888,320,0,0,1,1,0,0,0,2,2,2,0,0,4,2,0,2,0,5,0,4,1,N
26,6,522,13,1,5,37,59,50,2,2,2,61,69,251,107,5,391,205,5,82,27,523,1,274,59,0,-1,-1,0,0,0,0,-1,0,-1,-2,0,-3,-1,0,-1,-1,-4,0,-1,-1,N
26,3,575,11,4,6,62,90,14,1,1,1,93,109,146,219,7,351,136,6,119,52,575,1,245,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,N
26,2,495,11,1,19,28,73,31,3,4,3,78,93,183,99,19,372,160,19,127,19,495,4,253,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
26,5,751,23,4,11,40,77,56,2,2,2,79,91,269,193,11,505,165,11,163,32,750,1,256,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Y
32,6,344,11,2,5,39,56,4,1,1,1,57,76,96,106,5,239,87,5,85,32,344,1,163,56,0,1,1,0,0,0,0,1,0,3,0,0,4,2,0,0,0,4,0,2,1,N
32,5,448,13,2,10,47,68,10,2,2,2,71,75,136,164,10,284,120,10,84,26,448,1,195,68,0,1,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,3,0,2,1,Y
32,55,794,24,5,11,47,86,57,2,2,2,88,99,288,201,11,539,187,11,171,33,793,1,286,86,0,7,9,1,0,0,0,9,8,19,8,0,34,22,0,8,1,43,0,30,9,N
26,2,878,18,3,25,80,157,82,6,5,5,134,106,362,202,23,605,264,21,127,25,877,1,370,132,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,N
26,28,668,9,1,21,61,109,22,3,3,3,118,107,233,207,24,452,201,21,114,34,668,1,308,109,-2,1,0,5,0,0,0,0,1,-1,0,-2,0,0,-2,1,1,4,0,1,0,N
26,2,180,11,1,7,7,19,10,3,4,3,22,41,47,58,10,114,45,7,47,5,180,1,86,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
32,455,307,11,5,15,16,50,42,3,4,3,52,44,133,46,15,224,92,15,49,13,306,1,136,50,0,0,0,17,0,0,0,0,0,28,-1,0,35,0,0,5,0,54,0,0,0,Y
32,675,479,11,5,58,85,113,53,5,2,2,54,27,234,90,14,347,152,13,63,20,478,1,179,57,0,0,0,27,0,0,0,0,0,59,-2,0,95,0,0,27,0,120,0,0,0,Y
32,88,69,13,5,1,8,8,12,1,1,1,8,8,7,19,1,38,7,1,23,8,68,1,15,8,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,6,0,13,0,0,0,Y
32,2,287,13,2,0,0,0,28,0,0,0,0,213,0,51,0,216,0,0,215,0,287,1,213,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,2,0,N
32,134,2355,15,4,57,250,430,66,2,1,1,279,249,1599,251,25,2137,502,26,277,190,2355,1,751,283,5,11,59,3,1,0,0,10,5,92,8,0,107,22,0,5,1,116,0,27,9,N
45,100,572,14,1,7,39,72,51,2,2,2,74,71,285,109,7,440,233,7,84,29,573,3,304,72,2,2,13,1,0,0,0,13,2,34,2,2,49,28,2,2,2,50,2,30,13,N
45,300,864,19,3,25,77,158,80,6,5,5,135,110,356,198,22,599,272,21,126,25,863,1,382,136,0,-3,1,-2,0,0,0,1,4,-6,-4,-1,-6,8,0,-1,0,-14,0,12,4,N
45,67,588,9,1,27,52,101,10,2,2,2,94,89,227,217,24,391,211,25,83,34,588,1,300,95,2,-1,7,1,0,0,0,1,1,19,-3,2,21,11,2,-1,-1,19,0,12,3,N
45,80,140,12,2,16,12,24,10,4,5,4,25,31,57,26,16,117,47,16,42,5,139,1,78,24,3,0,3,2,0,1,0,3,8,3,2,3,18,5,3,12,0,22,-1,13,3,N
45,30,142,11,2,8,12,17,17,2,3,2,19,18,59,21,9,111,42,8,40,6,141,1,60,17,0,0,0,5,0,0,0,0,-1,-2,0,0,-5,-1,0,-3,0,2,0,-2,0,N
45,10,86,11,1,9,10,14,10,3,3,3,15,9,33,17,10,67,32,9,23,4,86,1,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
45,3,494,12,1,19,28,73,31,3,4,3,78,93,183,99,19,371,160,19,126,19,494,4,253,73,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,N
45,7,594,14,4,8,21,34,23,2,2,1,34,38,73,390,10,188,54,8,84,17,594,2,92,33,1,1,1,1,1,1,0,2,0,0,0,2,0,2,1,0,0,1,0,2,1,N
45,6,88,14,2,7,12,16,8,2,2,2,17,14,36,9,8,74,30,7,26,6,87,1,44,16,1,1,1,2,0,0,0,2,0,1,0,2,2,2,1,1,0,4,0,2,1,N
45,4,86,13,2,7,12,16,6,2,2,2,17,14,35,9,8,74,30,7,27,6,85,1,44,16,1,1,1,1,0,0,0,2,0,1,0,2,1,2,1,0,0,2,0,2,1,N
45,4,126,2,1,14,13,22,9,4,4,4,24,24,57,24,15,106,45,14,34,5,125,2,69,22,1,1,1,1,0,0,0,2,0,1,0,2,1,2,1,0,0,2,0,2,1,N
45,6,61,12,2,6,9,9,8,2,2,2,10,9,20,9,7,47,19,6,20,4,60,1,28,9,1,1,1,2,0,0,0,2,0,1,0,2,2,2,1,1,0,4,0,2,1,N
45,3,31,4,1,1,2,2,5,1,1,1,2,8,0,14,1,11,0,1,11,2,30,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,N
26,41,181,1,0,6,24,40,26,2,2,2,41,47,71,21,7,143,67,6,42,16,180,2,114,40,0,6,6,3,0,0,0,6,7,14,-1,0,23,8,0,4,4,25,1,15,6,N
26,3,665,10,1,20,60,108,22,3,3,3,117,107,230,206,23,449,199,20,114,34,665,1,306,108,-1,-1,-1,0,0,0,0,-1,0,-3,-1,-1,-3,-2,-1,0,0,-3,0,-2,-1,N
26,2,508,12,2,10,49,75,20,2,3,2,84,84,179,155,10,341,155,10,93,28,508,1,239,74,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N
26,4,184,15,3,22,19,29,15,5,6,5,31,29,70,39,24,140,62,22,48,5,183,1,91,29,1,1,1,1,0,1,0,2,0,1,0,2,1,2,1,0,0,2,0,2,1,N
26,3,269,1,1,9,28,43,14,2,2,2,45,56,89,30,9,234,74,9,106,17,269,3,130,43,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,N
26,6,285,11,3,17,26,49,26,3,3,3,50,37,117,77,16,197,96,15,44,15,284,1,133,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
26,10,864,20,3,25,77,158,80,6,5,5,135,110,356,198,22,599,272,21,126,25,863,1,382,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
