@relation scarab-weka.filters.unsupervised.attribute.Standardize

@attribute e_changed_log_length numeric
@attribute e_changed_loc_ numeric
@attribute e_loc_ numeric
@attribute e_chang_count_ numeric
@attribute e_bug_count_ numeric
@attribute m_MaxCyclomatic numeric
@attribute m_SumEssential numeric
@attribute m_SumCyclomatic numeric
@attribute m_CountLineBlank numeric
@attribute m_AvgCyclomatic numeric
@attribute m_AvgCyclomaticStrict numeric
@attribute m_AvgCyclomaticModified numeric
@attribute m_SumCyclomaticStrict numeric
@attribute m_CountStmtDecl numeric
@attribute m_CountLineCodeExe numeric
@attribute m_CountLineComment numeric
@attribute m_MaxCyclomaticStrict numeric
@attribute m_CountLineCode numeric
@attribute m_CountStmtExe numeric
@attribute m_MaxCyclomaticModified numeric
@attribute m_CountLineCodeDecl numeric
@attribute m_CountDeclFunction numeric
@attribute m_CountLine numeric
@attribute m_CountDeclClass numeric
@attribute m_CountStmt numeric
@attribute m_SumCyclomaticModified numeric
@attribute md_MaxCyclomatic numeric
@attribute md_SumEssential numeric
@attribute md_SumCyclomatic numeric
@attribute md_CountLineBlank numeric
@attribute md_AvgCyclomatic numeric
@attribute md_AvgCyclomaticStrict numeric
@attribute md_AvgCyclomaticModified numeric
@attribute md_SumCyclomaticStrict numeric
@attribute md_CountStmtDecl numeric
@attribute md_CountLineCodeExe numeric
@attribute md_CountLineComment numeric
@attribute md_MaxCyclomaticStrict numeric
@attribute md_CountLineCode numeric
@attribute md_CountStmtExe numeric
@attribute md_MaxCyclomaticModified numeric
@attribute md_CountLineCodeDecl numeric
@attribute md_CountDeclFunction numeric
@attribute md_CountLine numeric
@attribute md_CountStmt numeric
@attribute md_SumCyclomaticModified numeric
@attribute bug {Y,N}

@data
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.302694,-0.822163,-0.548258,-0.784006,-0.500654,-0.692117,-0.684826,-0.694816,-0.388457,-0.44356,-0.388457,-0.666963,-0.65096,-0.624604,-1.225655,-0.556599,-0.639595,-0.628924,-0.500654,-0.613433,-0.662102,-0.822095,-0.247989,-0.645352,-0.684826,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.265715,-0.032126,-0.304147,-0.135779,-0.027367,-0.614027,-0.143115,-0.311199,-0.144554,-0.140052,N
-0.465933,-0.302694,-0.97618,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.737999,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.443607,-0.97376,-0.77659,-0.787029,-1.025217,-0.748133,-0.85937,-0.976072,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.265715,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.254689,-0.144554,-0.140052,Y
-0.465933,-0.279106,0.038523,0.355519,0.388494,0.02391,0.418601,0.157717,0.514327,-0.388457,-0.44356,-0.388457,0.065903,0.408857,0.29414,-0.753425,-0.139438,0.25413,0.251944,0.02391,0.252496,0.324239,0.038363,-0.247989,0.323506,0.157717,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.199424,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.226433,-0.144554,-0.140052,Y
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.302694,-0.97618,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.737999,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.443607,-0.97376,-0.77659,-0.787029,-1.025217,-0.748133,-0.85937,-0.976072,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.265715,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.254689,-0.144554,-0.140052,Y
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.184757,-0.808573,-0.819391,-0.784006,-0.500654,-0.692117,-0.684826,-0.651632,-0.388457,-0.44356,-0.388457,-0.666963,-0.533202,-0.624604,-1.298305,-0.556599,-0.600454,-0.651511,-0.500654,-0.536462,-0.662102,-0.808509,-0.247989,-0.606598,-0.684826,-0.027367,-0.124283,-0.140052,-0.379535,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.133132,-0.032126,-0.304147,-0.135779,-0.027367,-0.614027,-0.143115,-0.282944,-0.144554,-0.140052,Y
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.302694,-0.559427,-0.729013,-0.523451,-0.238372,-0.374769,-0.374416,-0.262979,-0.388457,-0.44356,-0.388457,-0.39696,-0.444884,-0.433199,-0.953215,-0.348019,-0.424319,-0.448233,-0.238372,-0.497976,-0.267566,-0.559429,4.026868,-0.451581,-0.374416,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.265715,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.254689,-0.144554,-0.140052,Y
-0.465933,-0.302694,-0.97618,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.737999,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.443607,-0.97376,-0.77659,-0.787029,-1.025217,-0.748133,-0.85937,-0.976072,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.265715,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.254689,-0.144554,-0.140052,Y
-0.465933,-0.161169,1.610408,1.259296,-0.393173,0.810755,1.449982,1.621081,1.766653,0.578013,0.473975,0.578013,1.493062,1.64531,1.595694,1.24447,0.694885,1.611026,1.652299,0.810755,1.61874,1.113312,1.61436,-0.247989,1.666989,1.621081,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.199424,-0.032126,-0.258012,-0.135779,-0.027367,-0.475838,-0.143115,-0.254689,-0.144554,-0.140052,N
-0.465933,-0.349868,-0.745154,-0.548258,-0.393173,-0.500654,-0.533443,-0.551793,-0.478897,-0.388457,-0.44356,-0.388457,-0.551248,-0.533202,-0.624604,-1.153004,-0.556599,-0.587407,-0.606338,-0.500654,-0.574947,-0.464834,-0.745107,-0.247989,-0.580762,-0.551793,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.133132,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.198178,-0.144554,-0.140052,Y
-0.465933,-0.279106,-0.98071,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.737999,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.443607,-0.97376,-0.783113,-0.787029,-1.025217,-0.767376,-0.85937,-0.980601,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.265715,-0.032126,-0.258012,-0.135779,-0.027367,-0.475838,-0.143115,-0.282944,-0.144554,-0.140052,Y
-0.465933,-0.302694,-0.754214,-0.729013,-0.653729,-0.238372,-0.61278,-0.551793,-0.306163,0.578013,0.473975,0.578013,-0.512676,-0.65096,-0.528902,-1.316468,-0.348019,-0.567836,-0.515992,-0.238372,-0.651919,-0.563468,-0.754165,-0.247989,-0.580762,-0.551793,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.265715,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.254689,-0.144554,-0.140052,Y
-0.465933,-0.208344,-0.40541,-0.638636,-0.523451,-0.500654,-0.216095,-0.241383,-0.047061,-0.388457,0.473975,-0.388457,-0.088385,-0.415445,-0.318356,-0.571798,-0.348019,-0.37213,-0.244956,-0.500654,-0.517219,-0.070297,-0.405452,-0.247989,-0.3224,-0.241383,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.066841,-0.032126,-0.258012,-0.135779,-0.027367,-0.475838,-0.143115,-0.198178,-0.144554,-0.140052,Y
-0.465933,-0.279106,1.003398,-0.277125,-0.002339,2.646728,1.291308,1.798458,0.989347,1.544483,1.391511,1.544483,1.608778,1.67475,1.691397,-1.044028,2.36353,1.676262,1.765231,2.646728,1.368583,0.916044,1.002982,4.026868,1.744498,1.798458,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.199424,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.226433,-0.144554,-0.140052,Y
-0.465933,-0.302694,-0.97618,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.737999,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.443607,-0.97376,-0.77659,-0.787029,-1.025217,-0.748133,-0.85937,-0.976072,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.265715,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.254689,-0.144554,-0.140052,Y
-0.465933,-0.279106,0.165361,0.174763,0.127939,0.02391,1.211971,0.468127,0.514327,-0.388457,-0.44356,-0.388457,0.490193,0.320539,0.102735,-0.263033,0.069143,0.25413,0.161599,0.02391,0.329468,1.014678,0.165167,-0.247989,0.233079,0.468127,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.199424,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.226433,-0.144554,-0.140052,Y
-0.465933,-0.302694,-0.97618,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.737999,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.443607,-0.97376,-0.77659,-0.787029,-1.025217,-0.748133,-0.85937,-0.976072,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.265715,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.254689,-0.144554,-0.140052,Y
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.279106,-0.876522,-0.729013,-0.784006,-1.025217,-0.850791,-0.81786,-0.608448,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.080353,-0.97376,-0.783113,-0.787029,-1.025217,-0.767376,-0.85937,-0.87644,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.265715,-0.032126,-0.258012,-0.135779,-0.027367,-0.475838,-0.143115,-0.282944,-0.144554,-0.140052,Y
-0.465933,-0.208344,-0.582077,-0.729013,-0.914284,-0.500654,-0.692117,-0.640482,-0.565265,0.578013,0.473975,0.578013,-0.628391,-0.62152,-0.528902,-0.480985,-0.556599,-0.580884,-0.561165,-0.500654,-0.651919,-0.662102,-0.582073,-0.247989,-0.59368,-0.640482,-0.027367,-0.124283,-0.140052,-0.379535,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.332006,-0.032126,-0.211877,-0.135779,-0.027367,-0.337648,-0.143115,-0.311199,-0.144554,-0.140052,N
-0.465933,-0.137582,-1.01695,-0.729013,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.709838,-0.777728,-1.46177,-0.97376,-0.802684,-0.787029,-1.025217,-0.825105,-0.85937,-1.016831,-0.247989,-0.761615,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.349868,-1.00336,-0.909769,-0.914284,-0.762936,-0.771454,-0.773515,-0.86755,-0.388457,-0.44356,-0.388457,-0.744107,-0.768717,-0.758588,-1.46177,-0.76518,-0.789637,-0.764443,-0.762936,-0.844348,-0.760736,-1.003245,-0.247989,-0.774533,-0.773515,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.265715,-0.032126,-0.119607,-0.135779,-0.027367,-0.061269,-0.143115,-0.198178,-0.144554,-0.140052,N
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.137582,-1.03054,-0.819391,-0.784006,-1.025217,-0.850791,-0.81786,-0.910734,-1.354926,-1.361095,-1.354926,-0.782679,-0.798156,-0.777728,-1.46177,-0.97376,-0.822255,-0.787029,-1.025217,-0.882833,-0.85937,-1.030417,-0.247989,-0.80037,-0.81786,-0.027367,-0.124283,-0.140052,-0.917273,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.464589,-0.032126,-0.442552,-0.135779,-0.027367,-1.028595,-0.143115,-0.565498,-0.144554,-0.140052,N
-0.465933,-0.208344,1.46545,1.440051,1.039884,0.548473,2.005341,1.754114,1.982572,0.578013,0.473975,0.578013,1.878781,2.351855,1.155463,0.481637,1.529207,1.643644,1.268331,0.548473,2.099812,2.00102,1.464912,4.026868,1.757416,1.754114,-0.027367,-0.124283,-0.140052,-0.110667,-0.027133,-0.025485,-0.027133,-0.138552,-0.148359,-0.141861,-0.199424,-0.032126,-0.165742,-0.135779,-0.027367,-0.199459,-0.143115,-0.198178,-0.144554,-0.140052,Y
