e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_CountLineBlank,m_AvgCyclomatic,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLineCode,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,bug
3.295837,1.386294,6.918695,3.555348,1.386294,3.555348,4.682131,5.31812,4.343805,2.197225,2.079442,2.079442,5.105945,4.969813,6.109248,5.278115,3.637586,6.632002,5.863631,3.401197,5.129899,3.178054,6.917706,0.693147,6.204558,5.111988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0
3.295837,1.098612,6.522093,2.944439,1.386294,2.890372,3.850148,4.49981,3.850148,1.098612,1.098612,1.098612,4.663439,4.543295,5.786897,4.941642,2.995732,6.246107,5.575949,2.890372,4.644391,3.663562,6.52503,0.693147,5.877736,4.49981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,1.098612,1.098612,0.0,0.0,0.0,1.098612,0.0,1.098612,0.0,0
3.806662,3.258097,4.744932,1.609438,0.0,1.098612,2.302585,2.564949,1.94591,0.693147,0.693147,0.693147,2.70805,2.70805,2.944439,3.988984,1.386294,4.025352,2.944439,1.098612,3.178054,2.302585,4.744932,0.693147,3.496508,2.564949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079442,0.0,0.0,0.0,0.0,0.0,0.0,2.079442,0.0,0.0,0.0,0
3.295837,2.639057,6.378426,2.484907,0.693147,2.397895,4.89784,5.181784,3.583519,1.609438,1.609438,1.609438,5.241747,4.990433,5.768321,4.043051,2.833213,6.234411,5.796058,2.397895,4.804021,3.688879,6.378426,0.693147,6.163315,5.181784,0.0,1.609438,1.609438,1.386294,0.0,0.0,0.0,1.609438,1.386294,1.94591,0.0,0.0,2.397895,1.94591,0.0,1.386294,0.693147,2.639057,0.0,2.302585,1.609438,0
3.295837,4.919981,7.616776,3.663562,1.098612,2.995732,5.298317,5.70711,5.549076,1.386294,1.386294,1.386294,5.736572,5.686975,6.530878,6.204558,2.995732,7.207119,6.276643,2.772589,6.018593,4.477337,7.616284,0.693147,6.716595,5.66296,,1.609438,,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,,0
3.295837,1.609438,5.147494,2.302585,0.693147,1.94591,2.197225,3.178054,1.94591,1.098612,1.098612,1.098612,3.178054,3.713572,3.73767,4.094345,1.94591,4.70048,3.713572,1.94591,3.806662,2.197225,5.147494,0.693147,4.394449,3.178054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,2.833213,5.267858,1.94591,0.0,1.609438,3.295837,3.73767,3.526361,1.098612,1.098612,1.098612,3.73767,3.988984,4.290459,2.995732,1.609438,5.01728,4.26268,1.609438,3.871201,2.944439,5.26269,1.098612,4.820282,3.73767,,0.0,,,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,,,0
3.828641,2.197225,5.963579,2.833213,1.386294,2.995732,3.688879,4.304065,3.583519,1.609438,1.609438,1.609438,4.343805,4.369448,4.955827,4.406719,2.995732,5.652489,4.919981,2.995732,4.477337,2.833213,5.963579,0.693147,5.370638,4.304065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.693147,0.0,0.0,0.0,0.693147,0.0,,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.098612,6.206576,2.484907,0.693147,2.995732,3.367296,4.304065,3.465736,1.386294,1.609438,1.386294,4.369448,4.543295,5.214936,4.60517,2.995732,5.921578,5.081404,2.995732,4.85203,2.995732,6.206576,1.609438,5.537334,4.304065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.098612,6.418365,2.397895,0.693147,3.044522,3.970292,4.89784,3.258097,1.94591,2.079442,1.94591,5.036953,4.304065,5.820083,4.672829,3.178054,6.251904,5.620401,3.044522,4.330733,3.091042,6.418365,0.693147,5.855072,4.859812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,3.218876,5.521461,2.564949,0.693147,2.639057,3.637586,3.951244,3.178054,1.791759,1.609438,1.609438,3.828641,3.526361,4.70048,3.912023,2.397895,5.247024,4.51086,2.484907,3.912023,2.397895,5.521461,0.693147,4.820282,3.850148,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.0,2.397895,0.0,0.0,2.944439,0.0,0.0,2.197225,0.0,3.044522,0.0,0.0,0.0,0
3.295837,5.411646,5.905362,2.079442,0.0,3.044522,3.044522,4.174387,3.688879,1.609438,1.386294,1.386294,4.077537,4.553877,5.023881,4.234107,3.044522,5.590987,4.927254,3.044522,4.382027,2.833213,5.905362,0.693147,5.446737,4.110874,2.833213,2.079442,3.78419,2.833213,1.386294,0.693147,1.098612,3.610918,4.189655,4.718499,1.098612,2.833213,5.204007,4.644391,2.833213,3.871201,1.791759,5.288267,0.0,5.129899,3.688879,0
3.806662,3.951244,5.384495,1.098612,0.0,1.098612,2.772589,3.332205,2.484907,0.693147,0.693147,0.693147,3.332205,3.713572,3.951244,4.430817,1.098612,4.820282,3.951244,1.098612,3.806662,2.772589,5.384495,0.693147,4.521789,3.332205,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0
3.295837,4.110874,5.342334,1.94591,0.0,2.564949,3.806662,3.931826,3.178054,1.94591,1.94591,1.94591,3.931826,4.007333,4.394449,3.258097,2.564949,5.123964,4.532599,2.564949,4.127134,2.197225,5.337538,0.693147,4.990433,3.931826,,0.0,,0.0,,0.0,0.0,,1.609438,,,0.0,,,,,0.0,,0.0,,,0
3.295837,1.098612,5.164786,2.484907,0.693147,2.833213,2.772589,3.73767,2.397895,1.94591,1.791759,1.791759,3.555348,3.367296,4.49981,3.218876,2.70805,4.990433,4.356709,2.639057,3.496508,1.94591,5.164786,0.693147,4.663439,3.555348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,2.079442,5.393628,0.693147,0.0,2.639057,3.295837,3.688879,3.218876,1.386294,1.386294,1.386294,3.871201,3.871201,4.406719,3.951244,2.890372,5.081404,4.26268,2.639057,4.025352,2.639057,5.389072,0.693147,4.770685,3.688879,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0
3.295837,1.94591,7.280008,3.663562,1.609438,2.639057,4.624973,4.85203,4.382027,1.098612,1.386294,1.098612,4.919981,4.787492,5.777652,6.721426,2.833213,6.386879,5.429346,2.564949,5.147494,3.828641,7.279319,0.693147,5.849325,4.812184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.828641,2.079442,8.869961,3.496508,2.564949,5.398163,5.796058,6.812345,6.47851,1.386294,1.098612,1.098612,6.549651,6.4708,8.015658,7.850883,4.744932,8.420242,7.69257,4.219508,6.810142,5.505332,8.871786,0.693147,7.950502,6.426488,0.0,,,0.693147,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,,,0.0,,,0
3.295837,1.098612,5.181784,2.397895,0.693147,2.079442,2.995732,3.295837,1.791759,0.693147,0.693147,0.693147,3.367296,3.178054,3.73767,4.356709,2.079442,4.615121,3.663562,2.079442,3.526361,2.833213,5.181784,0.693147,4.127134,3.295837,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0
3.295837,2.772589,6.811244,3.433987,1.94591,2.772589,4.543295,4.875197,4.276666,1.386294,1.386294,1.386294,4.94876,5.036953,5.762051,5.010635,2.890372,6.546785,5.480639,2.772589,5.572154,3.663562,6.810142,1.098612,5.97381,4.875197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,0.0,1.386294,1.098612,0.0,0.0,0.0,1.386294,0.0,1.098612,0.0,0
3.295837,1.94591,6.259581,2.639057,0.693147,1.791759,3.637586,4.094345,3.931826,1.098612,1.098612,1.098612,4.127134,4.248495,5.529429,4.682131,1.791759,5.971262,5.327876,1.791759,4.418841,3.332205,6.261492,0.693147,5.616771,4.094345,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,,0.0,,,0
3.806662,4.990433,6.990257,3.663562,1.94591,2.772589,4.682131,5.062595,4.477337,1.386294,1.386294,1.386294,5.141664,5.252273,5.916202,5.147494,2.833213,6.733402,5.68358,2.772589,5.796058,3.850148,6.989335,1.386294,6.182085,5.062595,0.0,2.70805,3.135494,1.94591,0.0,0.0,0.0,3.178054,3.401197,3.89182,2.639057,0.0,4.828314,3.555348,0.0,4.025352,2.302585,4.94876,0.693147,4.158883,3.135494,0
3.806662,2.564949,5.370638,1.609438,0.693147,0.693147,2.639057,2.639057,1.098612,0.693147,0.693147,0.693147,2.639057,2.70805,0.0,5.278115,0.693147,2.890372,0.0,0.693147,2.833213,2.639057,5.370638,0.693147,2.70805,2.639057,0.0,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.693147,0.0,2.484907,0.0,0.693147,0.0,0.0,0.693147,0.693147,2.564949,0.0,0.693147,0.693147,0
3.295837,2.197225,4.174387,1.386294,0.693147,1.791759,2.484907,2.564949,2.639057,1.098612,1.098612,1.098612,2.639057,2.564949,2.890372,2.995732,1.791759,3.663562,2.944439,1.791759,2.70805,1.791759,4.158883,0.693147,3.433987,2.564949,0.0,0.693147,0.693147,1.098612,0.0,,0.0,0.693147,0.693147,1.098612,0.0,0.0,1.609438,1.098612,0.0,0.693147,0.693147,1.94591,0.0,1.386294,0.693147,0
3.295837,3.526361,6.386879,2.639057,1.386294,2.079442,3.044522,3.526361,3.135494,0.693147,0.693147,0.693147,3.496508,3.663562,4.304065,5.968708,2.197225,5.241747,3.970292,2.079442,4.442651,2.890372,6.386879,1.098612,4.51086,3.496508,0.0,0.693147,1.098612,0.0,0.0,0.0,0.0,1.098612,1.098612,1.609438,3.091042,0.0,2.197225,1.386294,0.0,1.098612,0.693147,3.401197,0.0,1.791759,1.098612,1
3.295837,2.564949,3.433987,0.693147,0.0,0.693147,2.079442,2.079442,2.197225,0.693147,0.693147,0.693147,2.079442,2.197225,1.386294,1.609438,0.693147,2.890372,1.386294,0.693147,2.397895,2.079442,3.401197,0.693147,2.484907,2.079442,0.0,0.693147,0.693147,0.693147,0.0,0.0,0.0,0.693147,0.693147,0.0,0.0,0.0,,0.0,0.0,,0.693147,0.0,0.0,0.693147,0.693147,0
3.806662,2.197225,6.36647,2.564949,1.609438,1.94591,4.158883,4.521789,2.70805,0.693147,0.693147,0.693147,4.553877,4.70953,4.997212,5.407172,2.079442,5.872118,4.927254,1.94591,4.795791,3.988984,6.36647,0.693147,5.513429,4.521789,0.0,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.693147,0.693147,1.386294,0.0,1.386294,0.693147,0.0,0.693147,0.693147,1.94591,0.0,1.098612,0.693147,0
3.295837,2.197225,5.384495,1.098612,0.0,2.639057,3.295837,3.637586,3.218876,1.098612,1.386294,1.098612,3.828641,3.871201,4.356709,4.007333,2.890372,5.049856,4.204693,2.639057,4.007333,2.639057,5.379897,0.693147,4.736198,3.637586,0.0,0.0,,0.0,,0.0,,,0.0,,1.386294,0.0,,,0.0,,0.0,,0.0,,,0
3.295837,1.94591,5.043425,1.609438,0.0,2.079442,2.833213,3.332205,2.995732,1.098612,1.098612,1.098612,3.295837,3.332205,4.290459,2.70805,1.791759,4.820282,4.077537,1.94591,3.401197,2.397895,5.036953,1.609438,4.454347,3.295837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295837,1.386294,6.238325,2.302585,1.386294,3.135494,3.713572,4.418841,2.890372,1.609438,1.791759,1.609438,4.477337,4.532599,5.164786,5.081404,3.135494,5.831882,5.043425,3.135494,4.553877,2.890372,6.238325,0.693147,5.509388,4.406719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,0.0,0
3.295837,2.302585,5.541264,2.944439,1.098612,2.484907,3.295837,4.174387,2.484907,1.098612,1.098612,1.098612,4.204693,3.871201,4.59512,3.465736,2.484907,5.4161,4.574711,2.484907,4.143135,3.295837,5.541264,1.098612,4.969813,4.174387,0.0,0.693147,1.098612,0.693147,0.0,0.0,0.0,1.098612,0.693147,1.386294,0.0,0.0,1.94591,1.386294,0.0,0.693147,0.693147,2.079442,0.0,1.609438,1.098612,0
3.295837,2.70805,5.347108,2.197225,0.0,2.564949,2.944439,3.465736,3.091042,1.386294,1.609438,1.386294,3.496508,3.433987,4.290459,4.007333,2.639057,4.94876,4.204693,2.564949,3.78419,2.197225,5.347108,0.693147,4.574711,3.465736,1.386294,0.0,1.386294,0.693147,0.0,0.693147,0.0,1.386294,0.693147,2.397895,1.791759,1.386294,2.639057,2.302585,1.386294,0.0,0.0,2.70805,0.0,2.397895,1.386294,0
3.295837,0.693147,3.496508,0.693147,0.0,1.098612,1.386294,1.609438,1.791759,0.693147,0.693147,0.693147,1.609438,1.609438,2.197225,2.302585,1.098612,2.944439,2.079442,1.098612,1.94591,1.386294,3.465736,0.693147,2.484907,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0
3.806662,2.397895,5.545177,2.484907,1.098612,2.639057,3.178054,3.496508,3.496508,1.098612,1.098612,1.098612,3.258097,3.091042,4.394449,4.634729,2.639057,4.882802,4.26268,2.639057,3.526361,2.484907,5.541264,0.693147,4.521789,3.332205,0.0,0.693147,0.693147,1.386294,,0.0,0.0,0.693147,0.693147,0.693147,1.609438,0.0,1.386294,0.693147,0.0,0.693147,0.693147,2.397895,0.0,1.098612,0.693147,0
3.295837,4.430817,4.219508,1.386294,0.0,0.693147,1.386294,1.386294,1.386294,0.693147,0.693147,0.693147,1.386294,1.609438,0.0,4.025352,0.693147,2.197225,0.0,0.693147,2.197225,1.386294,4.204693,0.693147,1.609438,1.386294,0.0,0.693147,0.693147,1.098612,0.0,0.0,0.0,0.693147,0.693147,0.0,2.833213,0.0,1.098612,0.0,0.0,1.386294,0.693147,3.044522,0.0,0.693147,0.693147,1
3.73767,1.94591,5.669881,2.484907,1.609438,2.772589,3.091042,3.912023,1.791759,1.386294,1.098612,1.098612,3.555348,4.110874,4.820282,4.382027,1.791759,5.407172,4.454347,2.079442,4.127134,2.70805,5.669881,0.693147,4.983607,3.637586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.806662,4.330733,6.061457,1.94591,0.693147,0.693147,3.332205,3.332205,3.526361,0.693147,0.693147,0.693147,3.332205,3.367296,0.0,5.863631,0.693147,3.78419,0.0,0.693147,3.78419,3.332205,6.059123,0.693147,3.367296,3.332205,0.0,1.791759,1.791759,1.94591,0.0,0.0,0.0,1.791759,1.791759,0.0,4.174387,0.0,1.791759,0.0,0.0,1.791759,1.791759,4.330733,0.0,1.791759,1.791759,0
3.295837,3.465736,5.407172,1.098612,0.0,2.302585,2.833213,3.332205,2.772589,1.386294,1.609438,1.386294,3.526361,3.295837,4.532599,4.204693,2.639057,4.955827,4.465908,2.302585,3.433987,2.079442,5.407172,0.693147,4.727388,3.332205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,1.386294,0.693147,0.0,0.0,0.0,1.386294,0.0,0.693147,0.0,0
3.806662,2.197225,4.477337,1.098612,0.0,1.386294,1.386294,1.791759,2.484907,0.693147,0.693147,0.693147,1.791759,2.397895,2.197225,3.663562,1.386294,3.663562,2.197225,1.386294,3.218876,1.386294,4.477337,0.693147,2.944439,1.791759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,1.098612,0.0,1.098612,0.0,0.0,0.0,0
3.295837,3.688879,5.802118,2.639057,1.386294,2.302585,3.258097,3.850148,3.135494,1.386294,1.386294,1.386294,3.931826,4.060443,4.812184,4.49981,2.302585,5.438079,4.521789,2.302585,4.219508,2.639057,5.799093,0.693147,5.003946,3.850148,0.0,2.079442,2.079442,1.386294,0.0,0.0,0.0,2.302585,2.833213,2.079442,2.564949,0.0,3.218876,2.484907,0.0,2.70805,0.693147,3.583519,0.0,3.332205,2.079442,0
3.828641,1.609438,4.844187,1.098612,0.693147,2.70805,2.639057,3.135494,2.302585,1.609438,1.609438,1.609438,3.218876,3.218876,4.060443,3.218876,2.772589,4.672829,3.828641,2.70805,3.555348,1.791759,4.836282,1.098612,4.248495,3.135494,0.693147,0.693147,0.693147,0.693147,0.0,0.0,0.0,1.098612,0.0,0.693147,0.0,1.098612,0.693147,1.098612,0.693147,0.0,0.0,1.098612,0.0,1.098612,0.693147,0
3.295837,1.609438,5.713733,2.564949,0.693147,2.397895,3.526361,3.912023,2.564949,1.386294,1.386294,1.386294,4.158883,4.127134,4.574711,4.59512,3.135494,5.332719,4.51086,2.397895,4.234107,2.833213,5.713733,0.693147,5.023881,3.912023,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0
3.295837,1.386294,6.356108,2.484907,1.609438,1.94591,4.143135,4.51086,2.70805,0.693147,0.693147,0.693147,4.543295,4.70048,4.990433,5.393628,2.079442,5.863631,4.919981,1.94591,4.787492,3.970292,6.356108,0.693147,5.505332,4.51086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,0.0,0
3.295837,4.418841,5.549076,2.484907,0.0,2.302585,3.332205,3.828641,3.555348,1.386294,1.386294,1.386294,3.931826,3.931826,4.75359,3.713572,2.564949,5.308268,4.644391,2.302585,4.094345,2.772589,5.545177,0.693147,5.036953,3.828641,0.0,1.098612,1.609438,1.098612,0.693147,0.0,0.693147,1.609438,1.609438,1.94591,,0.0,2.70805,1.94591,0.0,1.791759,0.693147,2.833213,0.0,2.397895,1.609438,0
3.295837,3.433987,5.765191,2.079442,0.0,2.995732,3.73767,4.094345,3.663562,1.386294,1.609438,1.386294,4.189655,4.077537,4.962845,4.158883,3.044522,5.472271,4.890349,2.890372,4.189655,2.772589,5.762051,0.693147,5.252273,4.060443,0.0,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,0.0,,,0
3.295837,4.644391,4.442651,2.564949,0.693147,1.94591,2.484907,2.772589,1.791759,1.098612,1.098612,1.098612,2.772589,2.70805,3.555348,2.302585,1.94591,4.304065,3.367296,1.94591,3.332205,1.94591,4.430817,0.693147,3.7612,2.772589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94591,0.0,0.0,2.197225,0.0,0.0,1.386294,0.0,2.197225,0.0,0.0,0.0,1
3.295837,1.94591,6.867974,2.70805,1.791759,2.944439,4.488636,5.42495,3.871201,2.079442,2.079442,2.079442,5.463832,5.087596,6.122493,5.356586,3.044522,6.629363,6.028279,2.944439,4.875197,3.496508,6.874198,0.693147,6.356108,5.4161,0.0,0.693147,1.386294,,0.693147,0.0,0.693147,1.386294,0.693147,1.609438,0.0,0.0,1.791759,2.079442,0.0,0.693147,0.0,1.609438,0.0,2.197225,1.386294,1
3.295837,5.141664,7.272398,3.178054,0.693147,4.304065,4.779123,5.673323,4.219508,2.302585,1.791759,1.791759,5.123964,5.036953,6.84375,5.075174,3.688879,7.120444,6.139885,3.583519,5.187386,3.433987,7.273093,0.693147,6.424869,5.111988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919981,0.0,0.0,4.919981,0.0,0.0,0.0,0.0,4.919981,0.0,0.0,0.0,0
3.295837,5.192957,4.828314,0.693147,0.0,2.639057,2.564949,3.091042,2.197225,1.609438,1.609438,1.609438,3.135494,3.218876,4.043051,3.218876,2.639057,4.663439,3.78419,2.639057,3.555348,1.791759,4.820282,1.098612,4.219508,3.091042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759,0.0,0.0,2.197225,0.0,0.0,1.386294,0.0,2.197225,0.0,0.0,0.0,1
3.806662,2.564949,5.370638,1.609438,0.693147,0.693147,2.639057,2.639057,1.098612,0.693147,0.693147,0.693147,2.639057,2.70805,0.0,5.278115,0.693147,2.890372,0.0,0.693147,2.833213,2.639057,5.370638,0.693147,2.70805,2.639057,0.0,0.693147,0.693147,0.0,0.0,0.0,0.0,0.693147,0.693147,0.0,2.484907,0.0,0.693147,0.0,0.0,0.693147,0.693147,2.564949,0.0,0.693147,0.693147,0
