e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MinEssentialKnots,m_CountDeclInstanceVariablePublic,m_AvgLineCode,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_AvgLine,m_CountLineBlank,m_AvgCyclomatic,m_CountDeclMethodDefault,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_AvgEssential,m_CountLineInactive,m_AvgLineBlank,m_AvgLineComment,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLinePreprocessor,m_MaxEssentialKnots,m_CountLineCode,m_CountSemicolon,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclMethodFriend,m_Knots,m_CountDeclMethodConst,m_CountDeclInstanceVariablePrivate,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,m_CountDeclInstanceVariableProtected,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,bug
3.89182,1.098612,4.644391,1.386294,0.693147,,,0.0,1.386294,1.386294,1.791759,0.0,3.367296,0.693147,0.0,0.693147,0.693147,1.791759,2.397895,0.0,,0.0,0.0,2.944439,2.944439,1.386294,,,4.077537,,2.833213,1.386294,3.401197,1.386294,4.644391,,,,,0.693147,3.295837,1.791759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0
4.290459,1.386294,4.682131,0.693147,0.0,,,0.0,1.791759,1.609438,1.94591,0.0,2.70805,1.386294,0.0,1.386294,1.386294,1.94591,2.833213,0.0,,0.0,0.0,3.135494,3.526361,1.791759,,,4.110874,,3.135494,1.791759,3.465736,1.098612,4.682131,,,,,0.693147,3.663562,1.94591,,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.693147,0.0,0.0,1.098612,0.693147,0.0,0.693147,0.0,1.386294,0.0,1.098612,0.0,0
4.983607,2.484907,6.340359,2.302585,0.693147,,,0.0,2.197225,3.135494,4.094345,0.0,4.65396,1.386294,0.0,1.386294,1.386294,4.077537,4.442651,0.0,,0.0,0.0,5.220356,4.356709,2.197225,,,5.955837,,5.01728,2.197225,4.955827,2.995732,6.340359,,,,,0.693147,5.459586,4.077537,,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0
4.521789,1.609438,4.317488,1.94591,1.098612,,,0.0,0.693147,1.386294,1.386294,0.0,2.302585,0.693147,0.0,0.693147,0.693147,1.386294,1.386294,0.0,,0.0,0.0,3.258097,3.091042,0.693147,,,3.806662,,1.94591,0.693147,2.772589,1.386294,4.317488,,,,,0.693147,2.302585,1.386294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,0.0,1.098612,1.098612,0.0,0.0,0.0,1.098612,0.0,1.098612,0.0,0
4.682131,4.290459,5.894403,2.70805,1.791759,,,0.0,1.609438,3.688879,3.806662,0.0,4.234107,0.693147,0.0,0.693147,0.693147,3.806662,3.951244,0.0,,0.0,0.0,4.248495,4.812184,1.609438,,,5.159055,,4.189655,1.609438,4.204693,3.637586,5.891644,,,,,0.693147,4.762174,3.806662,,0.0,1.609438,1.791759,1.386294,0.0,0.0,0.0,1.791759,1.386294,1.386294,3.912023,0.0,2.564949,1.098612,0.0,1.791759,1.609438,4.143135,0.0,1.791759,1.791759,0
3.178054,4.204693,5.918894,2.397895,1.791759,,,0.0,2.079442,2.079442,2.833213,0.0,4.406719,1.098612,0.0,1.098612,1.098612,2.833213,3.7612,0.0,,0.0,0.0,5.023881,4.189655,2.079442,,,5.429346,,4.905275,2.079442,4.189655,2.079442,5.918894,,,,,0.693147,5.17615,2.833213,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,1
3.89182,1.098612,5.164786,1.386294,0.693147,,,0.0,1.386294,2.70805,3.135494,0.0,3.89182,0.693147,0.0,0.693147,0.693147,3.135494,3.367296,0.0,,0.0,0.0,3.433987,3.218876,1.386294,,,4.634729,,3.433987,1.386294,3.931826,2.70805,5.164786,,,,,0.693147,4.077537,3.135494,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0
4.644391,0.693147,4.983607,1.098612,0.693147,,,0.0,1.386294,2.079442,2.302585,0.0,2.639057,0.693147,0.0,0.693147,0.693147,2.397895,3.044522,0.0,,0.0,0.0,4.204693,3.044522,1.386294,,,4.770685,,3.73767,1.386294,3.828641,2.079442,4.983607,,,,,1.098612,4.127134,2.302585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0
3.89182,1.098612,5.036953,2.302585,1.098612,,,0.0,2.302585,2.302585,2.484907,0.0,3.091042,1.386294,0.0,1.386294,1.386294,2.484907,2.772589,0.0,,0.0,0.0,4.025352,3.73767,2.302585,,,4.564348,,3.526361,2.302585,3.401197,1.386294,5.036953,,,,,0.693147,3.89182,2.484907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.332205,1.386294,6.184149,2.484907,1.791759,,,0.0,2.484907,3.178054,3.931826,0.0,4.49981,1.386294,0.0,1.098612,1.098612,3.806662,3.931826,0.0,,0.0,0.0,4.70953,4.997212,1.94591,,,5.517453,,4.634729,1.94591,4.521789,2.772589,6.184149,,,,,0.693147,5.030438,3.806662,,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.693147,0.0,0.693147,0.693147,1.098612,0.693147,0.0,0.0,0.693147,0.0,1.098612,0.693147,1
4.127134,3.401197,4.532599,1.94591,1.098612,,,0.0,0.693147,1.386294,1.386294,0.0,2.302585,0.693147,0.0,0.693147,0.693147,1.386294,1.386294,0.0,,0.0,0.0,2.944439,3.850148,0.693147,,,3.637586,,1.609438,0.693147,2.772589,1.386294,4.532599,,,,,0.693147,2.079442,1.386294,,,0.0,,,0.0,0.0,0.0,,0.0,,2.302585,,,,,0.0,0.0,1.791759,0.0,,,0
4.65396,1.386294,5.783825,1.791759,0.693147,,,0.0,2.639057,3.044522,3.713572,0.0,4.59512,1.098612,0.0,1.386294,1.098612,3.912023,3.7612,0.0,,0.0,0.0,4.317488,3.433987,3.091042,,,5.278115,,4.276666,2.639057,4.007333,2.833213,5.780744,,,,,1.098612,4.736198,3.713572,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,0.0,0
5.375278,2.397895,4.804021,2.484907,1.609438,,,0.0,1.386294,1.791759,2.079442,0.0,2.995732,0.693147,0.0,0.693147,0.693147,2.079442,2.772589,0.0,,0.0,0.0,3.091042,3.73767,1.386294,,,4.127134,,2.772589,1.386294,3.610918,1.791759,4.804021,,,,,0.693147,3.433987,2.079442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0
4.025352,3.713572,5.087596,1.386294,0.693147,,,0.0,2.197225,1.386294,2.397895,0.0,3.401197,1.386294,0.0,1.386294,1.386294,2.397895,2.944439,0.0,,0.0,0.0,3.295837,3.951244,2.197225,,,4.406719,,3.135494,2.197225,3.78419,1.386294,5.087596,,,,,0.693147,3.713572,2.397895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805,0.0,0.0,0.0,0.0,0.0,0.0,2.70805,0.0,0.0,0.0,0
3.89182,1.098612,5.087596,1.791759,1.791759,,,0.0,1.791759,2.564949,2.70805,0.0,3.637586,0.693147,0.0,0.693147,0.693147,2.70805,3.044522,0.0,,0.0,0.0,3.526361,3.78419,1.791759,,,4.406719,,3.218876,1.791759,3.555348,2.397895,5.087596,,,,,0.693147,3.806662,2.70805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,1
3.89182,3.178054,4.290459,1.386294,1.098612,,,0.0,1.098612,1.098612,1.386294,0.0,2.079442,0.693147,0.0,0.693147,0.693147,1.386294,1.386294,0.0,,0.0,0.0,2.772589,3.583519,1.098612,,,3.465736,,1.386294,1.098612,2.564949,1.098612,4.290459,,,,,0.693147,1.94591,1.386294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585,0.0,0.0,0.0,0.0,0.0,0.0,2.302585,0.0,0.0,0.0,0
3.688879,1.098612,4.158883,1.791759,1.098612,,,0.0,0.693147,1.098612,1.098612,0.0,2.484907,0.693147,0.0,0.693147,0.693147,1.098612,1.098612,0.0,,0.0,0.0,3.044522,2.944439,0.693147,,,3.555348,,0.693147,0.693147,2.484907,1.098612,4.158883,,,,,0.693147,1.386294,1.098612,,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0
5.09375,5.488938,5.533389,1.386294,0.0,,,0.0,1.386294,2.890372,2.944439,0.0,3.89182,0.693147,0.0,0.693147,0.693147,2.944439,3.218876,0.0,,0.0,0.0,3.713572,4.727388,1.386294,,,4.521789,,3.713572,1.386294,3.526361,2.772589,5.529429,,,,,0.693147,4.174387,2.944439,,0.0,2.197225,2.079442,3.178054,0.0,0.0,0.0,2.079442,2.079442,3.178054,4.290459,0.0,3.610918,3.178054,0.0,1.791759,2.197225,4.882802,0.0,3.433987,2.079442,0
4.26268,5.17615,6.326149,1.791759,0.693147,,,0.0,2.197225,3.135494,4.060443,0.0,4.663439,1.386294,0.0,1.098612,1.098612,4.043051,4.442651,0.0,,0.0,0.0,5.192957,4.343805,2.197225,,,5.934894,,5.003946,2.197225,4.94876,2.995732,6.326149,,,,,0.693147,5.451038,4.043051,,0.0,0.693147,0.693147,2.564949,0.0,,,0.693147,2.484907,2.302585,1.609438,0.0,3.218876,2.302585,0.0,2.639057,0.693147,3.713572,0.0,3.044522,0.693147,0
4.65396,2.397895,4.804021,0.693147,0.0,,,0.0,1.386294,2.302585,2.484907,0.0,3.258097,0.693147,0.0,0.693147,0.693147,2.484907,2.890372,0.0,,0.0,0.0,2.890372,3.713572,1.386294,,,4.025352,,2.890372,1.386294,3.367296,2.079442,4.795791,,,,,0.693147,3.555348,2.484907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,1.098612,0.0,0.0,1.098612,0.0,1.609438,0.0,0.0,0.0,0
4.65396,2.944439,5.484797,1.791759,1.386294,,,0.0,1.609438,3.178054,3.367296,0.0,4.025352,0.693147,0.0,0.693147,0.693147,3.401197,3.688879,0.0,,0.0,0.0,4.317488,3.583519,1.791759,,,5.01728,,4.234107,1.609438,3.912023,3.178054,5.484797,,,,,0.693147,4.682131,3.367296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,1.098612,0.0,0.0,1.098612,0.0,1.94591,0.0,0.0,0.0,1
4.65396,2.639057,5.303305,1.386294,1.386294,,,0.0,1.386294,2.833213,3.044522,0.0,4.060443,0.693147,0.0,0.693147,0.693147,3.044522,3.332205,0.0,,0.0,0.0,3.912023,2.944439,1.386294,,,4.836282,,3.89182,1.386294,3.526361,2.70805,5.303305,,,,,1.098612,4.330733,3.044522,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,0.693147,0.0,0.0,1.098612,0.0,1.386294,0.0,0.0,0.0,1
3.583519,0.693147,3.663562,0.693147,0.0,,,0.0,0.693147,1.098612,1.098612,0.0,2.197225,0.693147,0.0,0.693147,0.693147,1.098612,1.791759,0.0,,0.0,0.0,0.693147,2.833213,0.693147,,,2.70805,,0.693147,0.693147,2.397895,1.098612,3.663562,,,,,0.693147,1.94591,1.098612,,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0
3.526361,1.098612,5.996452,1.609438,0.693147,,,0.0,2.302585,3.178054,3.951244,0.0,4.330733,1.386294,0.0,1.386294,1.386294,4.007333,3.871201,0.0,,0.0,0.0,4.779123,4.70048,2.302585,,,5.438079,,4.624973,2.302585,4.304065,2.772589,5.996452,,,,,0.693147,5.003946,3.951244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.178054,3.258097,6.251904,1.791759,1.386294,,,0.0,2.197225,1.94591,3.178054,0.0,4.477337,1.386294,0.0,1.386294,1.386294,3.178054,3.850148,0.0,,0.0,0.0,5.556828,4.204693,2.197225,,,5.902633,,5.288267,2.197225,4.477337,1.94591,6.251904,,,,,0.693147,5.497168,3.178054,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0
3.637586,4.094345,3.970292,2.079442,1.609438,,,0.0,0.693147,1.098612,1.098612,0.0,2.302585,0.693147,0.0,0.693147,0.693147,1.098612,1.098612,0.0,,0.0,0.0,1.098612,3.496508,0.693147,,,2.484907,,1.098612,0.693147,1.94591,1.098612,3.970292,,,,,0.693147,1.609438,1.098612,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0
4.762174,3.178054,5.42495,2.639057,1.791759,,,0.0,1.94591,2.197225,2.397895,0.0,3.806662,1.098612,0.0,1.098612,1.098612,2.397895,3.135494,0.0,,0.0,0.0,3.78419,4.465908,1.94591,,,4.59512,,3.526361,1.94591,3.871201,1.609438,5.42495,,,,,0.693147,4.025352,2.397895,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0
3.89182,1.098612,4.304065,1.386294,0.0,,,0.0,0.693147,1.609438,1.609438,0.0,2.639057,0.693147,0.0,0.693147,0.693147,1.609438,1.791759,0.0,,0.0,0.0,1.386294,3.637586,0.693147,,,3.178054,,1.386294,0.693147,2.397895,1.609438,4.304065,,,,,0.693147,2.197225,1.609438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0
4.663439,2.833213,4.007333,1.609438,1.609438,,,0.0,0.693147,1.609438,1.609438,0.0,2.397895,0.693147,0.0,0.693147,0.693147,1.609438,2.197225,0.0,,0.0,0.0,1.791759,2.772589,0.693147,,,3.401197,,1.791759,0.693147,2.70805,1.609438,4.007333,,,,,0.693147,2.639057,1.609438,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,1
3.89182,1.098612,4.110874,0.693147,0.0,,,0.0,1.098612,1.609438,1.791759,0.0,2.302585,0.693147,0.0,0.693147,0.693147,1.791759,1.94591,0.0,,0.0,0.0,2.484907,2.890372,1.098612,,,3.555348,,2.397895,1.098612,2.944439,1.609438,4.110874,,,,,0.693147,2.833213,1.791759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0
4.65396,1.791759,5.673323,2.197225,1.791759,,,0.0,0.693147,1.94591,1.94591,0.0,4.143135,0.693147,0.0,0.693147,0.693147,1.94591,3.367296,0.0,,0.0,0.0,4.007333,4.672829,0.693147,,,4.804021,,4.007333,0.693147,4.007333,1.94591,5.669881,,,,,0.693147,4.418841,1.94591,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,0.0,1
3.332205,0.693147,4.465908,1.791759,1.098612,,,0.0,1.098612,1.94591,2.079442,0.0,2.70805,0.693147,0.0,0.693147,0.693147,2.079442,2.197225,0.0,,0.0,0.0,2.079442,3.637586,1.098612,,,3.583519,,2.079442,1.098612,3.044522,1.94591,4.465908,,,,,0.693147,2.772589,2.079442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0
4.158883,2.639057,5.247024,2.397895,1.94591,,,0.0,1.609438,1.609438,2.079442,0.0,3.637586,0.693147,0.0,0.693147,0.693147,2.079442,2.833213,0.0,,0.0,0.0,3.73767,4.26268,1.609438,,,4.418841,,3.433987,1.609438,3.526361,1.609438,5.247024,,,,,0.693147,3.850148,2.079442,,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0
3.178054,2.70805,4.442651,1.386294,0.0,,,0.0,1.791759,1.609438,2.197225,0.0,2.944439,1.098612,0.0,1.098612,1.098612,2.197225,2.079442,0.0,,0.0,0.0,2.944439,3.367296,1.791759,,,3.663562,,2.833213,1.791759,2.639057,1.609438,4.442651,,,,,0.693147,3.178054,2.197225,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,0
4.304065,1.098612,5.247024,2.484907,1.94591,,,0.0,1.609438,1.609438,2.079442,0.0,3.637586,0.693147,0.0,0.693147,0.693147,2.079442,2.833213,0.0,,0.0,0.0,3.73767,4.26268,1.609438,,,4.418841,,3.433987,1.609438,3.526361,1.609438,5.247024,,,,,0.693147,3.850148,2.079442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.89182,3.178054,4.304065,1.386294,1.098612,,,0.0,1.098612,1.098612,1.386294,0.0,2.079442,0.693147,0.0,0.693147,0.693147,1.386294,1.386294,0.0,,0.0,0.0,2.833213,3.583519,1.098612,,,3.496508,,1.386294,1.098612,2.564949,1.098612,4.304065,,,,,0.693147,1.94591,1.386294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585,0.0,0.0,0.0,0.0,0.0,0.0,2.302585,0.0,0.0,0.0,0
3.637586,1.098612,5.978886,3.218876,2.302585,,,0.0,1.386294,3.178054,3.332205,0.0,4.330733,0.693147,0.0,0.693147,0.693147,3.332205,3.713572,0.0,,0.0,0.0,3.988984,5.056246,1.386294,,,5.111988,,3.988984,1.386294,4.488636,2.995732,5.978886,,,,,0.693147,4.543295,3.332205,,0.0,1.098612,0.693147,0.693147,0.0,0.0,0.0,0.693147,0.0,0.693147,0.0,0.0,0.693147,1.098612,0.0,0.0,0.0,1.098612,0.0,1.098612,0.693147,0
4.234107,1.386294,5.886104,2.197225,1.94591,,,0.0,2.639057,2.944439,3.89182,0.0,4.382027,1.386294,0.0,1.386294,1.386294,3.931826,3.931826,0.0,,0.0,0.0,4.691348,4.158883,2.70805,,,5.398163,,4.59512,2.639057,4.330733,2.833213,5.886104,,,,,0.693147,5.003946,3.89182,,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.693147,0.693147,0.0,0.693147,0.693147,0.0,0.0,0.0,1.386294,0.0,0.693147,0.0,1
4.70048,2.772589,4.304065,2.079442,1.94591,,,0.0,0.693147,1.098612,1.098612,0.0,2.639057,0.693147,0.0,0.693147,0.693147,1.098612,1.098612,0.0,,0.0,0.0,3.044522,3.218876,0.693147,,,3.610918,,1.098612,0.693147,2.639057,1.098612,4.304065,,,,,0.693147,1.609438,1.098612,,0.0,0.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1
3.89182,3.951244,6.632002,3.555348,3.044522,,,0.0,2.484907,3.7612,4.330733,0.0,4.941642,1.098612,0.0,1.098612,1.098612,4.234107,4.406719,0.0,,0.0,0.0,5.087596,5.521461,1.791759,,,5.916202,,4.912655,1.791759,4.941642,3.555348,6.632002,,,,,0.693147,5.379897,4.248495,,0.0,,,0.693147,0.0,0.0,0.0,,0.0,,0.0,,,,,0.693147,0.0,,0.0,,,1
