e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MinEssentialKnots,m_CountDeclInstanceVariablePublic,m_AvgLineCode,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_AvgLine,m_CountLineBlank,m_AvgCyclomatic,m_CountDeclMethodDefault,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_AvgEssential,m_CountLineInactive,m_AvgLineBlank,m_AvgLineComment,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLinePreprocessor,m_MaxEssentialKnots,m_CountLineCode,m_CountSemicolon,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclMethodFriend,m_Knots,m_CountDeclMethodConst,m_CountDeclInstanceVariablePrivate,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,m_CountDeclInstanceVariableProtected,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,bug
211.0,10.0,779.0,18.0,6.0,-1.0,-1.0,0.0,5.0,47.0,55.0,0.0,108.0,1.0,0.0,1.0,1.0,55.0,67.0,0.0,-1.0,0.0,0.0,63.0,442.0,5.0,-1.0,-1.0,229.0,-1.0,65.0,5.0,129.0,43.0,778.0,-1.0,-1.0,-1.0,-1.0,1.0,132.0,55.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-5.0,0.0,-4.0,-1.0,0.0,-1.0,-1.0,-8.0,0.0,-2.0,-1.0,0
56.0,116.0,145.0,3.0,3.0,-1.0,-1.0,0.0,5.0,11.0,13.0,0.0,34.0,1.0,0.0,1.0,1.0,13.0,21.0,0.0,-1.0,0.0,0.0,26.0,43.0,5.0,-1.0,-1.0,67.0,-1.0,22.0,5.0,29.0,9.0,144.0,-1.0,-1.0,-1.0,-1.0,1.0,43.0,13.0,-1.0,4.0,1.0,3.0,-19.0,0.0,0.0,0.0,3.0,4.0,19.0,-67.0,4.0,18.0,15.0,4.0,6.0,-1.0,-68.0,0.0,19.0,3.0,1
116.0,74.0,649.0,35.0,16.0,-1.0,-1.0,0.0,10.0,35.0,49.0,0.0,156.0,1.0,0.0,1.0,1.0,45.0,80.0,0.0,-1.0,0.0,0.0,113.0,212.0,6.0,-1.0,-1.0,281.0,-1.0,97.0,7.0,120.0,28.0,649.0,-1.0,-1.0,-1.0,-1.0,1.0,177.0,46.0,-1.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,2.0,5.0,13.0,5.0,0.0,25.0,10.0,0.0,11.0,1.0,42.0,0.0,15.0,2.0,1
48.0,2.0,326.0,23.0,9.0,-1.0,-1.0,0.0,4.0,14.0,20.0,0.0,77.0,1.0,0.0,1.0,1.0,20.0,30.0,0.0,-1.0,0.0,0.0,77.0,91.0,4.0,-1.0,-1.0,158.0,-1.0,64.0,4.0,63.0,14.0,326.0,-1.0,-1.0,-1.0,-1.0,1.0,94.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
71.0,182.0,550.0,12.0,5.0,-1.0,-1.0,0.0,6.0,35.0,46.0,0.0,43.0,1.0,0.0,1.0,1.0,48.0,54.0,0.0,-1.0,0.0,0.0,94.0,307.0,6.0,-1.0,-1.0,201.0,-1.0,88.0,6.0,61.0,32.0,550.0,-1.0,-1.0,-1.0,-1.0,1.0,142.0,46.0,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,35.0,0.0,2.0,2.0,0.0,2.0,0.0,40.0,0.0,3.0,0.0,1
59.0,24.0,146.0,18.0,10.0,-1.0,-1.0,0.0,5.0,3.0,7.0,0.0,24.0,2.0,0.0,2.0,2.0,7.0,14.0,0.0,-1.0,0.0,0.0,30.0,45.0,5.0,-1.0,-1.0,77.0,-1.0,18.0,5.0,39.0,3.0,146.0,-1.0,-1.0,-1.0,-1.0,1.0,32.0,7.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,18.0,0.0,-11.0,-1.0,0.0,-10.0,0.0,8.0,0.0,-3.0,0.0,1
53.0,215.0,117.0,5.0,2.0,-1.0,-1.0,0.0,4.0,8.0,9.0,0.0,16.0,1.0,0.0,1.0,1.0,9.0,17.0,0.0,-1.0,0.0,0.0,47.0,17.0,4.0,-1.0,-1.0,84.0,-1.0,38.0,4.0,28.0,6.0,117.0,-1.0,-1.0,-1.0,-1.0,1.0,55.0,9.0,-1.0,0.0,2.0,-1.0,-11.0,0.0,0.0,0.0,-1.0,1.0,-17.0,-7.0,0.0,-19.0,-19.0,0.0,-1.0,0.0,-37.0,-1.0,-18.0,-1.0,0
47.0,171.0,467.0,22.0,11.0,-1.0,-1.0,0.0,6.0,43.0,53.0,0.0,102.0,1.0,0.0,1.0,1.0,55.0,65.0,0.0,-1.0,0.0,0.0,90.0,105.0,8.0,-1.0,-1.0,260.0,-1.0,73.0,6.0,124.0,37.0,467.0,-1.0,-1.0,-1.0,-1.0,1.0,138.0,53.0,-1.0,0.0,18.0,18.0,21.0,0.0,0.0,0.0,18.0,16.0,17.0,60.0,0.0,54.0,17.0,0.0,22.0,16.0,135.0,0.0,33.0,18.0,1
187.0,30.0,73.0,7.0,6.0,-1.0,-1.0,0.0,1.0,4.0,4.0,0.0,9.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,-1.0,0.0,0.0,23.0,24.0,1.0,-1.0,-1.0,40.0,-1.0,5.0,1.0,12.0,4.0,73.0,-1.0,-1.0,-1.0,-1.0,1.0,9.0,4.0,-1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,1
64.0,22.0,88.0,5.0,0.0,-1.0,-1.0,0.0,9.0,5.0,10.0,0.0,9.0,5.0,0.0,5.0,5.0,11.0,8.0,0.0,-1.0,0.0,0.0,27.0,26.0,10.0,-1.0,-1.0,53.0,-1.0,20.0,9.0,15.0,2.0,88.0,-1.0,-1.0,-1.0,-1.0,1.0,28.0,10.0,-1.0,3.0,0.0,3.0,-3.0,2.0,1.0,2.0,3.0,0.0,3.0,0.0,3.0,9.0,3.0,3.0,1.0,0.0,6.0,0.0,3.0,3.0,0
61.0,25.0,104.0,1.0,1.0,-1.0,-1.0,0.0,5.0,4.0,9.0,0.0,22.0,2.0,0.0,2.0,2.0,9.0,12.0,0.0,-1.0,0.0,0.0,16.0,31.0,5.0,-1.0,-1.0,51.0,-1.0,15.0,5.0,26.0,4.0,104.0,-1.0,-1.0,-1.0,-1.0,1.0,27.0,9.0,-1.0,2.0,0.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,9.0,-1.0,2.0,18.0,8.0,2.0,7.0,0.0,23.0,0.0,11.0,2.0,0
59.0,2.0,472.0,15.0,6.0,-1.0,-1.0,0.0,12.0,16.0,42.0,0.0,96.0,3.0,0.0,3.0,3.0,43.0,47.0,0.0,-1.0,0.0,0.0,198.0,57.0,12.0,-1.0,-1.0,319.0,-1.0,92.0,12.0,93.0,14.0,472.0,-1.0,-1.0,-1.0,-1.0,2.0,139.0,42.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48.0,2.0,518.0,7.0,4.0,-1.0,-1.0,0.0,7.0,10.0,25.0,0.0,104.0,2.0,0.0,2.0,2.0,26.0,54.0,0.0,-1.0,0.0,0.0,263.0,48.0,8.0,-1.0,-1.0,378.0,-1.0,215.0,7.0,93.0,10.0,518.0,-1.0,-1.0,-1.0,-1.0,1.0,269.0,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
23.0,13.0,71.0,4.0,1.0,-1.0,-1.0,0.0,1.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,-1.0,0.0,0.0,15.0,35.0,1.0,-1.0,-1.0,29.0,-1.0,2.0,1.0,11.0,2.0,71.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,2.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0
91.0,6.0,76.0,5.0,2.0,-1.0,-1.0,0.0,1.0,3.0,3.0,0.0,11.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,-1.0,0.0,0.0,25.0,21.0,1.0,-1.0,-1.0,44.0,-1.0,6.0,1.0,15.0,3.0,76.0,-1.0,-1.0,-1.0,-1.0,1.0,9.0,3.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0
109.0,8.0,82.0,1.0,0.0,-1.0,-1.0,0.0,2.0,2.0,3.0,0.0,12.0,1.0,0.0,1.0,1.0,3.0,6.0,0.0,-1.0,0.0,0.0,11.0,36.0,2.0,-1.0,-1.0,34.0,-1.0,6.0,2.0,18.0,2.0,82.0,-1.0,-1.0,-1.0,-1.0,1.0,12.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
187.0,9.0,71.0,4.0,2.0,-1.0,-1.0,0.0,2.0,2.0,3.0,0.0,6.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,-1.0,0.0,0.0,15.0,35.0,2.0,-1.0,-1.0,31.0,-1.0,3.0,2.0,12.0,2.0,71.0,-1.0,-1.0,-1.0,-1.0,1.0,6.0,3.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0
48.0,2.0,78.0,2.0,2.0,-1.0,-1.0,0.0,1.0,5.0,5.0,0.0,20.0,1.0,0.0,1.0,1.0,5.0,12.0,0.0,-1.0,0.0,0.0,13.0,15.0,1.0,-1.0,-1.0,43.0,-1.0,13.0,1.0,24.0,5.0,78.0,-1.0,-1.0,-1.0,-1.0,1.0,25.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
36.0,2.0,82.0,4.0,4.0,-1.0,-1.0,0.0,1.0,5.0,5.0,0.0,15.0,1.0,0.0,1.0,1.0,5.0,8.0,0.0,-1.0,0.0,0.0,5.0,38.0,1.0,-1.0,-1.0,29.0,-1.0,5.0,1.0,18.0,5.0,82.0,-1.0,-1.0,-1.0,-1.0,1.0,13.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.0,106.0,174.0,9.0,6.0,-1.0,-1.0,0.0,8.0,2.0,9.0,0.0,25.0,4.0,0.0,4.0,4.0,9.0,14.0,0.0,-1.0,0.0,0.0,47.0,55.0,8.0,-1.0,-1.0,95.0,-1.0,38.0,8.0,38.0,2.0,174.0,-1.0,-1.0,-1.0,-1.0,1.0,52.0,9.0,-1.0,-1.0,0.0,-1.0,-9.0,-1.0,-1.0,-1.0,-1.0,0.0,-5.0,15.0,-1.0,-6.0,-2.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,1
62.0,14.0,70.0,2.0,0.0,-1.0,-1.0,0.0,3.0,2.0,6.0,0.0,6.0,3.0,0.0,3.0,3.0,6.0,7.0,0.0,-1.0,0.0,0.0,11.0,21.0,3.0,-1.0,-1.0,43.0,-1.0,9.0,3.0,16.0,2.0,70.0,-1.0,-1.0,-1.0,-1.0,1.0,16.0,6.0,-1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,0.0,6.0,0.0,2.0,2.0,0
48.0,2.0,28.0,4.0,4.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,15.0,1.0,-1.0,-1.0,10.0,-1.0,1.0,1.0,5.0,1.0,28.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
173.0,2.0,193.0,7.0,5.0,-1.0,-1.0,0.0,5.0,15.0,19.0,0.0,37.0,1.0,0.0,1.0,1.0,19.0,23.0,0.0,-1.0,0.0,0.0,37.0,60.0,5.0,-1.0,-1.0,96.0,-1.0,29.0,5.0,42.0,13.0,193.0,-1.0,-1.0,-1.0,-1.0,1.0,52.0,19.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
93.0,23.0,255.0,8.0,3.0,-1.0,-1.0,0.0,5.0,15.0,27.0,0.0,69.0,1.0,0.0,1.0,1.0,28.0,42.0,0.0,-1.0,0.0,0.0,71.0,30.0,6.0,-1.0,-1.0,155.0,-1.0,64.0,5.0,61.0,15.0,254.0,-1.0,-1.0,-1.0,-1.0,1.0,106.0,27.0,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1
28.0,3.0,61.0,26.0,8.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,17.0,1.0,0.0,1.0,1.0,1.0,14.0,0.0,-1.0,0.0,0.0,0.0,15.0,1.0,-1.0,-1.0,29.0,-1.0,0.0,1.0,27.0,1.0,61.0,-1.0,-1.0,-1.0,-1.0,1.0,14.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,-3.0,0.0,-1.0,0.0,0
26.0,93.0,147.0,3.0,2.0,-1.0,-1.0,0.0,3.0,5.0,8.0,0.0,37.0,1.0,0.0,1.0,1.0,8.0,13.0,0.0,-1.0,0.0,0.0,35.0,47.0,3.0,-1.0,-1.0,63.0,-1.0,34.0,3.0,19.0,5.0,147.0,-1.0,-1.0,-1.0,-1.0,1.0,47.0,8.0,-1.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,4.0,6.0,-11.0,17.0,2.0,1.0,-12.0,2.0,8.0,1.0,23.0,0.0,-6.0,4.0,1
38.0,2.0,265.0,8.0,5.0,-1.0,-1.0,0.0,16.0,13.0,36.0,0.0,40.0,3.0,0.0,3.0,3.0,36.0,37.0,0.0,-1.0,0.0,0.0,79.0,20.0,16.0,-1.0,-1.0,205.0,-1.0,65.0,16.0,100.0,10.0,265.0,-1.0,-1.0,-1.0,-1.0,1.0,102.0,36.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
88.0,11.0,491.0,11.0,3.0,-1.0,-1.0,0.0,7.0,35.0,56.0,0.0,104.0,2.0,0.0,2.0,2.0,54.0,65.0,0.0,-1.0,0.0,0.0,138.0,117.0,7.0,-1.0,-1.0,270.0,-1.0,125.0,7.0,86.0,25.0,491.0,-1.0,-1.0,-1.0,-1.0,1.0,190.0,55.0,-1.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,0.0,-5.0,-3.0,0.0,0.0,0.0,-5.0,0.0,-3.0,-3.0,0
214.0,3.0,89.0,1.0,0.0,-1.0,-1.0,0.0,2.0,4.0,5.0,0.0,16.0,1.0,0.0,1.0,1.0,5.0,7.0,0.0,-1.0,0.0,0.0,8.0,40.0,2.0,-1.0,-1.0,33.0,-1.0,8.0,2.0,19.0,4.0,89.0,-1.0,-1.0,-1.0,-1.0,1.0,15.0,5.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0
42.0,32.0,322.0,20.0,9.0,-1.0,-1.0,0.0,6.0,7.0,18.0,0.0,64.0,2.0,0.0,1.0,2.0,13.0,33.0,0.0,-1.0,0.0,0.0,113.0,68.0,6.0,-1.0,-1.0,195.0,-1.0,79.0,6.0,67.0,7.0,322.0,-1.0,-1.0,-1.0,-1.0,1.0,112.0,14.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-7.0,-10.0,0.0,-5.0,1.0,0.0,2.0,0.0,-16.0,0.0,0.0,0.0,0
156.0,3.0,137.0,5.0,4.0,-1.0,-1.0,0.0,1.0,8.0,8.0,0.0,31.0,1.0,0.0,1.0,1.0,8.0,21.0,0.0,-1.0,0.0,0.0,39.0,29.0,1.0,-1.0,-1.0,77.0,-1.0,39.0,1.0,28.0,8.0,137.0,-1.0,-1.0,-1.0,-1.0,2.0,60.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0
33.0,23.0,172.0,5.0,1.0,-1.0,-1.0,0.0,3.0,18.0,20.0,0.0,30.0,1.0,0.0,1.0,1.0,20.0,23.0,0.0,-1.0,0.0,0.0,26.0,57.0,3.0,-1.0,-1.0,85.0,-1.0,26.0,3.0,37.0,18.0,172.0,-1.0,-1.0,-1.0,-1.0,1.0,49.0,20.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-15.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-15.0,0.0,-2.0,0.0,0
36.0,22.0,260.0,11.0,3.0,-1.0,-1.0,0.0,5.0,8.0,16.0,0.0,44.0,2.0,0.0,2.0,2.0,16.0,33.0,0.0,-1.0,0.0,0.0,90.0,52.0,5.0,-1.0,-1.0,164.0,-1.0,67.0,5.0,57.0,8.0,260.0,-1.0,-1.0,-1.0,-1.0,3.0,100.0,16.0,-1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-8.0,-2.0,0.0,-6.0,0.0,-16.0,0.0,-2.0,0.0,0
24.0,8.0,88.0,4.0,2.0,-1.0,-1.0,0.0,2.0,3.0,4.0,0.0,10.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,-1.0,0.0,0.0,21.0,37.0,2.0,-1.0,-1.0,41.0,-1.0,6.0,2.0,16.0,3.0,88.0,-1.0,-1.0,-1.0,-1.0,1.0,9.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,8.0,0.0,-2.0,-1.0,0.0,0.0,0.0,6.0,0.0,-1.0,0.0,0
48.0,17.0,113.0,5.0,2.0,-1.0,-1.0,0.0,4.0,9.0,12.0,0.0,19.0,1.0,0.0,1.0,1.0,12.0,16.0,0.0,-1.0,0.0,0.0,18.0,41.0,4.0,-1.0,-1.0,53.0,-1.0,14.0,4.0,23.0,9.0,113.0,-1.0,-1.0,-1.0,-1.0,1.0,30.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
104.0,23.0,226.0,2.0,2.0,-1.0,-1.0,0.0,8.0,22.0,27.0,0.0,37.0,4.0,0.0,4.0,4.0,28.0,28.0,0.0,-1.0,0.0,0.0,76.0,65.0,9.0,-1.0,-1.0,124.0,-1.0,66.0,8.0,32.0,6.0,226.0,-1.0,-1.0,-1.0,-1.0,1.0,94.0,27.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,1
