e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_CountLineBlank,m_AvgCyclomatic,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLineCode,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,bug
-0.574457,-0.335945,0.432497,2.039853,0.559418,0.796368,0.826761,0.729524,0.340515,2.117372,1.609339,1.97342,0.523263,0.576062,0.431965,0.1054,1.247836,0.492898,0.464929,1.299167,0.496464,-0.108975,0.43116,-0.40825,0.503514,0.640378,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.230865,-0.175132,-0.038392,-0.271513,-0.119019,-0.244117,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.346676,0.047749,0.440967,0.559418,0.007325,-0.165476,-0.085851,-0.02641,-0.599075,-0.639504,-0.549831,0.045019,0.043479,0.151436,-0.108895,0.173137,0.112399,0.196828,0.280445,-0.051601,0.314128,0.050192,-0.40825,0.16733,-0.023777,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.042949,-0.129996,-0.031433,-0.094007,0.037609,-0.038392,-0.139366,-0.119019,-0.133399,-0.073596,-0.032639,-0.163917,0
1.565012,-0.099867,-0.608996,-0.958058,-1.022799,-0.688889,-0.767324,-0.636586,-0.515644,-1.051816,-1.089273,-1.054481,-0.692612,-0.798001,-0.543101,-0.437991,-0.782151,-0.607889,-0.549592,-0.992958,-0.726144,-0.503871,-0.60837,-0.40825,-0.621971,-0.696671,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,0.69035,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,0.051131,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.228637,-0.058027,-0.258545,-0.495393,-0.317575,1.249681,0.543562,-0.16095,0.306408,0.260033,0.459469,0.717803,0.608017,0.137862,-0.426511,-0.00598,0.103003,0.394857,-0.31381,0.100171,0.342334,-0.057826,-0.40825,0.454792,0.745245,-0.044636,1.128587,0.562044,0.659639,-0.051447,-0.077683,-0.043224,0.632216,0.435118,0.26808,-0.129996,-0.031433,0.270946,0.463091,-0.038392,0.257075,0.461971,0.272567,-0.073596,0.472604,0.719694,0
-0.574457,1.091256,1.619287,2.439575,0.032012,0.100153,2.323249,1.423308,2.542066,-0.146334,-0.189736,-0.045181,1.698609,2.184461,0.965876,1.249582,0.173137,1.416746,1.013319,0.110658,2.536954,1.696263,1.617037,-0.40825,1.309869,1.706522,-0.798866,1.128587,-0.344434,-0.80302,-0.051447,-0.077683,-0.043224,-0.749315,-1.547889,-0.198464,-0.364381,-1.412397,-0.50458,-0.919725,-1.443951,-1.064395,-0.700009,-0.723895,-0.073596,-1.18748,-0.38482,0
-0.574457,-0.325214,-0.54274,-0.458406,-0.495393,-0.503232,-0.78359,-0.55791,-0.515644,-0.599075,-0.639504,-0.549831,-0.61966,-0.521058,-0.491067,-0.415031,-0.603035,-0.523334,-0.482566,-0.653384,-0.549076,-0.532078,-0.542165,-0.40825,-0.505037,-0.600543,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.207211,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.196444,-0.517168,-0.758197,-1.022799,-0.596061,-0.490799,-0.429166,-0.185411,-0.599075,-0.639504,-0.549831,-0.473755,-0.382587,-0.420935,-0.568099,-0.722446,-0.459134,-0.391168,-0.823171,-0.523781,-0.250009,-0.517774,1.000319,-0.400284,-0.443243,-0.798866,-0.155936,-0.707026,-0.510488,-0.051447,-0.077683,-0.043224,-0.946677,-0.358085,-0.58725,-0.364381,-1.067156,-0.595818,-0.706984,-0.975431,-0.271513,-0.119019,-0.650083,-0.073596,-0.610059,-0.826626,0
1.683872,-0.282291,-0.290503,0.241107,0.559418,0.100153,-0.279339,-0.200289,-0.16095,0.306408,0.260033,0.459469,-0.19005,-0.116295,-0.264834,-0.330844,0.173137,-0.249311,-0.190092,0.450232,-0.18651,-0.306423,-0.290123,-0.40825,-0.178598,-0.163599,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.358085,-0.120707,-0.129996,-0.031433,-0.185246,-0.068761,-0.038392,-0.271513,-0.119019,-0.207211,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.346676,-0.166129,-0.258545,-0.495393,0.100153,-0.458267,-0.200289,-0.209873,-0.146334,0.260033,-0.045181,-0.173839,0.043479,-0.169816,-0.261963,0.173137,-0.111517,-0.116973,0.450232,0.150761,-0.221803,-0.165844,3.817458,-0.083589,-0.163599,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.207211,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.346676,-0.03013,-0.358476,-0.495393,0.146568,-0.067879,0.228855,-0.283258,1.21189,1.609339,1.468769,0.434099,-0.169554,0.176321,-0.235176,0.411959,0.117096,0.233387,0.535125,-0.287691,-0.165389,-0.02995,-0.40825,0.147842,0.31704,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.207211,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.110598,-0.452074,-0.158615,-0.495393,-0.178332,-0.311871,-0.357642,-0.30772,0.759149,0.260033,0.459469,-0.441331,-0.59562,-0.337229,-0.453298,-0.364213,-0.398066,-0.330236,-0.228916,-0.506917,-0.475664,-0.45157,-0.40825,-0.400284,-0.399549,-0.044636,-0.155936,-0.163139,0.367108,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,0.579108,-0.129996,-0.031433,0.635899,-0.175132,-0.038392,0.91781,-0.119019,0.530909,-0.073596,-0.176994,-0.163917,0
-0.574457,2.024839,-0.316076,-0.658267,-1.022799,0.146568,-0.588396,-0.264661,-0.112026,0.306408,-0.189736,-0.045181,-0.335955,0.054131,-0.242211,-0.380591,0.232842,-0.275931,-0.187045,0.535125,-0.253964,-0.306423,-0.315676,-0.40825,-0.137184,-0.277204,5.989208,2.091978,7.632577,4.462554,7.772451,2.933659,7.077878,6.947788,12.729762,8.432588,0.104388,5.492422,8.071825,10.781021,7.457925,6.071543,2.785931,7.063272,-0.073596,11.948838,8.451292,0
1.565012,0.179135,-0.48927,-1.157918,-1.022799,-0.688889,-0.669727,-0.5293,-0.45449,-1.051816,-1.089273,-1.054481,-0.587236,-0.521058,-0.468444,-0.32319,-0.841857,-0.501412,-0.449054,-0.992958,-0.549076,-0.33463,-0.488737,-0.40825,-0.47824,-0.565587,-0.044636,-0.155936,-0.163139,-0.510488,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.244117,-0.073596,-0.176994,-0.163917,0
-0.574457,0.275713,-0.499732,-0.758197,-1.022799,-0.224747,-0.198008,-0.364795,-0.30772,1.21189,1.159571,1.468769,-0.400802,-0.371935,-0.402836,-0.545139,-0.244802,-0.432515,-0.324143,-0.144023,-0.405736,-0.532078,-0.500352,-0.40825,-0.344254,-0.364593,-9.472517,-0.155936,-4.695531,-0.217956,-7.875345,-0.077683,-0.043224,-0.354592,0.633419,-1.364822,-0.950343,-0.031433,-1.553821,-1.132466,-0.506911,-1.989424,-0.119019,-1.019143,-0.073596,-0.537882,-0.38482,0
-0.574457,-0.346676,-0.539253,-0.258545,-0.495393,-0.039089,-0.669727,-0.429166,-0.466721,1.21189,0.709802,0.964119,-0.530495,-0.648878,-0.382475,-0.548965,-0.125391,-0.465398,-0.369842,-0.059129,-0.650258,-0.588491,-0.538681,-0.40825,-0.444135,-0.504415,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.207211,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.293022,-0.486946,-1.257849,-1.022799,-0.178332,-0.490799,-0.443471,-0.295489,-0.146334,-0.189736,-0.045181,-0.42512,-0.446496,-0.400574,-0.445645,0.053726,-0.443476,-0.391168,-0.059129,-0.456327,-0.391044,-0.487576,-0.40825,-0.414901,-0.460721,-0.044636,-0.155936,-0.163139,0.074576,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.170305,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.303753,0.943945,2.439575,1.086824,-0.178332,0.729164,0.185941,0.377207,-0.599075,-0.189736,-0.549831,0.2963,0.320422,0.144649,2.531525,-0.00598,0.234534,0.08715,-0.144023,0.521759,0.511575,0.942214,-0.40825,0.142969,0.264606,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.207211,-0.073596,-0.176994,-0.163917,0
1.683872,-0.293022,7.527666,1.839993,5.30607,9.429426,4.421585,5.771974,7.361017,-0.146334,-0.639504,-0.549831,4.851779,5.92319,6.264263,9.182323,5.845159,6.41022,6.070692,4.52512,6.719116,6.152944,7.537132,-0.40825,6.208897,4.590353,-0.044636,-0.798197,-0.52573,0.074576,-0.051447,-0.077683,-0.043224,-0.551954,-0.159784,-0.353978,-0.129996,-0.031433,-0.458961,-0.387873,-0.038392,-0.40366,-1.280999,-0.391741,-0.073596,-0.321349,-0.605723,0
-0.574457,-0.346676,-0.535766,-0.358476,-0.495393,-0.456818,-0.604662,-0.536453,-0.527875,-1.051816,-1.089273,-1.054481,-0.579131,-0.702136,-0.491067,-0.346151,-0.543329,-0.537426,-0.48866,-0.56849,-0.641826,-0.306423,-0.535197,-0.40825,-0.551324,-0.574326,-0.044636,-0.155936,-0.163139,-0.510488,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.230865,-0.175132,-0.038392,-0.271513,-0.119019,-0.281023,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.207175,0.312772,1.640132,2.141635,-0.085504,0.599034,0.207398,0.279361,-0.146334,-0.189736,-0.045181,0.328723,0.682578,0.133337,-0.070628,0.053726,0.395816,0.123709,0.110658,1.289051,0.314128,0.311527,1.000319,0.255031,0.334518,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,0.034808,-0.129996,-0.031433,-0.048388,0.037609,-0.038392,-0.139366,-0.119019,-0.096493,-0.073596,-0.032639,-0.163917,0
-0.574457,-0.303753,-0.134744,-0.058684,-0.495393,-0.549647,-0.311871,-0.300423,0.022513,-0.599075,-0.639504,-0.549831,-0.311638,-0.21216,-0.015977,-0.23135,-0.66274,-0.081766,0.020124,-0.738277,-0.228669,0.003852,-0.133322,-0.40825,-0.032431,-0.285943,-0.044636,-0.477067,-0.344434,-0.217956,-0.051447,-0.077683,-0.043224,-0.354592,-0.159784,-0.276221,-0.364381,-0.031433,-0.322103,-0.281502,-0.038392,-0.271513,-0.700009,-0.354835,-0.073596,-0.249171,-0.38482,0
1.565012,1.198565,0.519676,2.439575,2.141635,-0.085504,0.826761,0.400513,0.475054,-0.146334,-0.189736,-0.045181,0.571898,1.076689,0.253241,0.013559,-0.00598,0.619732,0.288226,0.110658,1.845549,0.539782,0.518271,2.408889,0.476717,0.570467,-0.044636,4.339893,3.825367,1.537235,-0.051447,-0.077683,-0.043224,4.382087,5.590936,3.533883,1.393504,-0.031433,5.471532,3.441462,-0.038392,7.128719,5.109891,4.95963,5.9889,4.370193,4.695944,0
1.565012,-0.239368,-0.492758,-0.958058,-0.495393,-0.735304,-0.702259,-0.629434,-0.564567,-1.051816,-1.089273,-1.054481,-0.700718,-0.798001,-0.583823,0.1054,-0.901562,-0.667391,-0.604431,-1.077851,-0.785166,-0.391044,-0.492222,-0.40825,-0.665821,-0.687932,-0.044636,0.165195,0.018157,-0.217956,-0.051447,-0.077683,-0.043224,0.040131,0.038517,-0.198464,1.159119,-0.031433,-0.139627,-0.175132,-0.038392,-0.007219,0.461971,0.235661,-0.073596,-0.104816,0.056986,0
-0.574457,-0.282291,-0.667115,-1.057988,-0.495393,-0.549647,-0.734792,-0.636586,-0.430028,-0.599075,-0.639504,-0.549831,-0.700718,-0.819304,-0.545363,-0.568099,-0.66274,-0.634509,-0.549592,-0.738277,-0.80203,-0.616698,-0.667606,-0.40825,-0.626843,-0.696671,-0.044636,0.165195,0.018157,0.367108,-0.051447,-3.089024,-0.043224,0.040131,0.038517,-0.042949,-0.129996,-0.031433,-0.002769,0.037609,-0.038392,-0.007219,0.461971,0.014225,-0.073596,0.039539,0.056986,0
-0.574457,-0.01402,-0.052215,-0.058684,0.559418,-0.456818,-0.588396,-0.486386,-0.319951,-1.051816,-1.089273,-1.054481,-0.546707,-0.542361,-0.418673,0.851605,-0.483624,-0.399632,-0.446007,-0.56849,-0.211805,-0.278216,-0.052018,1.000319,-0.480676,-0.521893,-0.044636,0.165195,0.199453,-0.217956,-0.051447,-0.077683,-0.043224,0.237493,0.236817,0.112565,2.331043,-0.031433,0.179708,0.143979,-0.038392,0.124928,0.461971,0.863063,-0.073596,0.183894,0.277888,1
-0.574457,-0.239368,-0.706635,-1.257849,-1.022799,-0.735304,-0.799856,-0.672348,-0.491182,-1.051816,-1.089273,-1.054481,-0.749353,-0.861911,-0.577036,-0.625499,-0.901562,-0.667391,-0.595291,-1.077851,-0.835757,-0.560285,-0.707097,-0.40825,-0.673129,-0.740365,-0.044636,0.165195,0.018157,0.074576,-0.051447,-0.077683,-0.043224,0.040131,0.038517,-0.198464,-0.129996,-0.031433,-0.230865,-0.175132,-0.038392,-0.40366,0.461971,-0.207211,-0.073596,-0.104816,0.056986,0
1.565012,-0.282291,-0.066164,-0.158615,1.086824,-0.503232,0.111049,-0.071546,-0.417797,-1.051816,-1.089273,-1.054481,-0.044145,0.224557,-0.25126,0.20872,-0.543329,-0.139702,-0.187045,-0.653384,0.091739,0.73723,-0.065956,-0.40825,-0.098206,-0.006299,-0.044636,0.165195,0.018157,-0.217956,-0.051447,-0.077683,-0.043224,0.040131,0.038517,-0.120707,0.221581,-0.031433,-0.048388,-0.068761,-0.038392,-0.007219,0.461971,0.014225,-0.073596,-0.032639,0.056986,0
-0.574457,-0.282291,-0.48927,-1.157918,-1.022799,-0.178332,-0.490799,-0.457776,-0.295489,-0.599075,-0.189736,-0.549831,-0.441331,-0.446496,-0.409623,-0.434165,0.053726,-0.451305,-0.403355,-0.059129,-0.464759,-0.391044,-0.489899,-0.40825,-0.424646,-0.478199,-0.044636,-0.155936,-0.52573,-0.217956,-2.659413,-0.077683,-3.603775,-0.551954,-0.159784,-0.509493,0.221581,-0.031433,-0.413342,-0.600614,-0.038392,-0.271513,-0.119019,-0.281023,-0.073596,-0.465704,-0.605723,0
-0.574457,-0.303753,-0.5625,-0.958058,-1.022799,-0.456818,-0.653461,-0.5293,-0.356643,-0.599075,-0.639504,-0.549831,-0.595342,-0.659529,-0.420935,-0.587232,-0.66274,-0.501412,-0.427727,-0.653384,-0.675553,-0.475664,-0.563072,3.817458,-0.492857,-0.574326,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.207211,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.335945,-0.147531,-0.458406,0.559418,0.239396,-0.263073,-0.135918,-0.381105,0.306408,0.709802,0.459469,-0.100886,0.032828,-0.190177,-0.028535,0.352253,-0.161624,-0.135253,0.704912,-0.127487,-0.278216,-0.14726,-0.40825,-0.100642,-0.093688,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.139627,-0.175132,-0.038392,-0.007219,-0.119019,-0.170305,-0.073596,-0.176994,-0.163917,0
-0.574457,-0.27156,-0.446262,0.440967,0.032012,-0.271161,-0.490799,-0.264661,-0.45449,-0.599075,-0.639504,-0.549831,-0.271109,-0.446496,-0.362114,-0.522179,-0.304507,-0.343262,-0.311956,-0.228916,-0.397304,-0.024355,-0.445762,1.000319,-0.351562,-0.242249,-0.044636,0.165195,0.199453,0.074576,-0.051447,-0.077683,-0.043224,0.237493,0.038517,0.034808,-0.129996,-0.031433,0.088469,0.143979,-0.038392,-0.007219,0.461971,0.051131,-0.073596,0.111716,0.277888,0
-0.574457,-0.217906,-0.498569,-0.558336,-1.022799,-0.224747,-0.620928,-0.50069,-0.332181,-0.146334,0.260033,-0.045181,-0.546707,-0.627574,-0.420935,-0.434165,-0.185096,-0.474793,-0.403355,-0.144023,-0.557508,-0.532078,-0.498029,-0.40825,-0.46606,-0.530632,1.08671,-0.155936,0.380749,0.074576,-0.051447,2.933659,-0.043224,0.434854,0.038517,0.579108,0.455965,1.00429,0.407804,0.782202,1.367168,-0.139366,-0.119019,0.309473,-0.073596,0.544782,0.498791,0
-0.574457,-0.357407,-0.704311,-1.257849,-1.022799,-0.688889,-0.864921,-0.693806,-0.527875,-1.051816,-1.089273,-1.054481,-0.773671,-0.904517,-0.565724,-0.606366,-0.841857,-0.665826,-0.583105,-0.992958,-0.869484,-0.673112,-0.704774,-0.40825,-0.673129,-0.766582,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.230865,-0.175132,-0.038392,-0.271513,-0.119019,-0.244117,-0.073596,-0.176994,-0.163917,0
1.565012,-0.260829,-0.4451,-0.258545,0.032012,-0.178332,-0.539598,-0.493538,-0.197642,-0.599075,-0.639504,-0.549831,-0.603448,-0.723439,-0.402836,-0.250483,-0.185096,-0.488885,-0.391168,-0.059129,-0.641826,-0.447457,-0.445762,-0.40825,-0.47824,-0.565587,-0.044636,0.165195,0.018157,0.659639,-2.659413,-0.077683,-0.043224,0.040131,0.038517,-0.120707,0.338773,-0.031433,-0.048388,-0.068761,-0.038392,-0.007219,0.461971,0.161849,-0.073596,-0.032639,0.056986,0
-0.574457,0.522522,-0.663627,-1.057988,-1.022799,-0.735304,-0.864921,-0.700958,-0.552337,-1.051816,-1.089273,-1.054481,-0.781776,-0.904517,-0.583823,-0.430338,-0.901562,-0.681484,-0.604431,-1.077851,-0.85262,-0.673112,-0.664122,-0.40825,-0.690182,-0.775321,-0.044636,0.165195,0.018157,0.367108,-0.051447,-0.077683,-0.043224,0.040131,0.038517,-0.198464,1.745081,-0.031433,-0.094007,-0.175132,-0.038392,0.257075,0.461971,0.530909,-0.073596,-0.104816,0.056986,1
1.208434,-0.303753,-0.405579,-0.258545,1.086824,-0.085504,-0.57213,-0.371947,-0.527875,-0.146334,-0.639504,-0.549831,-0.530495,-0.308025,-0.305556,-0.338497,-0.66274,-0.346394,-0.345469,-0.56849,-0.405736,-0.362837,-0.40511,-0.40825,-0.34669,-0.478199,-0.044636,-0.155936,-0.163139,-0.217956,-0.051447,-0.077683,-0.043224,-0.15723,-0.159784,-0.198464,-0.129996,-0.031433,-0.185246,-0.175132,-0.038392,-0.139366,-0.119019,-0.207211,-0.073596,-0.176994,-0.163917,1
1.565012,0.436675,-0.244008,-0.758197,-0.495393,-0.735304,-0.474533,-0.5293,-0.185411,-1.051816,-1.089273,-1.054481,-0.587236,-0.648878,-0.583823,0.702364,-0.901562,-0.626679,-0.604431,-1.077851,-0.557508,0.003852,-0.244825,-0.40825,-0.631715,-0.565587,-0.044636,1.449717,0.74334,1.537235,-0.051447,-0.077683,-0.043224,0.829578,0.831719,-0.198464,7.370314,-0.031433,0.04285,-0.175132,-0.038392,0.521369,2.785931,2.560739,-0.073596,0.183894,0.940597,0
