e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MinEssentialKnots,m_CountDeclInstanceVariablePublic,m_AvgLineCode,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_AvgLine,m_CountLineBlank,m_AvgCyclomatic,m_CountDeclMethodDefault,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_AvgEssential,m_CountLineInactive,m_AvgLineBlank,m_AvgLineComment,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLinePreprocessor,m_MaxEssentialKnots,m_CountLineCode,m_CountSemicolon,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclMethodFriend,m_Knots,m_CountDeclMethodConst,m_CountDeclInstanceVariablePrivate,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,m_CountDeclInstanceVariableProtected,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,bug
-0.766771,0.057887,0.214171,-0.038263,0.813488,-0.02357,-0.02357,-0.02357,-0.512898,-0.599005,-0.590193,-0.02357,0.139731,-0.53479,0.02357,-0.529515,-0.522206,-0.59189,0.110188,-0.02357,-0.02357,-0.02357,-0.02357,1.061239,-0.301937,-0.486959,-0.02357,-0.02357,0.52101,-0.02357,0.794003,-0.486583,-0.008104,-0.600212,0.214547,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,0.58644,-0.586013,-0.02357,-0.001659,-0.077074,-0.057374,-0.369032,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,0.373818,-0.226343,-0.014347,0.292278,-0.044684,-0.011391,0.072625,-0.081424,-0.102983,0.003366,-0.051046,-0.062645,1
-0.40681,-0.323787,-0.135113,4.064253,2.082801,-0.02357,-0.02357,-0.02357,-0.274032,-0.433178,-0.390353,-0.02357,0.234885,-0.53479,0.02357,-0.529515,-0.522206,-0.394712,-0.31543,-0.02357,-0.02357,-0.02357,-0.02357,0.158469,-0.523618,-0.273433,-0.02357,-0.02357,0.011244,-0.02357,0.302832,-0.237408,-0.06086,-0.366312,-0.13474,-0.02357,-0.02357,-0.02357,-0.02357,6.134186,0.104661,-0.381768,-0.02357,-0.001659,-0.077074,-0.057374,-0.103488,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,-0.063396,-0.077583,-0.014347,-0.075282,-0.044684,-0.011391,-0.089163,-0.081424,-0.102983,0.003366,-0.051046,-0.062645,0
1.033033,-0.16829,0.047122,-0.2869,0.051901,-0.02357,-0.02357,-0.02357,-0.512898,-0.350264,-0.490273,-0.02357,0.092154,-0.53479,0.02357,-0.529515,-0.522206,-0.493301,0.025064,-0.02357,-0.02357,-0.02357,-0.02357,0.189599,-0.15415,-0.486959,-0.02357,-0.02357,0.154336,-0.02357,0.343763,-0.486583,0.361186,-0.249363,0.047497,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,0.246361,-0.48389,-0.02357,-0.001659,-0.077074,-0.057374,0.029284,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,-0.063396,-0.040393,-0.014347,0.721098,-0.044684,-0.011391,2.014073,-0.081424,0.274757,0.003366,-0.051046,-0.062645,1
0.493092,-0.380332,-0.34772,-0.2869,-0.455824,-0.02357,-0.02357,-0.02357,0.442565,-0.350264,-0.290434,-0.02357,-0.788021,-0.53479,0.02357,0.145026,-0.522206,-0.246829,-0.272868,-0.02357,-0.02357,-0.02357,-0.02357,0.282989,-0.700962,0.367147,-0.02357,-0.02357,0.100676,-0.02357,0.057246,0.510116,-0.034482,-0.249363,-0.347349,-0.02357,-0.02357,-0.02357,-0.02357,3.98728,-0.051209,-0.279645,-0.02357,-0.001659,-0.077074,-0.057374,0.029284,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,-0.063396,-0.040393,-0.014347,-0.075282,-0.044684,-0.011391,-0.089163,-0.081424,-0.052618,0.003366,-0.051046,-0.062645,0
-0.325001,-0.337923,-0.874177,-0.908493,-0.963549,-0.02357,-0.02357,-0.02357,-0.751763,-0.681918,-0.740073,-0.02357,-0.81181,-0.53479,0.02357,-0.529515,-0.522206,-0.739774,-1.038979,-0.02357,-0.02357,-0.02357,-0.02357,-0.837691,-0.567954,-0.700486,-0.02357,-0.02357,-0.900969,-0.02357,-0.843234,-0.735758,-0.957706,-0.717161,-0.87381,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,-0.929748,-0.739197,-0.02357,0.993925,-0.077074,0.254632,0.162055,0.002556,-0.010135,-0.003897,0.251568,0.213507,0.045907,-0.040393,0.978879,0.047238,0.091409,1.01377,0.072625,-0.081424,0.02293,0.003366,0.138403,0.25953,0
1.392994,-0.111746,-0.858991,-0.411218,-0.201962,-0.02357,-0.02357,-0.02357,-0.990629,-0.847746,-0.889953,-0.02357,-0.859387,-0.53479,0.02357,-0.529515,-0.522206,-0.887657,-0.996417,-0.02357,-0.02357,-0.02357,-0.02357,-0.697606,-0.523618,-0.914012,-0.02357,-0.02357,-0.883083,-0.02357,-0.659045,-0.984932,-1.010462,-0.951061,-0.858624,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,-0.788048,-0.89238,-0.02357,-0.001659,-0.077074,-0.057374,0.560371,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,0.264515,0.033988,-0.014347,0.231018,0.363596,-0.011391,0.234412,-0.081424,0.224392,0.003366,0.233127,-0.062645,0
-0.799495,0.015479,-0.393279,1.329243,1.828938,-0.02357,-0.02357,-0.02357,-0.035166,-0.681918,-0.590193,-0.02357,-0.431193,0.171981,0.02357,0.145026,0.196426,-0.59189,-0.443115,-0.02357,-0.02357,-0.02357,-0.02357,-0.246221,-0.538396,-0.059906,-0.02357,-0.02357,-0.212338,-0.02357,-0.515787,0.011767,0.044652,-0.717161,-0.392908,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,-0.504648,-0.586013,-0.02357,-0.001659,-0.077074,-0.057374,0.294827,0.002556,-0.010135,-0.003897,-0.064208,0.483959,1.35755,-0.747005,-0.014347,1.333697,0.363596,-0.011391,1.528711,-0.081424,0.098478,0.003366,0.422576,-0.062645,0
1.311185,-0.16829,-0.717253,0.583331,0.305763,-0.02357,-0.02357,-0.02357,-0.274032,-0.516091,-0.640153,-0.02357,-0.692867,0.171981,0.02357,0.145026,0.196426,-0.641185,-0.698485,-0.02357,-0.02357,-0.02357,-0.02357,-0.775431,-0.405388,-0.273433,-0.02357,-0.02357,-0.76682,-0.02357,-0.740907,-0.237408,-0.641172,-0.717161,-0.716884,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,-0.745538,-0.637074,-0.02357,-0.001659,-0.077074,-0.057374,0.162055,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,0.045907,-0.040393,-0.014347,0.047238,0.091409,-0.011391,0.072625,-0.081424,0.02293,0.003366,0.043678,-0.062645,1
1.671146,-0.309651,-1.005791,-0.659856,-0.709687,-0.02357,-0.02357,-0.02357,-0.990629,-0.847746,-0.889953,-0.02357,-0.906964,-0.53479,0.02357,-0.529515,-0.522206,-0.887657,-1.038979,-0.02357,-0.02357,-0.02357,-0.02357,-0.899951,-0.700962,-0.914012,-0.02357,-0.02357,-1.017232,-0.02357,-0.925096,-0.984932,-1.115973,-0.951061,-1.005425,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,-0.986428,-0.89238,-0.02357,-0.001659,-0.596672,-0.369381,0.029284,0.002556,-0.010135,-0.003897,-0.379983,-0.327397,-0.1727,-0.040393,-0.014347,-0.259062,-0.180777,-0.011391,-0.25095,-0.763113,-0.128166,0.003366,-0.240494,-0.38482,0
-0.455896,0.213384,0.836808,0.459012,0.305763,-0.02357,-0.02357,-0.02357,0.442565,-0.433178,-0.090594,-0.02357,0.710656,0.171981,0.02357,0.145026,0.196426,-0.098945,1.131669,-0.02357,-0.02357,-0.02357,-0.02357,1.964009,-0.508839,0.367147,-0.02357,-0.02357,1.513712,-0.02357,1.551225,0.510116,1.258033,-0.366312,0.837188,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,1.450809,-0.0754,-0.02357,-0.001659,-0.077074,-0.057374,0.162055,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,-0.50061,-0.077583,-0.014347,-1.423001,-0.589057,-0.011391,-3.001336,-0.081424,-0.606636,0.003366,-0.429943,-0.062645,1
1.932935,1.075687,0.978546,0.334693,1.321213,-0.02357,-0.02357,-0.02357,1.875759,0.561786,1.458163,-0.02357,1.019906,0.878752,0.02357,0.819568,0.915058,1.527774,0.961422,-0.02357,-0.02357,-0.02357,-0.02357,0.796634,0.86558,1.861833,-0.02357,-0.02357,0.842967,-0.02357,1.100985,2.005164,0.624964,0.803184,0.978928,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,1.08239,1.507498,-0.02357,-0.001659,-0.077074,-0.057374,0.560371,0.002556,-0.010135,-0.003897,-0.064208,-0.327397,0.045907,2.116635,-0.014347,-0.259062,0.091409,-0.011391,-0.736312,-0.081424,1.433159,0.003366,-0.051046,-0.062645,1
-0.734047,0.340609,1.6923,0.459012,-0.709687,-0.02357,-0.02357,-0.02357,0.681431,0.89344,2.057682,-0.02357,1.376734,0.878752,0.02357,0.819568,0.915058,1.92213,2.451082,-0.02357,-0.02357,-0.02357,-0.02357,1.979574,0.215318,0.580673,-0.02357,-0.02357,2.336492,-0.02357,2.124258,0.759291,2.445036,1.154033,1.692688,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,2.286838,2.069172,-0.02357,-0.001659,-0.077074,0.566638,-0.369032,0.002556,-0.010135,-0.003897,0.251568,-0.056945,0.264515,-0.040393,-0.014347,0.292278,0.091409,-0.011391,0.234412,-0.081424,0.02293,0.003366,0.043678,0.581705,0
-0.145021,-0.394468,2.7604,2.448111,3.098251,-0.02357,-0.02357,-0.02357,1.398028,2.71754,3.006921,-0.02357,2.423429,0.171981,0.02357,0.145026,0.196426,2.612253,2.323397,-0.02357,-0.02357,-0.02357,-0.02357,1.621579,2.772033,0.580673,-0.02357,-0.02357,2.282832,-0.02357,2.001466,0.759291,2.629681,2.908278,2.760796,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,2.159309,2.784029,-0.02357,-0.001659,-0.077074,-0.057374,0.029284,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,0.045907,-0.040393,-0.014347,-0.014022,0.091409,-0.011391,-0.089163,-0.081424,-0.027435,0.003366,0.043678,-0.062645,0
-0.734047,-0.309651,-0.185734,-0.908493,-0.709687,-0.02357,-0.02357,-0.02357,2.35349,1.059268,0.808684,-0.02357,0.187308,0.171981,0.02357,0.145026,0.196426,0.788356,0.365558,-0.02357,-0.02357,-0.02357,-0.02357,-0.152831,-0.567954,2.075359,-0.02357,-0.02357,-0.060302,-0.02357,0.036781,2.503514,-0.192749,0.920134,-0.185361,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,0.147171,0.843702,-0.02357,-0.001659,-0.077074,-0.057374,0.029284,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,-0.063396,-0.040393,-0.014347,-0.014022,-0.044684,-0.011391,0.072625,-0.081424,-0.027435,0.003366,-0.051046,-0.062645,1
0.182217,0.128568,-0.119926,-0.659856,-0.201962,-0.02357,-0.02357,-0.02357,0.442565,0.313045,0.159206,-0.02357,-0.003,1.585523,0.02357,1.494109,1.63369,0.196822,0.40812,-0.02357,-0.02357,-0.02357,-0.02357,-0.152831,-0.375831,0.367147,-0.02357,-0.02357,0.0023,-0.02357,0.098177,0.510116,-0.139993,-0.483262,-0.124615,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,0.203851,0.179906,-0.02357,-0.001659,-0.077074,-0.057374,-0.23626,0.002556,-0.010135,-0.003897,-0.064208,-0.327397,-0.063396,0.257128,-0.014347,-0.075282,-0.044684,-0.011391,0.234412,-0.081424,0.098478,0.003366,-0.14577,-0.062645,0
-0.586791,-0.380332,-0.423652,-0.908493,-0.709687,-0.02357,-0.02357,-0.02357,-0.512898,-0.350264,-0.490273,-0.02357,-0.740444,-0.53479,0.02357,-0.529515,-0.522206,-0.444007,-0.272868,-0.02357,-0.02357,-0.02357,-0.02357,0.127339,-0.627069,-0.486959,-0.02357,-0.02357,-0.051359,-0.02357,-0.086012,-0.486583,-0.06086,-0.249363,-0.423281,-0.02357,-0.02357,-0.02357,-0.02357,1.840375,-0.150399,-0.48389,-0.02357,-0.001659,-0.077074,-0.057374,0.029284,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,-0.063396,-0.040393,-0.014347,-0.075282,-0.044684,-0.011391,-0.089163,-0.081424,-0.052618,0.003366,-0.051046,-0.062645,0
-0.995837,1.089823,-0.281913,0.086056,0.559626,-0.02357,-0.02357,-0.02357,0.681431,-0.764832,-0.490273,-0.02357,-0.454982,1.585523,0.02357,1.494109,1.63369,-0.493301,-0.528238,-0.02357,-0.02357,-0.02357,-0.02357,-0.183961,-0.109814,0.580673,-0.02357,-0.02357,-0.257054,-0.02357,-0.167874,0.759291,-0.245504,-0.834111,-0.281541,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,-0.292098,-0.48389,-0.02357,-0.997243,-0.077074,-0.369381,-1.165663,-2.297707,-2.290476,-2.342309,-0.379983,-0.056945,-0.609914,0.517459,-1.007572,-0.442841,-0.316871,-1.036551,-0.089163,-0.081424,-0.052618,0.003366,-0.240494,-0.38482,1
0.182217,-0.337923,-0.54008,-0.411218,-0.201962,-0.02357,-0.02357,-0.02357,-0.512898,-0.184437,-0.390353,-0.02357,0.068366,-0.53479,0.02357,-0.529515,-0.522206,-0.394712,-0.485676,-0.02357,-0.02357,-0.02357,-0.02357,-0.759866,-0.567954,-0.486959,-0.02357,-0.02357,-0.641615,-0.02357,-0.740907,-0.486583,-0.720306,-0.015463,-0.53971,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,-0.674688,-0.381768,-0.02357,-0.001659,-0.077074,-0.057374,0.029284,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,-0.063396,-0.040393,-0.014347,-0.014022,-0.044684,-0.011391,0.072625,-0.081424,-0.027435,0.003366,-0.051046,-0.062645,1
0.427644,0.142704,-0.317348,0.210375,0.305763,-0.02357,-0.02357,-0.02357,-0.274032,-0.516091,-0.490273,-0.02357,-0.264674,-0.53479,0.02357,-0.529515,-0.522206,-0.493301,-0.187744,-0.02357,-0.02357,-0.02357,-0.02357,-0.370741,-0.228044,-0.273433,-0.02357,-0.02357,-0.319657,-0.02357,-0.45439,-0.237408,-0.087237,-0.483262,-0.316976,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,-0.377118,-0.48389,-0.02357,-0.001659,-0.077074,-0.057374,-0.23626,0.002556,-0.010135,-0.003897,-0.064208,0.754411,0.811032,-0.449484,-0.014347,0.598578,0.635783,-0.011391,0.719774,-0.081424,-0.128166,0.003366,0.706748,-0.062645,1
-0.259554,-0.323787,-0.71219,0.086056,0.305763,-0.02357,-0.02357,-0.02357,-0.751763,-0.681918,-0.740073,-0.02357,-0.788021,-0.53479,0.02357,-0.529515,-0.522206,-0.739774,-0.911294,-0.02357,-0.02357,-0.02357,-0.02357,-0.541956,-0.508839,-0.700486,-0.02357,-0.02357,-0.659501,-0.02357,-0.781838,-0.735758,-0.66755,-0.717161,-0.711822,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,-0.844728,-0.739197,-0.02357,-0.001659,-0.077074,-0.057374,0.029284,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,-0.063396,-0.040393,-0.014347,-0.075282,-0.044684,-0.011391,-0.089163,-0.081424,-0.052618,0.003366,-0.051046,-0.062645,0
5.090774,3.083013,-0.5907,-0.784174,-0.455824,-0.02357,-0.02357,-0.02357,-0.274032,-0.516091,-0.490273,-0.02357,-0.359828,0.878752,0.02357,0.819568,0.915058,-0.493301,-0.5708,-0.02357,-0.02357,-0.02357,-0.02357,-0.510826,-0.464503,-0.273433,-0.02357,-0.02357,-0.632671,-0.02357,-0.413459,-0.237408,-0.693928,-0.717161,-0.590331,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,-0.476308,-0.48389,-0.02357,-2.988411,-3.714263,-5.361478,-6.343765,0.002556,-0.010135,-0.003897,-5.43239,-7.900057,-6.075089,-1.118906,-2.994023,-6.446317,-7.665909,-3.086872,-6.237083,-3.489867,-4.61068,0.003366,-8.10261,-5.539621,1
-1.224903,-0.35206,-0.018685,-0.411218,-0.201962,-0.02357,-0.02357,-0.02357,-0.512898,-0.350264,-0.490273,-0.02357,0.092154,-0.53479,0.02357,-0.529515,-0.522206,-0.493301,0.025064,-0.02357,-0.02357,-0.02357,-0.02357,0.189599,-0.15415,-0.486959,-0.02357,-0.02357,0.038073,-0.02357,0.343763,-0.486583,0.018274,-0.249363,-0.018311,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,0.246361,-0.48389,-0.02357,-0.001659,-0.077074,-0.057374,0.029284,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,0.264515,-0.040393,-0.014347,0.169758,0.091409,-0.011391,0.072625,-0.081424,0.048113,0.003366,0.043678,-0.062645,1
-0.734047,-0.083474,-0.793184,-0.659856,-0.455824,-0.02357,-0.02357,-0.02357,-0.751763,-0.764832,-0.790033,-0.02357,-0.883175,-0.53479,0.02357,-0.529515,-0.522206,-0.789068,-0.996417,-0.02357,-0.02357,-0.02357,-0.02357,-0.682041,-0.405388,-0.700486,-0.02357,-0.02357,-0.82048,-0.02357,-0.884165,-0.735758,-0.904951,-0.834111,-0.792816,-0.02357,-0.02357,-0.02357,-0.02357,-0.30653,-0.943918,-0.790258,-0.02357,-0.001659,-0.077074,-0.057374,0.029284,0.002556,-0.010135,-0.003897,-0.064208,-0.056945,-0.063396,0.294319,-0.014347,-0.075282,-0.044684,-0.011391,-0.089163,-0.081424,0.174026,0.003366,-0.051046,-0.062645,0
