AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,bug
"b""\\(1.4-2.1]\\''""","b""\\(1.4-2.1]\\''""","b""\\(1.1-2.2]\\''""","b""\\(0.8-1]\\''""","b""\\(15-20]\\''""","b""\\(2-3]\\''""","b""\\(11.4-15.2]\\''""","b""\\(-inf-0.8]\\''""","b""\\(-inf-98]\\''""","b""\\(-inf-11.9]\\''""","b""\\(-inf-79.1]\\''""","b""\\(-inf-25.1]\\''""","b""\\(-inf-41.5]\\''""","b""\\(-inf-21.9]\\''""","b""\\(-inf-41]\\''""","b""\\(-inf-55.8]\\''""","b""\\(-inf-19.2]\\''""","b""\\(-inf-36.6]\\''""","b""\\(-inf-3]\\''""","b""\\(2.9-5.8]\\''""","b""\\(-inf-3.7]\\''""","b""\\(-inf-0.735]\\''""","b""\\(-inf-14]\\''""","b""\\(-inf-13.9]\\''""","b""\\(-inf-14.4]\\''""","b""\\(-inf-5.4]\\''""",0
"b""\\(4.9-5.6]\\''""","b""\\(3.5-4.2]\\''""","b""\\(4.4-5.5]\\''""","b""\\(0.8-1]\\''""","b""\\(15-20]\\''""","b""\\(-inf-1]\\''""","b""\\(11.4-15.2]\\''""","b""\\(1.6-2.4]\\''""","b""\\(98-193]\\''""","b""\\(23.8-35.7]\\''""","b""\\(79.1-155.2]\\''""","b""\\(25.1-48.2]\\''""","b""\\(83-124.5]\\''""","b""\\(21.9-43.8]\\''""","b""\\(41-81]\\''""","b""\\(55.8-109.6]\\''""","b""\\(19.2-36.4]\\''""","b""\\(73.2-109.8]\\''""","b""\\(12-15]\\''""","b""\\(8.7-11.6]\\''""","b""\\(14.8-18.5]\\''""","b""\\(-inf-0.735]\\''""","b""\\(28-42]\\''""","b""\\(27.8-41.7]\\''""","b""\\(28.8-43.2]\\''""","b""\\(10.8-16.2]\\''""",1
"b""\\(0.7-1.4]\\''""","b""\\(0.7-1.4]\\''""","b""\\(-inf-1.1]\\''""","b""\\(0.8-1]\\''""","b""\\(5-10]\\''""","b""\\(-inf-1]\\''""","b""\\(7.6-11.4]\\''""","b""\\(-inf-0.8]\\''""","b""\\(-inf-98]\\''""","b""\\(-inf-11.9]\\''""","b""\\(-inf-79.1]\\''""","b""\\(-inf-25.1]\\''""","b""\\(-inf-41.5]\\''""","b""\\(-inf-21.9]\\''""","b""\\(-inf-41]\\''""","b""\\(-inf-55.8]\\''""","b""\\(-inf-19.2]\\''""","b""\\(-inf-36.6]\\''""","b""\\(-inf-3]\\''""","b""\\(-inf-2.9]\\''""","b""\\(-inf-3.7]\\''""","b""\\(-inf-0.735]\\''""","b""\\(-inf-14]\\''""","b""\\(-inf-13.9]\\''""","b""\\(-inf-14.4]\\''""","b""\\(-inf-5.4]\\''""",0
"b""\\(3.5-4.2]\\''""","b""\\(3.5-4.2]\\''""","b""\\(3.3-4.4]\\''""","b""\\(1.8-inf)\\''""","b""\\(15-20]\\''""","b""\\(-inf-1]\\''""","b""\\(11.4-15.2]\\''""","b""\\(3.2-4]\\''""","b""\\(98-193]\\''""","b""\\(11.9-23.8]\\''""","b""\\(79.1-155.2]\\''""","b""\\(25.1-48.2]\\''""","b""\\(41.5-83]\\''""","b""\\(21.9-43.8]\\''""","b""\\(41-81]\\''""","b""\\(55.8-109.6]\\''""","b""\\(19.2-36.4]\\''""","b""\\(36.6-73.2]\\''""","b""\\(24-27]\\''""","b""\\(20.3-23.2]\\''""","b""\\(22.2-25.9]\\''""","b""\\(-inf-0.735]\\''""","b""\\(28-42]\\''""","b""\\(27.8-41.7]\\''""","b""\\(28.8-43.2]\\''""","b""\\(16.2-21.6]\\''""",0
"b""\\(4.9-5.6]\\''""","b""\\(4.9-5.6]\\''""","b""\\(4.4-5.5]\\''""","b""\\(1.8-inf)\\''""","b""\\(30-35]\\''""","b""\\(3-4]\\''""","b""\\(22.8-26.6]\\''""","b""\\(1.6-2.4]\\''""","b""\\(383-478]\\''""","b""\\(59.5-71.4]\\''""","b""\\(231.3-307.4]\\''""","b""\\(48.2-71.3]\\''""","b""\\(124.5-166]\\''""","b""\\(65.7-87.6]\\''""","b""\\(121-161]\\''""","b""\\(163.4-217.2]\\''""","b""\\(53.6-70.8]\\''""","b""\\(146.4-183]\\''""","b""\\(18-21]\\''""","b""\\(17.4-20.3]\\''""","b""\\(18.5-22.2]\\''""","b""\\(-inf-0.735]\\''""","b""\\(42-56]\\''""","b""\\(41.7-55.6]\\''""","b""\\(43.2-57.6]\\''""","b""\\(21.6-27]\\''""",1
"b""\\(1.4-2.1]\\''""","b""\\(1.4-2.1]\\''""","b""\\(1.1-2.2]\\''""","b""\\(0.8-1]\\''""","b""\\(10-15]\\''""","b""\\(-inf-1]\\''""","b""\\(7.6-11.4]\\''""","b""\\(-inf-0.8]\\''""","b""\\(-inf-98]\\''""","b""\\(11.9-23.8]\\''""","b""\\(-inf-79.1]\\''""","b""\\(25.1-48.2]\\''""","b""\\(-inf-41.5]\\''""","b""\\(-inf-21.9]\\''""","b""\\(-inf-41]\\''""","b""\\(-inf-55.8]\\''""","b""\\(19.2-36.4]\\''""","b""\\(-inf-36.6]\\''""","b""\\(3-6]\\''""","b""\\(2.9-5.8]\\''""","b""\\(3.7-7.4]\\''""","b""\\(-inf-0.735]\\''""","b""\\(-inf-14]\\''""","b""\\(-inf-13.9]\\''""","b""\\(-inf-14.4]\\''""","b""\\(-inf-5.4]\\''""",1
"b""\\(2.8-3.5]\\''""","b""\\(2.8-3.5]\\''""","b""\\(2.2-3.3]\\''""","b""\\(0.8-1]\\''""","b""\\(15-20]\\''""","b""\\(-inf-1]\\''""","b""\\(15.2-19]\\''""","b""\\(0.8-1.6]\\''""","b""\\(858-inf)\\''""","b""\\(107.1-inf)\\''""","b""\\(687.9-inf)\\''""","b""\\(209.9-inf)\\''""","b""\\(373.5-inf)\\''""","b""\\(65.7-87.6]\\''""","b""\\(361-inf)\\''""","b""\\(486.2-inf)\\''""","b""\\(156.8-inf)\\''""","b""\\(329.4-inf)\\''""","b""\\(27-inf)\\''""","b""\\(26.1-inf)\\''""","b""\\(33.3-inf)\\''""","b""\\(-inf-0.735]\\''""","b""\\(126-inf)\\''""","b""\\(111.2-125.1]\\''""","b""\\(129.6-inf)\\''""","b""\\(48.6-inf)\\''""",1
"b""\\(2.8-3.5]\\''""","b""\\(2.8-3.5]\\''""","b""\\(2.2-3.3]\\''""","b""\\(0.8-1]\\''""","b""\\(15-20]\\''""","b""\\(-inf-1]\\''""","b""\\(15.2-19]\\''""","b""\\(-inf-0.8]\\''""","b""\\(288-383]\\''""","b""\\(35.7-47.6]\\''""","b""\\(231.3-307.4]\\''""","b""\\(48.2-71.3]\\''""","b""\\(124.5-166]\\''""","b""\\(21.9-43.8]\\''""","b""\\(121-161]\\''""","b""\\(163.4-217.2]\\''""","b""\\(53.6-70.8]\\''""","b""\\(109.8-146.4]\\''""","b""\\(9-12]\\''""","b""\\(11.6-14.5]\\''""","b""\\(11.1-14.8]\\''""","b""\\(-inf-0.735]\\''""","b""\\(42-56]\\''""","b""\\(41.7-55.6]\\''""","b""\\(43.2-57.6]\\''""","b""\\(10.8-16.2]\\''""",1
"b""\\(0.7-1.4]\\''""","b""\\(0.7-1.4]\\''""","b""\\(-inf-1.1]\\''""","b""\\(0.8-1]\\''""","b""\\(10-15]\\''""","b""\\(1-2]\\''""","b""\\(7.6-11.4]\\''""","b""\\(-inf-0.8]\\''""","b""\\(-inf-98]\\''""","b""\\(11.9-23.8]\\''""","b""\\(-inf-79.1]\\''""","b""\\(-inf-25.1]\\''""","b""\\(-inf-41.5]\\''""","b""\\(-inf-21.9]\\''""","b""\\(-inf-41]\\''""","b""\\(-inf-55.8]\\''""","b""\\(-inf-19.2]\\''""","b""\\(-inf-36.6]\\''""","b""\\(-inf-3]\\''""","b""\\(-inf-2.9]\\''""","b""\\(-inf-3.7]\\''""","b""\\(-inf-0.735]\\''""","b""\\(-inf-14]\\''""","b""\\(-inf-13.9]\\''""","b""\\(-inf-14.4]\\''""","b""\\(-inf-5.4]\\''""",0
"b""\\(2.8-3.5]\\''""","b""\\(2.8-3.5]\\''""","b""\\(2.2-3.3]\\''""","b""\\(0.8-1]\\''""","b""\\(35-40]\\''""","b""\\(7-8]\\''""","b""\\(30.4-34.2]\\''""","b""\\(-inf-0.8]\\''""","b""\\(98-193]\\''""","b""\\(23.8-35.7]\\''""","b""\\(79.1-155.2]\\''""","b""\\(-inf-25.1]\\''""","b""\\(41.5-83]\\''""","b""\\(-inf-21.9]\\''""","b""\\(41-81]\\''""","b""\\(55.8-109.6]\\''""","b""\\(19.2-36.4]\\''""","b""\\(36.6-73.2]\\''""","b""\\(6-9]\\''""","b""\\(8.7-11.6]\\''""","b""\\(7.4-11.1]\\''""","b""\\(-inf-0.735]\\''""","b""\\(-inf-14]\\''""","b""\\(-inf-13.9]\\''""","b""\\(-inf-14.4]\\''""","b""\\(-inf-5.4]\\''""",1
"b""\\(-inf-0.7]\\''""","b""\\(-inf-0.7]\\''""","b""\\(-inf-1.1]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-5]\\''""","b""\\(-inf-1]\\''""","b""\\(-inf-3.8]\\''""","b""\\(-inf-0.8]\\''""","b""\\(98-193]\\''""","b""\\(11.9-23.8]\\''""","b""\\(-inf-79.1]\\''""","b""\\(-inf-25.1]\\''""","b""\\(-inf-41.5]\\''""","b""\\(109.5-131.4]\\''""","b""\\(-inf-41]\\''""","b""\\(-inf-55.8]\\''""","b""\\(-inf-19.2]\\''""","b""\\(-inf-36.6]\\''""","b""\\(-inf-3]\\''""","b""\\(-inf-2.9]\\''""","b""\\(-inf-3.7]\\''""","b""\\(6.615-inf)\\''""","b""\\(-inf-14]\\''""","b""\\(-inf-13.9]\\''""","b""\\(-inf-14.4]\\''""","b""\\(-inf-5.4]\\''""",1
"b""\\(5.6-6.3]\\''""","b""\\(5.6-6.3]\\''""","b""\\(5.5-6.6]\\''""","b""\\(0.8-1]\\''""","b""\\(20-25]\\''""","b""\\(2-3]\\''""","b""\\(15.2-19]\\''""","b""\\(0.8-1.6]\\''""","b""\\(-inf-98]\\''""","b""\\(11.9-23.8]\\''""","b""\\(-inf-79.1]\\''""","b""\\(-inf-25.1]\\''""","b""\\(-inf-41.5]\\''""","b""\\(-inf-21.9]\\''""","b""\\(-inf-41]\\''""","b""\\(-inf-55.8]\\''""","b""\\(-inf-19.2]\\''""","b""\\(36.6-73.2]\\''""","b""\\(12-15]\\''""","b""\\(14.5-17.4]\\''""","b""\\(14.8-18.5]\\''""","b""\\(-inf-0.735]\\''""","b""\\(14-28]\\''""","b""\\(13.9-27.8]\\''""","b""\\(14.4-28.8]\\''""","b""\\(-inf-5.4]\\''""",0
"b""\\(2.8-3.5]\\''""","b""\\(2.8-3.5]\\''""","b""\\(3.3-4.4]\\''""","b""\\(0.8-1]\\''""","b""\\(15-20]\\''""","b""\\(1-2]\\''""","b""\\(11.4-15.2]\\''""","b""\\(-inf-0.8]\\''""","b""\\(193-288]\\''""","b""\\(35.7-47.6]\\''""","b""\\(155.2-231.3]\\''""","b""\\(48.2-71.3]\\''""","b""\\(124.5-166]\\''""","b""\\(-inf-21.9]\\''""","b""\\(81-121]\\''""","b""\\(163.4-217.2]\\''""","b""\\(36.4-53.6]\\''""","b""\\(109.8-146.4]\\''""","b""\\(6-9]\\''""","b""\\(8.7-11.6]\\''""","b""\\(11.1-14.8]\\''""","b""\\(-inf-0.735]\\''""","b""\\(28-42]\\''""","b""\\(27.8-41.7]\\''""","b""\\(43.2-57.6]\\''""","b""\\(16.2-21.6]\\''""",0
"b""\\(0.7-1.4]\\''""","b""\\(0.7-1.4]\\''""","b""\\(-inf-1.1]\\''""","b""\\(0.8-1]\\''""","b""\\(10-15]\\''""","b""\\(2-3]\\''""","b""\\(7.6-11.4]\\''""","b""\\(1.6-2.4]\\''""","b""\\(-inf-98]\\''""","b""\\(11.9-23.8]\\''""","b""\\(-inf-79.1]\\''""","b""\\(-inf-25.1]\\''""","b""\\(-inf-41.5]\\''""","b""\\(21.9-43.8]\\''""","b""\\(-inf-41]\\''""","b""\\(-inf-55.8]\\''""","b""\\(-inf-19.2]\\''""","b""\\(-inf-36.6]\\''""","b""\\(-inf-3]\\''""","b""\\(-inf-2.9]\\''""","b""\\(-inf-3.7]\\''""","b""\\(0.735-1.47]\\''""","b""\\(-inf-14]\\''""","b""\\(-inf-13.9]\\''""","b""\\(-inf-14.4]\\''""","b""\\(-inf-5.4]\\''""",0
"b""\\(1.4-2.1]\\''""","b""\\(1.4-2.1]\\''""","b""\\(1.1-2.2]\\''""","b""\\(0.8-1]\\''""","b""\\(15-20]\\''""","b""\\(-inf-1]\\''""","b""\\(15.2-19]\\''""","b""\\(-inf-0.8]\\''""","b""\\(763-858]\\''""","b""\\(71.4-83.3]\\''""","b""\\(535.7-611.8]\\''""","b""\\(163.7-186.8]\\''""","b""\\(290.5-332]\\''""","b""\\(109.5-131.4]\\''""","b""\\(281-321]\\''""","b""\\(378.6-432.4]\\''""","b""\\(105.2-122.4]\\''""","b""\\(256.2-292.8]\\''""","b""\\(3-6]\\''""","b""\\(5.8-8.7]\\''""","b""\\(3.7-7.4]\\''""","b""\\(-inf-0.735]\\''""","b""\\(84-98]\\''""","b""\\(83.4-97.3]\\''""","b""\\(86.4-100.8]\\''""","b""\\(32.4-37.8]\\''""",1
"b""\\(0.7-1.4]\\''""","b""\\(0.7-1.4]\\''""","b""\\(-inf-1.1]\\''""","b""\\(0.8-1]\\''""","b""\\(10-15]\\''""","b""\\(-inf-1]\\''""","b""\\(7.6-11.4]\\''""","b""\\(-inf-0.8]\\''""","b""\\(-inf-98]\\''""","b""\\(-inf-11.9]\\''""","b""\\(-inf-79.1]\\''""","b""\\(-inf-25.1]\\''""","b""\\(-inf-41.5]\\''""","b""\\(-inf-21.9]\\''""","b""\\(-inf-41]\\''""","b""\\(-inf-55.8]\\''""","b""\\(-inf-19.2]\\''""","b""\\(-inf-36.6]\\''""","b""\\(-inf-3]\\''""","b""\\(-inf-2.9]\\''""","b""\\(-inf-3.7]\\''""","b""\\(-inf-0.735]\\''""","b""\\(-inf-14]\\''""","b""\\(-inf-13.9]\\''""","b""\\(-inf-14.4]\\''""","b""\\(-inf-5.4]\\''""",0
"b""\\(-inf-0.7]\\''""","b""\\(-inf-0.7]\\''""","b""\\(-inf-1.1]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-5]\\''""","b""\\(-inf-1]\\''""","b""\\(-inf-3.8]\\''""","b""\\(-inf-0.8]\\''""","b""\\(98-193]\\''""","b""\\(11.9-23.8]\\''""","b""\\(-inf-79.1]\\''""","b""\\(-inf-25.1]\\''""","b""\\(-inf-41.5]\\''""","b""\\(109.5-131.4]\\''""","b""\\(-inf-41]\\''""","b""\\(-inf-55.8]\\''""","b""\\(-inf-19.2]\\''""","b""\\(-inf-36.6]\\''""","b""\\(-inf-3]\\''""","b""\\(-inf-2.9]\\''""","b""\\(-inf-3.7]\\''""","b""\\(6.615-inf)\\''""","b""\\(-inf-14]\\''""","b""\\(-inf-13.9]\\''""","b""\\(-inf-14.4]\\''""","b""\\(-inf-5.4]\\''""",1
"b""\\(4.9-5.6]\\''""","b""\\(4.9-5.6]\\''""","b""\\(4.4-5.5]\\''""","b""\\(1.8-inf)\\''""","b""\\(40-45]\\''""","b""\\(4-5]\\''""","b""\\(30.4-34.2]\\''""","b""\\(0.8-1.6]\\''""","b""\\(288-383]\\''""","b""\\(47.6-59.5]\\''""","b""\\(231.3-307.4]\\''""","b""\\(48.2-71.3]\\''""","b""\\(124.5-166]\\''""","b""\\(-inf-21.9]\\''""","b""\\(121-161]\\''""","b""\\(163.4-217.2]\\''""","b""\\(36.4-53.6]\\''""","b""\\(109.8-146.4]\\''""","b""\\(15-18]\\''""","b""\\(14.5-17.4]\\''""","b""\\(14.8-18.5]\\''""","b""\\(-inf-0.735]\\''""","b""\\(28-42]\\''""","b""\\(27.8-41.7]\\''""","b""\\(28.8-43.2]\\''""","b""\\(16.2-21.6]\\''""",1
