e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_CountLineBlank,m_AvgCyclomatic,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLineCode,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,bug
0.261905,0.004602,0.199944,0.45098,0.083333,0.331818,0.315508,0.235964,0.100154,0.5625,0.333333,0.333333,0.162136,0.234837,0.241994,0.060311,0.253247,0.237177,0.145552,0.384615,0.192905,0.1,0.199719,0.0,0.167625,0.163366,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,0
0.261905,0.036818,0.045557,0.254902,0.166667,0.054545,0.061497,0.034988,0.067797,0.3125,0.333333,0.333333,0.04466,0.096423,0.029442,0.022957,0.090909,0.044157,0.027036,0.131868,0.087583,0.026667,0.045333,0.0,0.039989,0.042574,0.632353,0.561404,0.504425,0.254545,0.5,0.428571,0.4,0.679245,0.443396,0.513109,0.223404,0.756098,0.613426,0.537383,0.733333,0.530726,0.325,0.590129,0.333333,0.50625,0.612903,0
0.261905,0.000657,0.170135,0.431373,0.083333,0.072727,0.398396,0.187958,0.052388,0.1875,0.2,0.2,0.221359,0.33126,0.116736,0.127626,0.097403,0.167374,0.127633,0.153846,0.237251,0.223333,0.169825,0.0,0.168995,0.211881,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.650943,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,0
0.261905,0.021039,0.071569,0.215686,0.083333,0.022727,0.101604,0.04882,0.07396,0.125,0.133333,0.133333,0.060194,0.104199,0.065083,0.040856,0.032468,0.074817,0.06476,0.054945,0.087583,0.093333,0.071579,0.0,0.074226,0.059406,0.632353,0.596491,0.513274,0.272727,0.5,0.428571,0.4,0.679245,0.415094,0.550562,0.228723,0.756098,0.62963,0.574766,0.733333,0.513966,0.325,0.607296,0.333333,0.521875,0.623656,0
0.714286,0.000657,0.006749,0.176471,0.083333,0.027273,0.008021,0.007323,0.004622,0.1875,0.2,0.2,0.01068,0.004666,0.005682,0.009728,0.038961,0.00617,0.005659,0.065934,0.004435,0.01,0.006877,0.0,0.005204,0.008911,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,0
0.261905,0.03879,0.026856,0.098039,0.0,0.054545,0.117647,0.040683,0.032357,0.375,0.4,0.4,0.048544,0.080871,0.020661,0.008171,0.077922,0.031045,0.028922,0.131868,0.063193,0.026667,0.026667,0.0,0.038893,0.049505,0.264706,0.491228,0.256637,0.236364,0.0,0.428571,0.4,0.650943,0.424528,0.434457,0.18617,0.756098,0.511574,0.476636,0.716667,0.418994,0.325,0.51073,0.333333,0.459375,0.569892,0
0.261905,0.000657,0.032058,0.196078,0.083333,0.059091,0.106952,0.044752,0.038521,0.375,0.333333,0.333333,0.048544,0.059098,0.026601,0.016342,0.064935,0.034323,0.030808,0.120879,0.049889,0.03,0.032,0.0,0.036702,0.049505,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,0
0.261905,0.011834,0.082537,0.215686,0.083333,0.136364,0.139037,0.084622,0.010786,0.1875,0.133333,0.133333,0.091262,0.136858,0.0625,0.084047,0.155844,0.077516,0.069789,0.285714,0.088692,0.113333,0.082386,0.0,0.08436,0.09505,0.676471,0.491228,0.504425,0.236364,0.666667,0.428571,0.4,0.660377,0.396226,0.546816,0.234043,0.756098,0.62037,0.570093,0.75,0.502793,0.325,0.594421,0.333333,0.5125,0.591398,0
0.261905,0.011834,0.128375,0.470588,0.25,0.154545,0.213904,0.143206,0.114022,0.4375,0.4,0.4,0.141748,0.203733,0.098915,0.07821,0.142857,0.127459,0.092109,0.241758,0.166297,0.08,0.128,0.0,0.115585,0.147525,0.632353,0.473684,0.442478,0.2,0.5,0.428571,0.4,0.622642,0.339623,0.47191,0.202128,0.756098,0.550926,0.495327,0.733333,0.469274,0.3,0.517167,0.333333,0.44375,0.537634,0
0.261905,0.040105,0.193476,0.215686,0.416667,0.55,0.23262,0.265256,0.023112,1.0,0.866667,0.8,0.260194,0.069984,0.251033,0.064981,0.61039,0.23602,0.244263,0.901099,0.055432,0.066667,0.193123,0.0,0.224596,0.244554,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,1
0.261905,0.000657,0.180821,0.411765,0.083333,0.331818,0.315508,0.235964,0.100154,0.5625,0.333333,0.333333,0.162136,0.234837,0.20687,0.060311,0.253247,0.210953,0.145552,0.384615,0.192905,0.1,0.180632,0.0,0.167625,0.163366,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,0
0.690476,0.00526,0.041901,0.196078,0.083333,0.040909,0.07754,0.042311,0.006163,0.125,0.133333,0.133333,0.054369,0.094868,0.022986,0.041245,0.064935,0.038951,0.025778,0.098901,0.069845,0.076667,0.041825,0.0,0.03862,0.051485,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.486891,0.223404,0.756098,0.578704,0.514019,0.733333,0.497207,0.325,0.555794,0.333333,0.471875,0.580645,0
0.261905,0.000657,0.132593,0.27451,0.5,0.081818,0.235294,0.183889,0.069337,0.4375,0.466667,0.466667,0.228155,0.247278,0.11751,0.080545,0.12987,0.14462,0.130148,0.197802,0.13969,0.106667,0.133193,0.0,0.156396,0.221782,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,1
0.714286,0.00526,0.038526,0.019608,0.0,0.036364,0.05615,0.031733,0.047766,0.125,0.2,0.133333,0.042718,0.090202,0.026343,0.018288,0.058442,0.039337,0.026092,0.087912,0.079823,0.046667,0.038316,0.0,0.038072,0.038614,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.191489,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.542918,0.333333,0.475,0.580645,0
0.261905,0.00263,0.039792,0.019608,0.0,0.045455,0.072193,0.03987,0.049307,0.1875,0.2,0.2,0.048544,0.080871,0.032541,0.024903,0.084416,0.040494,0.034895,0.10989,0.064302,0.05,0.039579,0.0,0.044098,0.046535,0.632353,0.491228,0.477876,0.254545,0.5,0.428571,0.4,0.660377,0.386792,0.486891,0.223404,0.756098,0.576389,0.518692,0.733333,0.49162,0.325,0.555794,0.333333,0.475,0.580645,0
0.261905,0.008547,0.026997,0.137255,0.0,0.054545,0.048128,0.025224,0.029276,0.1875,0.266667,0.2,0.031068,0.043546,0.018595,0.019455,0.084416,0.025839,0.020748,0.131868,0.043237,0.026667,0.026947,0.0,0.025199,0.030693,0.676471,0.491228,0.504425,0.254545,0.5,0.571429,0.4,0.688679,0.396226,0.52809,0.25,0.792683,0.611111,0.560748,0.783333,0.497207,0.325,0.587983,0.333333,0.50625,0.612903,0
0.261905,0.013807,1.0,0.666667,1.0,1.0,0.877005,0.738812,1.0,0.1875,0.133333,0.133333,0.67767,1.0,0.784349,1.0,0.74026,0.875627,0.691921,0.736264,1.0,0.816667,1.0,0.0,0.778417,0.610891,0.632353,0.491228,0.477876,0.254545,0.5,0.428571,0.4,0.660377,0.386792,0.524345,0.255319,0.756098,0.601852,0.560748,0.733333,0.497207,0.325,0.587983,0.333333,0.503125,0.580645,0
0.261905,0.00263,0.062852,0.352941,0.083333,0.040909,0.163102,0.062653,0.033898,0.0625,0.133333,0.066667,0.084466,0.105754,0.03719,0.057588,0.077922,0.055148,0.036467,0.098901,0.076497,0.136667,0.062737,0.166667,0.049849,0.076238,0.632353,0.491228,0.486726,0.254545,0.5,0.428571,0.4,0.669811,0.386792,0.501873,0.223404,0.756098,0.590278,0.53271,0.733333,0.497207,0.325,0.56867,0.333333,0.484375,0.591398,0
0.261905,0.004602,0.13203,0.235294,0.416667,0.081818,0.23262,0.181448,0.070878,0.375,0.466667,0.4,0.225243,0.245723,0.116477,0.080545,0.12987,0.143656,0.127947,0.197802,0.138581,0.106667,0.132632,0.0,0.154204,0.218812,0.632353,0.473684,0.451327,0.254545,0.333333,0.428571,0.2,0.632075,0.377358,0.468165,0.223404,0.756098,0.564815,0.476636,0.733333,0.49162,0.325,0.545064,0.333333,0.44375,0.548387,0
0.261905,0.023011,0.023903,0.058824,0.0,0.054545,0.117647,0.040683,0.027735,0.375,0.4,0.4,0.052427,0.07154,0.019628,0.005837,0.090909,0.029117,0.027664,0.131868,0.056541,0.026667,0.023719,0.0,0.036154,0.049505,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.590278,0.518692,0.733333,0.519553,0.325,0.566524,0.333333,0.475,0.580645,0
0.261905,0.000657,0.044151,0.019608,0.0,0.054545,0.037433,0.041497,0.020031,0.375,0.533333,0.4,0.062136,0.026439,0.045455,0.025292,0.11039,0.047821,0.046526,0.131868,0.027716,0.026667,0.04407,0.0,0.044645,0.050495,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,0
0.690476,0.005917,0.033465,0.196078,0.166667,0.059091,0.061497,0.026037,0.046225,0.125,0.133333,0.133333,0.024272,0.029549,0.020661,0.038132,0.084416,0.024103,0.022006,0.142857,0.032151,0.036667,0.033263,0.0,0.023829,0.026733,0.632353,0.508772,0.486726,0.290909,0.333333,0.428571,0.4,0.669811,0.396226,0.494382,0.244681,0.756098,0.587963,0.523364,0.733333,0.502793,0.35,0.579399,0.333333,0.48125,0.591398,0
0.261905,0.028271,0.020107,0.058824,0.0,0.018182,0.034759,0.017087,0.030817,0.0625,0.133333,0.066667,0.021359,0.041991,0.010331,0.020233,0.025974,0.015812,0.010688,0.043956,0.033259,0.036667,0.02007,0.0,0.01616,0.020792,0.632353,0.578947,0.522124,0.236364,0.333333,0.428571,0.2,0.707547,0.443396,0.531835,0.239362,0.756098,0.634259,0.565421,0.733333,0.541899,0.4,0.607296,0.333333,0.525,0.634409,0
0.261905,0.00789,0.015186,0.235294,0.166667,0.018182,0.042781,0.017901,0.027735,0.125,0.133333,0.133333,0.024272,0.040435,0.012655,0.003891,0.032468,0.016969,0.013203,0.043956,0.031042,0.033333,0.015018,0.0,0.018077,0.021782,0.632353,0.491228,0.486726,0.236364,0.5,0.428571,0.4,0.669811,0.396226,0.494382,0.223404,0.756098,0.585648,0.542056,0.733333,0.502793,0.325,0.560086,0.333333,0.49375,0.591398,0
0.261905,0.001972,0.023481,0.27451,0.25,0.1,0.050802,0.023596,0.020031,0.3125,0.4,0.333333,0.030097,0.041991,0.018079,0.013619,0.155844,0.025839,0.019491,0.241758,0.04878,0.016667,0.023298,0.0,0.023829,0.028713,0.647059,0.508772,0.486726,0.254545,0.5,0.571429,0.4,0.679245,0.386792,0.494382,0.223404,0.780488,0.583333,0.528037,0.75,0.497207,0.325,0.562232,0.333333,0.48125,0.591398,0
0.261905,0.015122,0.020247,0.117647,0.0,0.031818,0.040107,0.020342,0.020031,0.0625,0.066667,0.066667,0.024272,0.049767,0.011105,0.014786,0.045455,0.01909,0.012889,0.076923,0.036585,0.05,0.020211,0.0,0.019447,0.024752,0.632353,0.491228,0.460177,0.181818,0.5,0.428571,0.4,0.641509,0.377358,0.456929,0.212766,0.756098,0.553241,0.476636,0.733333,0.486034,0.325,0.523605,0.333333,0.44375,0.55914,0
0.261905,0.000657,0.042745,0.196078,0.083333,0.086364,0.045455,0.056957,0.021572,0.375,0.466667,0.4,0.07767,0.093313,0.036932,0.017899,0.142857,0.050328,0.042439,0.208791,0.06541,0.036667,0.042667,0.0,0.052862,0.069307,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,1
0.714286,0.001315,0.06707,0.215686,0.083333,0.086364,0.074866,0.059398,0.044684,0.1875,0.266667,0.2,0.075728,0.141524,0.047262,0.036965,0.123377,0.070382,0.050299,0.208791,0.135255,0.063333,0.066947,0.5,0.0682,0.072277,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.578704,0.518692,0.733333,0.49162,0.325,0.555794,0.333333,0.475,0.580645,0
0.714286,0.05194,0.017295,0.215686,0.166667,0.072727,0.032086,0.019528,0.012327,0.25,0.333333,0.266667,0.024272,0.045101,0.014721,0.00856,0.103896,0.021404,0.014775,0.175824,0.042129,0.016667,0.017123,0.0,0.020268,0.023762,0.676471,0.491228,0.504425,0.272727,0.5,0.571429,0.4,0.688679,0.462264,0.501873,0.234043,0.792683,0.622685,0.542056,0.783333,0.564246,0.325,0.60515,0.0,0.515625,0.612903,0
0.261905,0.000657,0.022497,0.176471,0.083333,0.031818,0.050802,0.021155,0.004622,0.0625,0.066667,0.066667,0.027184,0.032659,0.010589,0.028405,0.045455,0.018126,0.011946,0.076923,0.032151,0.053333,0.022456,0.0,0.015612,0.025743,0.632353,0.491228,0.477876,0.218182,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.578704,0.518692,0.733333,0.49162,0.325,0.553648,0.333333,0.475,0.580645,0
0.261905,0.015122,0.032621,0.215686,0.083333,0.059091,0.09893,0.041497,0.032357,0.3125,0.266667,0.266667,0.043689,0.048212,0.028151,0.01751,0.064935,0.035287,0.028293,0.120879,0.049889,0.033333,0.032561,0.0,0.032594,0.045545,0.632353,0.491228,0.477876,0.272727,0.5,0.428571,0.4,0.660377,0.386792,0.52809,0.223404,0.756098,0.622685,0.518692,0.733333,0.541899,0.325,0.600858,0.333333,0.475,0.580645,0
0.261905,0.001972,0.097863,0.176471,0.083333,0.045455,0.149733,0.072417,0.038521,0.125,0.133333,0.133333,0.097087,0.091757,0.0625,0.114397,0.11039,0.076167,0.063816,0.10989,0.075388,0.123333,0.097684,0.0,0.071213,0.088119,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,0
0.261905,0.004602,0.132171,0.666667,0.5,0.068182,0.256684,0.1131,0.112481,0.1875,0.2,0.2,0.146602,0.250389,0.08626,0.059144,0.103896,0.140571,0.082678,0.164835,0.302661,0.13,0.131789,0.166667,0.115585,0.137624,0.632353,0.491228,0.486726,0.254545,0.5,0.428571,0.4,0.669811,0.386792,0.498127,0.228723,0.756098,0.585648,0.53271,0.733333,0.497207,0.325,0.566524,0.333333,0.484375,0.591398,0
0.714286,0.007232,0.029809,0.27451,0.083333,0.077273,0.085561,0.030106,0.035439,0.1875,0.2,0.2,0.037864,0.046656,0.022469,0.01323,0.097403,0.031816,0.021691,0.164835,0.05765,0.036667,0.029754,0.0,0.026568,0.034653,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.650943,0.386792,0.505618,0.223404,0.756098,0.594907,0.514019,0.733333,0.50838,0.325,0.570815,0.333333,0.471875,0.580645,0
0.261905,0.001972,0.029106,0.176471,0.083333,0.018182,0.053476,0.019528,0.007704,0.0625,0.066667,0.066667,0.023301,0.029549,0.012397,0.04358,0.025974,0.018897,0.013203,0.043956,0.032151,0.06,0.029053,0.0,0.01616,0.023762,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,0
0.261905,0.04668,0.183774,0.352941,0.333333,0.036364,0.160428,0.101709,0.070878,0.125,0.133333,0.133333,0.134951,0.290824,0.174329,0.113619,0.123377,0.192056,0.128262,0.087912,0.219512,0.183333,0.183719,0.166667,0.162421,0.123762,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,0
