e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_CountLineBlank,m_AvgCyclomatic,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLineCode,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountStmt,md_SumCyclomaticModified,bug
0.133947,0.001555,0.177553,0.019608,0.027778,0.066667,0.163934,0.089286,0.186916,0.2,0.2,0.2,0.070423,0.076923,0.033835,0.372024,0.058824,0.070833,0.043478,0.066667,0.08658,0.2,0.177553,0.0,0.062315,0.089286,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,0
0.191207,0.018663,0.078197,0.098039,0.138889,0.066667,0.016393,0.008929,0.084112,0.2,0.2,0.2,0.007042,0.025641,0.015038,0.169643,0.058824,0.030556,0.009662,0.066667,0.060606,0.02,0.078197,0.0,0.017804,0.008929,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.287335,0.387283,0.461538,0.16875,0.233333,0.287671,0.323944,0.291139,0
0.191207,0.015552,0.055198,0.039216,0.083333,0.0,0.0,0.0,0.056075,0.0,0.0,0.0,0.0,0.00641,0.0,0.14881,0.0,0.009722,0.0,0.0,0.021645,0.0,0.055198,0.0,0.002967,0.0,0.461538,0.340909,0.291139,0.28125,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.282869,0.555556,0.287335,0.387283,0.461538,0.16875,0.233333,0.285388,0.323944,0.291139,0
0.163599,0.001555,0.088316,0.0,0.027778,0.066667,0.065574,0.035714,0.065421,0.2,0.2,0.2,0.028169,0.0,0.015038,0.217262,0.058824,0.026389,0.019324,0.066667,0.021645,0.08,0.088316,0.0,0.011869,0.035714,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,0
0.464213,0.049767,0.185833,0.078431,0.083333,0.333333,0.081967,0.080357,0.196262,0.2,0.2,0.2,0.06338,0.096154,0.052632,0.300595,0.294118,0.115278,0.062802,0.333333,0.203463,0.1,0.185833,0.0,0.083086,0.080357,0.461538,0.340909,0.291139,0.3125,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.282869,0.555556,0.293006,0.387283,0.461538,0.1875,0.233333,0.292237,0.323944,0.291139,1
0.015337,0.001555,0.409384,0.666667,0.805556,0.933333,0.295082,0.366071,0.383178,0.8,0.8,0.8,0.302817,0.391026,0.451128,0.21131,0.941176,0.466667,0.463768,0.933333,0.510823,0.2,0.409384,0.0,0.465875,0.366071,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.364583,0.290837,0.555556,0.294896,0.381503,0.461538,0.2,0.233333,0.293379,0.320423,0.291139,1
0.191207,0.015552,0.224471,0.039216,0.055556,0.4,0.081967,0.116071,0.233645,0.4,0.4,0.4,0.098592,0.153846,0.157895,0.306548,0.411765,0.165278,0.149758,0.4,0.194805,0.1,0.224471,0.0,0.163205,0.116071,0.461538,0.340909,0.291139,0.302083,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.289225,0.387283,0.461538,0.175,0.233333,0.289954,0.323944,0.291139,0
0.131902,0.001555,0.119595,0.058824,0.027778,0.2,0.065574,0.0625,0.11215,0.2,0.2,0.2,0.049296,0.057692,0.06391,0.193452,0.176471,0.077778,0.072464,0.2,0.082251,0.08,0.119595,0.0,0.071217,0.0625,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,0
0.105317,0.001555,0.141674,0.058824,0.083333,0.2,0.147541,0.098214,0.093458,0.2,0.2,0.2,0.077465,0.102564,0.056391,0.241071,0.176471,0.091667,0.072464,0.2,0.116883,0.18,0.141674,0.0,0.091988,0.098214,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,0
0.131902,0.001555,0.059798,0.0,0.027778,0.066667,0.016393,0.008929,0.028037,0.2,0.2,0.2,0.007042,0.00641,0.0,0.178571,0.058824,0.006944,0.0,0.066667,0.012987,0.02,0.059798,0.0,0.002967,0.008929,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,1
0.01227,0.004666,0.263109,0.058824,0.027778,0.466667,0.04918,0.125,0.299065,0.8,0.8,0.8,0.098592,0.288462,0.278195,0.184524,0.411765,0.270833,0.31401,0.466667,0.341991,0.06,0.263109,0.0,0.326409,0.125,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.304348,0.387283,0.461538,0.2,0.233333,0.297945,0.323944,0.291139,0
0.133947,0.004666,0.302668,0.058824,0.055556,0.6,0.196721,0.223214,0.373832,0.6,0.6,0.6,0.190141,0.320513,0.270677,0.205357,0.588235,0.309722,0.294686,0.6,0.419913,0.14,0.302668,0.0,0.329377,0.223214,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,1
0.055215,0.023328,0.675253,0.960784,0.694444,0.4,0.557377,0.651786,0.598131,0.4,0.4,0.4,0.56338,0.5,0.575188,0.625,0.411765,0.643056,0.599034,0.4,0.580087,0.68,0.675253,0.0,0.599407,0.651786,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.239044,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.27968,0.323944,0.291139,0
0.071575,0.004666,0.051518,0.117647,0.055556,0.133333,0.032787,0.026786,0.065421,0.2,0.2,0.2,0.021127,0.032051,0.030075,0.053571,0.117647,0.047222,0.033816,0.133333,0.077922,0.04,0.051518,0.0,0.035608,0.026786,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,0
0.191207,0.00311,0.046918,0.058824,0.055556,0.0,0.0,0.0,0.018692,0.0,0.0,0.0,0.0,0.0,0.0,0.145833,0.0,0.004167,0.0,0.0,0.004329,0.0,0.046918,0.0,0.0,0.0,0.461538,0.340909,0.291139,0.28125,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.282869,0.555556,0.294896,0.387283,0.461538,0.19375,0.233333,0.289954,0.323944,0.291139,0
0.191207,0.001555,0.048758,0.019608,0.055556,0.0,0.0,0.0,0.018692,0.0,0.0,0.0,0.0,0.0,0.0,0.145833,0.0,0.006944,0.0,0.0,0.012987,0.0,0.048758,0.0,0.0,0.0,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,0
0.131902,0.069984,0.049678,0.039216,0.027778,0.0,0.0,0.0,0.028037,0.0,0.0,0.0,0.0,0.0,0.0,0.14881,0.0,0.005556,0.0,0.0,0.008658,0.0,0.049678,0.0,0.0,0.0,0.461538,0.340909,0.291139,0.302083,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.466135,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.34589,0.323944,0.291139,1
0.131902,0.001555,0.160074,0.196078,0.194444,0.266667,0.04918,0.053571,0.130841,0.4,0.4,0.4,0.042254,0.070513,0.045113,0.366071,0.235294,0.055556,0.048309,0.266667,0.077922,0.06,0.160074,0.0,0.062315,0.053571,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,1
0.131902,0.001555,0.099356,0.117647,0.166667,0.2,0.081967,0.044643,0.074766,0.2,0.2,0.2,0.035211,0.038462,0.048872,0.190476,0.176471,0.054167,0.05314,0.2,0.060606,0.06,0.099356,0.0,0.050445,0.044643,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,1
0.075665,0.0,0.24839,0.078431,0.083333,0.4,0.098361,0.125,0.261682,0.4,0.4,0.4,0.105634,0.192308,0.184211,0.315476,0.411765,0.193056,0.183575,0.4,0.242424,0.12,0.24839,0.0,0.20178,0.125,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.298677,0.387283,0.461538,0.20625,0.233333,0.294521,0.323944,0.291139,0
0.191207,0.010886,0.218951,0.117647,0.083333,0.333333,0.081967,0.116071,0.196262,0.4,0.4,0.4,0.098592,0.141026,0.093985,0.35119,0.352941,0.141667,0.120773,0.333333,0.212121,0.1,0.218951,0.0,0.139466,0.116071,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.285444,0.387283,0.461538,0.1625,0.233333,0.28653,0.323944,0.291139,0
0.105317,0.013997,0.514259,0.509804,0.416667,0.4,0.590164,0.517857,0.64486,0.4,0.4,0.4,0.485915,0.685897,0.379699,0.333333,0.705882,0.530556,0.439614,0.4,0.679654,0.58,0.514259,1.0,0.587537,0.517857,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.290837,0.555556,0.294896,0.387283,0.461538,0.19375,0.233333,0.293379,0.323944,0.291139,1
0.464213,0.049767,0.185833,0.078431,0.083333,0.333333,0.081967,0.080357,0.196262,0.2,0.2,0.2,0.06338,0.096154,0.052632,0.300595,0.294118,0.115278,0.062802,0.333333,0.203463,0.1,0.185833,0.0,0.083086,0.080357,0.461538,0.340909,0.291139,0.3125,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.282869,0.555556,0.293006,0.387283,0.461538,0.1875,0.233333,0.292237,0.323944,0.291139,1
0.058282,0.001555,0.25759,0.0,0.027778,0.2,0.180328,0.133929,0.196262,0.4,0.4,0.4,0.105634,0.064103,0.161654,0.425595,0.176471,0.165278,0.169082,0.2,0.138528,0.14,0.25759,0.0,0.133531,0.133929,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,1
0.334356,0.004666,0.063477,0.627451,0.805556,0.066667,0.196721,0.107143,0.037383,0.2,0.2,0.2,0.084507,0.076923,0.0,0.133929,0.058824,0.031944,0.0,0.066667,0.090909,0.24,0.063477,0.0,0.035608,0.107143,0.461538,0.295455,0.265823,0.291667,0.666667,0.5,0.666667,0.290698,0.207207,0.369792,0.286853,0.555556,0.293006,0.387283,0.461538,0.1875,0.166667,0.291096,0.316901,0.265823,1
0.143149,0.00311,0.695492,0.176471,0.25,0.733333,0.704918,0.6875,0.672897,0.4,0.6,0.4,0.683099,0.596154,0.695489,0.553571,0.823529,0.695833,0.671498,0.733333,0.571429,0.64,0.695492,0.0,0.688427,0.6875,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.364583,0.286853,0.555556,0.294896,0.381503,0.461538,0.2,0.233333,0.292237,0.320423,0.291139,1
0.072597,0.006221,0.100276,0.176471,0.027778,0.0,0.0,0.0,0.130841,0.0,0.0,0.0,0.0,0.076923,0.0,0.25,0.0,0.019444,0.0,0.0,0.051948,0.0,0.100276,0.0,0.035608,0.0,0.461538,0.340909,0.291139,0.302083,0.666667,0.5,0.666667,0.313953,0.234234,0.369792,0.298805,0.555556,0.298677,0.387283,0.461538,0.20625,0.233333,0.299087,0.327465,0.291139,0
0.191207,0.0,0.079117,0.117647,0.055556,0.133333,0.032787,0.026786,0.093458,0.2,0.2,0.2,0.021127,0.012821,0.022556,0.169643,0.117647,0.030556,0.024155,0.133333,0.034632,0.04,0.079117,0.0,0.020772,0.026786,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.294896,0.387283,0.461538,0.19375,0.233333,0.292237,0.323944,0.291139,0
0.191207,0.009331,0.065317,0.607843,0.777778,0.066667,0.229508,0.125,0.037383,0.2,0.2,0.2,0.098592,0.089744,0.0,0.133929,0.058824,0.034722,0.0,0.066667,0.099567,0.28,0.065317,0.0,0.041543,0.125,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.294896,0.387283,0.461538,0.19375,0.233333,0.292237,0.323944,0.291139,1
0.063395,0.004666,0.083717,0.196078,0.055556,0.133333,0.032787,0.026786,0.056075,0.2,0.2,0.2,0.021127,0.032051,0.026316,0.175595,0.117647,0.041667,0.024155,0.133333,0.064935,0.04,0.083717,0.0,0.029674,0.026786,0.461538,0.340909,0.291139,0.291667,0.666667,0.25,0.666667,0.302326,0.225225,0.364583,0.294821,0.5,0.294896,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,0
0.334356,0.057543,0.234591,0.078431,0.027778,0.133333,0.229508,0.133929,0.224299,0.2,0.2,0.2,0.105634,0.108974,0.067669,0.458333,0.117647,0.111111,0.072464,0.133333,0.121212,0.28,0.234591,0.0,0.094955,0.133929,0.538462,0.386364,0.329114,0.3125,0.666667,0.5,0.666667,0.348837,0.252252,0.40625,0.338645,0.611111,0.336484,0.410405,0.538462,0.2375,0.3,0.334475,0.348592,0.329114,0
0.131902,0.069984,0.049678,0.039216,0.027778,0.0,0.0,0.0,0.028037,0.0,0.0,0.0,0.0,0.0,0.0,0.14881,0.0,0.005556,0.0,0.0,0.008658,0.0,0.049678,0.0,0.0,0.0,0.461538,0.340909,0.291139,0.302083,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.466135,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.34589,0.323944,0.291139,1
0.191207,0.00311,0.046918,0.058824,0.055556,0.0,0.0,0.0,0.018692,0.0,0.0,0.0,0.0,0.0,0.0,0.145833,0.0,0.004167,0.0,0.0,0.004329,0.0,0.046918,0.0,0.0,0.0,0.461538,0.340909,0.291139,0.28125,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.282869,0.555556,0.294896,0.387283,0.461538,0.19375,0.233333,0.289954,0.323944,0.291139,0
0.105317,0.018663,0.00736,0.019608,0.027778,0.0,0.0,0.0,0.018692,0.0,0.0,0.0,0.0,0.0,0.0,0.014881,0.0,0.005556,0.0,0.0,0.008658,0.0,0.00736,0.0,0.0,0.0,0.461538,0.340909,0.291139,0.260417,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.2749,0.555556,0.283554,0.387283,0.461538,0.15625,0.233333,0.278539,0.323944,0.291139,0
0.112474,0.031104,0.143514,0.235294,0.25,0.133333,0.131148,0.089286,0.168224,0.2,0.2,0.2,0.070423,0.089744,0.06391,0.238095,0.117647,0.084722,0.072464,0.133333,0.095238,0.16,0.143514,0.0,0.086053,0.089286,0.461538,0.363636,0.303797,0.291667,0.666667,0.5,0.666667,0.325581,0.234234,0.390625,0.302789,0.555556,0.310019,0.410405,0.461538,0.20625,0.266667,0.305936,0.341549,0.303797,0
0.119632,0.020218,0.111316,0.156863,0.055556,0.066667,0.081967,0.044643,0.084112,0.2,0.2,0.2,0.035211,0.032051,0.015038,0.255952,0.058824,0.040278,0.019324,0.066667,0.056277,0.1,0.111316,0.0,0.026706,0.044643,0.461538,0.363636,0.303797,0.302083,0.666667,0.5,0.666667,0.325581,0.243243,0.375,0.318725,0.555556,0.306238,0.393064,0.461538,0.2125,0.266667,0.309361,0.334507,0.303797,0
0.010225,0.006221,0.418583,0.235294,0.305556,0.466667,0.459016,0.383929,0.420561,0.4,0.4,0.4,0.330986,0.346154,0.37218,0.401786,0.647059,0.386111,0.434783,0.466667,0.402597,0.38,0.418583,0.0,0.4273,0.383929,0.461538,0.318182,0.278481,0.28125,0.666667,0.5,0.666667,0.302326,0.225225,0.359375,0.286853,0.555556,0.293006,0.375723,0.461538,0.2,0.233333,0.289954,0.316901,0.278481,0
0.133947,0.004666,0.561178,0.333333,0.416667,0.933333,0.278689,0.392857,0.579439,0.8,0.8,0.8,0.330986,0.717949,0.578947,0.333333,0.941176,0.609722,0.63285,0.933333,0.766234,0.22,0.561178,0.0,0.721068,0.392857,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,1
0.052147,0.062208,0.779209,0.921569,0.916667,0.466667,0.852459,0.723214,0.841121,0.2,0.4,0.2,0.669014,0.871795,0.582707,0.666667,0.764706,0.745833,0.666667,0.466667,0.900433,0.82,0.779209,1.0,0.813056,0.723214,0.461538,0.363636,0.329114,0.3125,0.666667,0.5,0.666667,0.348837,0.279279,0.40625,0.294821,0.555556,0.351607,0.427746,0.461538,0.3,0.266667,0.33105,0.369718,0.329114,1
0.062372,0.012442,0.282429,0.392157,0.388889,0.266667,0.295082,0.214286,0.336449,0.2,0.2,0.2,0.169014,0.262821,0.221805,0.267857,0.235294,0.255556,0.231884,0.266667,0.290043,0.28,0.282429,0.0,0.264095,0.214286,0.461538,0.363636,0.303797,0.302083,0.666667,0.5,0.666667,0.325581,0.234234,0.375,0.298805,0.555556,0.306238,0.393064,0.461538,0.2125,0.266667,0.303653,0.330986,0.303797,1
0.133947,0.004666,0.072677,0.117647,0.027778,0.133333,0.032787,0.026786,0.046729,0.2,0.2,0.2,0.021127,0.012821,0.026316,0.166667,0.117647,0.029167,0.024155,0.133333,0.034632,0.04,0.072677,0.0,0.020772,0.026786,0.461538,0.340909,0.291139,0.28125,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.294896,0.387283,0.461538,0.19375,0.233333,0.291096,0.323944,0.291139,0
0.131902,0.001555,0.452622,0.196078,0.25,0.933333,0.262295,0.366071,0.411215,0.8,0.8,0.8,0.309859,0.512821,0.492481,0.276786,0.941176,0.497222,0.560386,0.933333,0.541126,0.2,0.452622,0.0,0.581602,0.366071,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,1
0.131902,0.001555,0.401104,0.529412,0.638889,0.866667,0.295082,0.357143,0.383178,0.8,0.8,0.8,0.295775,0.391026,0.421053,0.21131,0.882353,0.454167,0.434783,0.866667,0.515152,0.2,0.401104,0.0,0.448071,0.357143,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,1
0.133947,0.004666,0.117755,0.019608,0.027778,0.2,0.04918,0.044643,0.102804,0.2,0.2,0.2,0.035211,0.089744,0.048872,0.157738,0.176471,0.093056,0.057971,0.2,0.17316,0.06,0.117755,0.0,0.077151,0.044643,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,0
0.058282,0.001555,0.070837,0.039216,0.083333,0.066667,0.04918,0.026786,0.093458,0.2,0.2,0.2,0.021127,0.051282,0.0,0.160714,0.058824,0.022222,0.0,0.066667,0.060606,0.06,0.070837,0.0,0.023739,0.026786,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,1
0.349693,0.007776,0.25943,0.078431,0.138889,0.2,0.180328,0.133929,0.205607,0.4,0.4,0.4,0.105634,0.064103,0.161654,0.428571,0.176471,0.165278,0.169082,0.2,0.138528,0.14,0.25943,0.0,0.133531,0.133929,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,0
0.464213,0.034215,0.099356,0.078431,0.111111,0.2,0.081967,0.044643,0.074766,0.2,0.2,0.2,0.035211,0.038462,0.048872,0.190476,0.176471,0.054167,0.05314,0.2,0.060606,0.06,0.099356,0.0,0.050445,0.044643,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.282869,0.555556,0.285444,0.387283,0.461538,0.1625,0.233333,0.285388,0.323944,0.291139,1
0.296524,0.001555,0.065317,0.058824,0.055556,0.066667,0.032787,0.017857,0.037383,0.2,0.2,0.2,0.014085,0.012821,0.022556,0.154762,0.058824,0.025,0.028986,0.066667,0.025974,0.04,0.065317,0.0,0.023739,0.017857,0.461538,0.340909,0.291139,0.291667,0.666667,0.5,0.666667,0.313953,0.225225,0.369792,0.286853,0.555556,0.296786,0.387283,0.461538,0.2,0.233333,0.293379,0.323944,0.291139,0
