@relation eclipse-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)

@attribute e_changed_log_length numeric
@attribute e_changed_loc_ numeric
@attribute e_loc_ numeric
@attribute e_chang_count_ numeric
@attribute e_bug_count_ numeric
@attribute m_MaxCyclomatic numeric
@attribute m_SumEssential numeric
@attribute m_SumCyclomatic numeric
@attribute m_CountLineBlank numeric
@attribute m_AvgCyclomatic numeric
@attribute m_AvgCyclomaticStrict numeric
@attribute m_AvgCyclomaticModified numeric
@attribute m_SumCyclomaticStrict numeric
@attribute m_CountStmtDecl numeric
@attribute m_CountLineCodeExe numeric
@attribute m_CountLineComment numeric
@attribute m_MaxCyclomaticStrict numeric
@attribute m_CountLineCode numeric
@attribute m_CountStmtExe numeric
@attribute m_MaxCyclomaticModified numeric
@attribute m_CountLineCodeDecl numeric
@attribute m_CountDeclFunction numeric
@attribute m_CountLine numeric
@attribute m_CountDeclClass numeric
@attribute m_CountStmt numeric
@attribute m_SumCyclomaticModified numeric
@attribute md_MaxCyclomatic numeric
@attribute md_SumEssential numeric
@attribute md_SumCyclomatic numeric
@attribute md_CountLineBlank numeric
@attribute md_AvgCyclomatic numeric
@attribute md_AvgCyclomaticStrict numeric
@attribute md_AvgCyclomaticModified numeric
@attribute md_SumCyclomaticStrict numeric
@attribute md_CountStmtDecl numeric
@attribute md_CountLineCodeExe numeric
@attribute md_CountLineComment numeric
@attribute md_MaxCyclomaticStrict numeric
@attribute md_CountLineCode numeric
@attribute md_CountStmtExe numeric
@attribute md_MaxCyclomaticModified numeric
@attribute md_CountLineCodeDecl numeric
@attribute md_CountDeclFunction numeric
@attribute md_CountLine numeric
@attribute md_CountDeclClass numeric
@attribute md_CountStmt numeric
@attribute md_SumCyclomaticModified numeric
@attribute bug {N,Y}

@data
0.261905,0.004602,0.13203,0.235294,0.416667,0.081818,0.23262,0.181448,0.070878,0.375,0.466667,0.4,0.225243,0.245723,0.116477,0.080545,0.12987,0.143656,0.127947,0.197802,0.138581,0.106667,0.132632,0,0.154204,0.218812,0.632353,0.473684,0.451327,0.254545,0.333333,0.428571,0.2,0.632075,0.377358,0.468165,0.223404,0.756098,0.564815,0.476636,0.733333,0.49162,0.325,0.545064,0.333333,0.44375,0.548387,N
0.261905,0,0.796541,0.352941,0.25,0.186364,1,1,0.087827,0.25,0.2,0.2,1,0.734059,0.999742,0.193385,0.175325,0.999807,0.999686,0.252747,0.506652,1,0.795088,0,0.999726,1,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.486891,0.223404,0.756098,0.578704,0.514019,0.733333,0.497207,0.325,0.555794,0.333333,0.471875,0.580645,N
0.261905,0.001315,0.299916,0.470588,0.416667,0.145455,0.526738,0.262002,0.565485,0.5,0.6,0.533333,0.338835,0.423017,0.272469,0.080156,0.24026,0.309294,0.188934,0.351648,0.392461,0.123333,0.299509,0.166667,0.238565,0.310891,0.647059,0.508772,0.486726,0.254545,0.5,0.428571,0.4,0.669811,0.386792,0.498127,0.223404,0.768293,0.585648,0.528037,0.75,0.497207,0.325,0.564378,0.333333,0.48125,0.591398,N
0.714286,0.013807,0.03473,0.196078,0.083333,0.059091,0.101604,0.042311,0.050847,0.25,0.266667,0.266667,0.045631,0.049767,0.026601,0.021012,0.064935,0.034709,0.031122,0.120879,0.056541,0.036667,0.034667,0,0.035333,0.046535,0.632353,0.508772,0.486726,0.236364,0.5,0.428571,0.4,0.669811,0.386792,0.494382,0.223404,0.756098,0.585648,0.523364,0.733333,0.497207,0.325,0.562232,0.333333,0.478125,0.591398,N
0.714286,0.013807,0.054556,0.333333,0.083333,0.059091,0.112299,0.061839,0.044684,0.25,0.266667,0.266667,0.067961,0.093313,0.044421,0.031128,0.103896,0.058619,0.04464,0.142857,0.087583,0.056667,0.054596,0,0.05478,0.068317,0.632353,0.508772,0.486726,0.236364,0.5,0.428571,0.4,0.669811,0.386792,0.494382,0.223404,0.756098,0.585648,0.523364,0.733333,0.497207,0.325,0.562232,0.333333,0.478125,0.591398,N
0.714286,0.022354,0.031777,0.196078,0.25,0.063636,0.101604,0.034988,0.043143,0.25,0.266667,0.266667,0.039806,0.063764,0.022469,0.01323,0.071429,0.033552,0.024835,0.131868,0.06541,0.03,0.031719,0,0.03232,0.040594,0.647059,0.526316,0.495575,0.254545,0.5,0.428571,0.4,0.679245,0.396226,0.494382,0.223404,0.768293,0.590278,0.523364,0.75,0.502793,0.325,0.56867,0.333333,0.48125,0.602151,N
0.714286,0.015122,0.028965,0.254902,0.083333,0.077273,0.085561,0.030106,0.035439,0.1875,0.2,0.2,0.038835,0.046656,0.021436,0.01323,0.097403,0.030659,0.022006,0.164835,0.055432,0.036667,0.028912,0,0.026842,0.034653,0.647059,0.508772,0.486726,0.236364,0.5,0.428571,0.4,0.669811,0.396226,0.490637,0.223404,0.768293,0.585648,0.518692,0.75,0.502793,0.325,0.562232,0.333333,0.478125,0.591398,N
0.714286,0.015779,0.793307,0.372549,0.25,0.186364,1,1,0.084746,0.25,0.2,0.2,1,0.734059,1,0.184825,0.175325,1,1,0.252747,0.506652,1,0.79186,0,1,1,0.632353,0.491228,0.477876,0.2,0.5,0.428571,0.4,0.660377,0.386792,0.494382,0.106383,0.756098,0.583333,0.523364,0.733333,0.497207,0.325,0.508584,0.333333,0.478125,0.580645,N
0.261905,0.003287,0.132593,0.254902,0.416667,0.081818,0.235294,0.183889,0.069337,0.4375,0.466667,0.466667,0.228155,0.247278,0.11751,0.080545,0.12987,0.14462,0.130148,0.197802,0.13969,0.106667,0.133193,0,0.156396,0.221782,0.632353,0.508772,0.504425,0.218182,0.666667,0.428571,0.6,0.688679,0.396226,0.505618,0.223404,0.756098,0.592593,0.551402,0.733333,0.502793,0.325,0.566524,0.333333,0.5,0.612903,Y
0.261905,0.00263,0.197553,0.352941,0.25,0.163636,0.449198,0.192026,0.16641,0.4375,0.533333,0.466667,0.261165,0.244168,0.16968,0.132296,0.246753,0.192634,0.138321,0.362637,0.230599,0.106667,0.197053,0,0.162969,0.228713,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.494382,0.223404,0.756098,0.583333,0.518692,0.733333,0.497207,0.325,0.560086,0.333333,0.475,0.580645,N
0.261905,0.007232,0.057368,0.215686,0.25,0.072727,0.07754,0.054516,0.083205,0.3125,0.4,0.333333,0.073786,0.07465,0.047521,0.033463,0.123377,0.055534,0.040553,0.175824,0.077605,0.04,0.057123,0,0.047932,0.066337,0.632353,0.491228,0.486726,0.236364,0.5,0.428571,0.4,0.669811,0.396226,0.501873,0.234043,0.756098,0.592593,0.528037,0.733333,0.502793,0.325,0.570815,0.333333,0.484375,0.591398,N
0.261905,0.009862,0.31243,0.254902,0.333333,0.236364,0.639037,0.301871,0.093991,0.0625,0.066667,0.066667,0.261165,0.376361,0.389205,0.092996,0.162338,0.390282,0.150896,0.285714,0.297118,0.63,0.31186,0,0.197206,0.271287,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,N
0.261905,0.001315,0.007733,0.019608,0,0.059091,0.018717,0.010578,0.009245,0.8125,0.866667,0.866667,0.012621,0.004666,0.008006,0.005058,0.084416,0.008099,0.009745,0.142857,0.003326,0.003333,0.007719,0,0.008765,0.012871,0.647059,0.508772,0.486726,0.254545,0.666667,0.571429,0.6,0.669811,0.386792,0.498127,0.223404,0.768293,0.585648,0.53271,0.75,0.497207,0.325,0.564378,0.333333,0.484375,0.591398,N
0.261905,0.009204,0.125141,0.568627,0.5,0.068182,0.248663,0.105777,0.106317,0.1875,0.2,0.2,0.135922,0.234837,0.08187,0.05642,0.11039,0.133051,0.075134,0.164835,0.286031,0.126667,0.124772,0.166667,0.106272,0.128713,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.501873,0.223404,0.756098,0.587963,0.528037,0.733333,0.497207,0.325,0.564378,0.333333,0.48125,0.580645,N
0.261905,0.001315,0.124719,0.588235,0.5,0.068182,0.248663,0.104963,0.106317,0.1875,0.2,0.2,0.134951,0.234837,0.081353,0.05642,0.11039,0.132472,0.074505,0.164835,0.286031,0.126667,0.124351,0.166667,0.105724,0.127723,0.632353,0.491228,0.469027,0.236364,0.5,0.428571,0.4,0.650943,0.386792,0.483146,0.223404,0.756098,0.574074,0.509346,0.733333,0.497207,0.325,0.551502,0.333333,0.46875,0.569892,N
0.261905,1,0.119516,0.27451,0.166667,0.113636,0.213904,0.126119,0.123267,0.375,0.333333,0.333333,0.128155,0.160187,0.091942,0.075486,0.149351,0.113768,0.081421,0.230769,0.135255,0.083333,0.119158,0,0.098603,0.128713,0.632353,0.421053,0.283186,1,0.5,0.428571,0.4,0.443396,0.160377,0.41573,0.015957,0.682927,0.456019,0.32243,0.733333,0.435754,0.225,0.448498,0.333333,0.26875,0.344086,Y
0.261905,0.013149,0.268701,0.470588,0.166667,0.086364,0.497326,0.235151,0.35131,0.1875,0.2,0.2,0.290291,0.458787,0.165289,0.185214,0.116883,0.24489,0.158441,0.164835,0.424612,0.28,0.26807,0,0.218296,0.276238,0.632353,0.508772,0.530973,0.254545,0.5,0.428571,0.4,0.716981,0.443396,0.520599,0.228723,0.756098,0.622685,0.551402,0.733333,0.519553,0.35,0.598712,0.333333,0.515625,0.645161,N
0.261905,0.021039,0.08099,0.235294,0.25,0.031818,0.053476,0.026851,0.030817,0.0625,0.066667,0.066667,0.031068,0.055988,0.018853,0.150195,0.051948,0.035094,0.016347,0.076923,0.088692,0.056667,0.080842,0.166667,0.023555,0.031683,0.632353,0.508772,0.495575,0.236364,0.5,0.428571,0.4,0.679245,0.40566,0.505618,0.335106,0.756098,0.599537,0.53271,0.733333,0.50838,0.35,0.620172,0.333333,0.490625,0.602151,Y
0.714286,0.000657,0.072975,0.254902,0.416667,0.122727,0.245989,0.107404,0.010786,0.4375,0.266667,0.333333,0.085437,0.138414,0.075155,0.029183,0.11039,0.087543,0.071676,0.197802,0.094235,0.06,0.072702,0,0.086278,0.091089,0.632353,0.491228,0.477876,0.218182,0.5,0.428571,0.4,0.660377,0.377358,0.490637,0.223404,0.756098,0.578704,0.518692,0.733333,0.49162,0.325,0.553648,0.333333,0.471875,0.580645,N
0.261905,0.000657,0.06721,0.294118,0.333333,0.040909,0.066845,0.042311,0.066256,0.25,0.266667,0.266667,0.057282,0.055988,0.053461,0.06537,0.084416,0.058041,0.03961,0.098901,0.064302,0.043333,0.066947,0,0.043824,0.051485,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,N
0.261905,0.00789,0.20149,0.705882,0.333333,0.059091,0.270053,0.103336,0.118644,0.125,0.2,0.133333,0.132039,0.18196,0.083161,0.321012,0.103896,0.113189,0.071361,0.131868,0.185144,0.15,0.200982,0,0.093673,0.120792,0.632353,0.491228,0.504425,0.327273,0.5,0.571429,0.4,0.688679,0.415094,0.505618,0.244681,0.756098,0.599537,0.546729,0.733333,0.513966,0.325,0.585837,0.333333,0.503125,0.612903,N
0.261905,0.00789,0.120782,0.294118,0.25,0.113636,0.213904,0.127746,0.123267,0.375,0.333333,0.333333,0.130097,0.161742,0.093492,0.075875,0.149351,0.115503,0.082993,0.230769,0.136364,0.083333,0.120421,0,0.100247,0.130693,0.632353,0.491228,0.495575,0.236364,0.5,0.428571,0.4,0.679245,0.396226,0.513109,0.228723,0.756098,0.601852,0.542056,0.733333,0.502793,0.325,0.577253,0.333333,0.49375,0.602151,N
0.261905,0.000657,0.268701,0.490196,0.166667,0.086364,0.497326,0.235151,0.35131,0.1875,0.2,0.2,0.290291,0.458787,0.165289,0.185214,0.116883,0.24489,0.158441,0.164835,0.424612,0.28,0.26807,0,0.218296,0.276238,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,N
0.404762,0.003945,0.089145,0.235294,0.5,0.040909,0.171123,0.089504,0.01849,0.125,0.133333,0.133333,0.104854,0.164852,0.067665,0.066926,0.058442,0.089664,0.07922,0.098901,0.117517,0.126667,0.088982,0,0.097508,0.105941,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.498127,0.239362,0.756098,0.585648,0.523364,0.733333,0.497207,0.325,0.56867,0.333333,0.478125,0.580645,N
0.452381,0.028928,0.393701,0.196078,0.416667,0.1,0.184492,0.205045,0.123267,0.375,0.4,0.333333,0.248544,0.620529,0.358213,0.263424,0.155844,0.403201,0.317196,0.241758,0.526608,0.14,0.392842,0,0.3851,0.238614,0.632353,0.491228,0.477876,0.181818,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.461373,0.333333,0.475,0.580645,N
0.261905,0.031558,0.302025,0.490196,0.416667,0.145455,0.540107,0.26607,0.565485,0.5,0.6,0.533333,0.343689,0.426128,0.274535,0.080156,0.24026,0.312187,0.191135,0.351648,0.39357,0.123333,0.301614,0.166667,0.24103,0.315842,0.632353,0.578947,0.522124,0.236364,0.5,0.428571,0.4,0.707547,0.40566,0.520599,0.223404,0.756098,0.615741,0.551402,0.733333,0.502793,0.325,0.590129,0.333333,0.503125,0.634409,N
0.261905,0.003287,0.134843,0.27451,0.5,0.327273,0.339572,0.157852,0.027735,0.375,0.4,0.333333,0.193204,0.228616,0.106921,0.091051,0.590909,0.138064,0.115687,0.791209,0.150776,0.106667,0.134596,0,0.140509,0.174257,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.498127,0.223404,0.756098,0.585648,0.523364,0.733333,0.497207,0.325,0.562232,0.333333,0.478125,0.580645,N
0.261905,0.00789,0.080287,0.196078,0.083333,0.045455,0.355615,0.14402,0.050847,0.25,0.266667,0.266667,0.182524,0.22395,0.082386,0.020233,0.103896,0.096992,0.103112,0.10989,0.129712,0.13,0.08014,0,0.128732,0.175248,0.632353,0.561404,0.513274,0.290909,0.5,0.428571,0.4,0.698113,0.415094,0.513109,0.223404,0.756098,0.604167,0.546729,0.733333,0.513966,0.35,0.585837,0.333333,0.503125,0.623656,N
0.690476,0.001972,0.011952,0.019608,0,0.018182,0.024064,0.010578,0.006163,0.0625,0.133333,0.066667,0.014563,0.020218,0.006198,0.009728,0.025974,0.011762,0.006916,0.043956,0.027716,0.023333,0.01193,0,0.009039,0.012871,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,N
0.690476,0.108481,0.172947,0.27451,0.083333,0.072727,0.409091,0.191212,0.050847,0.1875,0.2,0.2,0.226214,0.337481,0.118285,0.129183,0.097403,0.16988,0.129205,0.153846,0.239468,0.226667,0.172632,0,0.17146,0.215842,0.735294,0.666667,0.566372,0.290909,0.5,0.428571,0.4,0.716981,0.396226,0.588015,0.18617,0.768293,0.657407,0.602804,0.816667,0.50838,0.3,0.622318,0.333333,0.534375,0.645161,N
0.690476,0.003287,0.016732,0.039216,0,0,0,0,0.023112,0,0,0,0,0.032659,0,0.03463,0,0.003857,0,0,0.023282,0,0.016702,0,0.005204,0,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,N
0.261905,0.001972,0.120782,0.313725,0.25,0.113636,0.213904,0.127746,0.123267,0.375,0.333333,0.333333,0.130097,0.161742,0.093492,0.076265,0.149351,0.115503,0.082993,0.230769,0.136364,0.083333,0.120421,0,0.100247,0.130693,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.228723,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,N
0.261905,0.067719,0.009421,0.235294,0.083333,0.027273,0.029412,0.012205,0.006163,0.125,0.133333,0.133333,0.014563,0.018663,0.009039,0.001946,0.038961,0.012727,0.008802,0.065934,0.023282,0.02,0.009263,0,0.010408,0.014851,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.516854,0.223404,0.756098,0.601852,0.518692,0.733333,0.513966,0.325,0.577253,0.333333,0.475,0.580645,Y
0.261905,0.067061,0.009421,0.215686,0.083333,0.027273,0.029412,0.012205,0.004622,0.125,0.133333,0.133333,0.014563,0.018663,0.008781,0.001946,0.038961,0.012919,0.008802,0.065934,0.025499,0.02,0.009263,0,0.010408,0.014851,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.513109,0.223404,0.756098,0.599537,0.518692,0.733333,0.513966,0.325,0.575107,0.333333,0.475,0.580645,Y
0.261905,0.17094,0.0232,0.254902,0.166667,0.095455,0.048128,0.022783,0.01849,0.3125,0.333333,0.333333,0.028155,0.041991,0.01782,0.013619,0.142857,0.025646,0.018862,0.230769,0.04878,0.016667,0.023018,0,0.023281,0.027723,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.494382,0.223404,0.756098,0.599537,0.518692,0.733333,0.541899,0.325,0.579399,0.333333,0.475,0.580645,Y
0.261905,0.000657,0.003375,0.196078,0.083333,0,0,0,0.004622,0,0,0,0,0.03577,0,0.005837,0,0.004628,0,0,0.027716,0,0.003368,0,0.005752,0,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,N
0.261905,0.113083,0.014201,0.196078,0.083333,0.059091,0.032086,0.017087,0.009245,0.25,0.266667,0.266667,0.021359,0.032659,0.013946,0.007782,0.084416,0.017933,0.013203,0.142857,0.028825,0.016667,0.014035,0.166667,0.016708,0.020792,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.505618,0.223404,0.756098,0.590278,0.518692,0.733333,0.497207,0.325,0.566524,0.333333,0.475,0.580645,Y
0.261905,0.045365,0.005624,0.196078,0.083333,0.022727,0.02139,0.006509,0.006163,0.125,0.133333,0.133333,0.007767,0.010886,0.004907,0.001946,0.032468,0.00752,0.005344,0.054945,0.01663,0.013333,0.005474,0,0.006026,0.007921,0.632353,0.491228,0.477876,0.218182,0.5,0.428571,0.4,0.660377,0.386792,0.498127,0.223404,0.756098,0.590278,0.518692,0.733333,0.513966,0.325,0.564378,0.333333,0.475,0.580645,Y
0.261905,0.117028,0.015045,0,0,0.059091,0.032086,0.017087,0.009245,0.25,0.266667,0.266667,0.021359,0.034215,0.014463,0.007782,0.084416,0.01909,0.013518,0.142857,0.033259,0.016667,0.014877,0.166667,0.017256,0.020792,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.509363,0.223404,0.756098,0.599537,0.518692,0.733333,0.513966,0.325,0.575107,0.333333,0.475,0.580645,Y
0.261905,0.130178,0.017295,0.176471,0.083333,0.036364,0.032086,0.013832,0.015408,0.125,0.2,0.133333,0.018447,0.026439,0.015754,0.006615,0.058442,0.021211,0.013518,0.087912,0.043237,0.02,0.017123,0,0.015886,0.016832,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.561798,0.223404,0.756098,0.622685,0.518692,0.733333,0.497207,0.325,0.596567,0.333333,0.475,0.580645,Y
0.261905,0.000657,0.009702,0.176471,0.083333,0.040909,0.026738,0.011391,0.012327,0.1875,0.2,0.2,0.014563,0.010886,0.008523,0.005058,0.064935,0.011762,0.01006,0.098901,0.021064,0.013333,0.009684,0,0.010134,0.013861,0.632353,0.491228,0.477876,0.236364,0.5,0.428571,0.4,0.660377,0.386792,0.490637,0.223404,0.756098,0.581019,0.518692,0.733333,0.497207,0.325,0.55794,0.333333,0.475,0.580645,N
0.261905,0.021039,0.001828,0.039216,0,0.004545,0.005348,0.001627,0.004622,0.0625,0.066667,0.066667,0.001942,0.009331,0,0.003891,0.006494,0.000771,0,0.010989,0.006652,0.006667,0.001684,0,0.001096,0.00198,0.632353,0.491228,0.477876,0.309091,0.5,0.428571,0.4,0.660377,0.433962,0.490637,0.234043,0.756098,0.590278,0.518692,0.733333,0.52514,0.325,0.579399,0.333333,0.490625,0.580645,Y
0.261905,0.282051,0.037683,0.176471,0.166667,0.077273,0.069519,0.03987,0.03698,0.1875,0.2,0.2,0.048544,0.054432,0.030217,0.028405,0.103896,0.03683,0.030179,0.164835,0.044346,0.05,0.037474,0,0.035333,0.046535,0.632353,0.491228,0.477876,0.254545,0.5,0.428571,0.4,0.660377,0.386792,0.576779,0.223404,0.756098,0.638889,0.518692,0.733333,0.513966,0.325,0.61588,0.333333,0.475,0.580645,Y
